TEAM_NAME,VS_PLAYER_NAME,GP_ON,GP_OFF,GP_DIFF,W_ON,W_OFF,W_DIFF,L_ON,L_OFF,L_DIFF,W_PCT_ON,W_PCT_OFF,W_PCT_DIFF,MIN_ON,MIN_OFF,MIN_DIFF,OFF_RATING_ON,OFF_RATING_OFF,OFF_RATING_DIFF,DEF_RATING_ON,DEF_RATING_OFF,DEF_RATING_DIFF,NET_RATING_ON,NET_RATING_OFF,NET_RATING_DIFF,AST_PCT_ON,AST_PCT_OFF,AST_PCT_DIFF,AST_TO_ON,AST_TO_OFF,AST_TO_DIFF,AST_RATIO_ON,AST_RATIO_OFF,AST_RATIO_DIFF,OREB_PCT_ON,OREB_PCT_OFF,OREB_PCT_DIFF,DREB_PCT_ON,DREB_PCT_OFF,DREB_PCT_DIFF,REB_PCT_ON,REB_PCT_OFF,REB_PCT_DIFF,TM_TOV_PCT_ON,TM_TOV_PCT_OFF,TM_TOV_PCT_DIFF,EFG_PCT_ON,EFG_PCT_OFF,EFG_PCT_DIFF,TS_PCT_ON,TS_PCT_OFF,TS_PCT_DIFF,PACE_ON,PACE_OFF,PACE_DIFF,PIE_ON,PIE_OFF,PIE_DIFF
Milwaukee Bucks,"Brown, Sterling",14.0,39,-25.0,6.0,21,-15.0,8.0,18,-10.0,0.429,0.538,-0.109,99.0,1783.0,-1684.0,104.9,108.4,-3.5,97.3,108.2,-10.9,7.6,0.2,7.4,0.513,0.583,-0.07,1.29,1.72,-0.43,15.3,18.0,-2.7,0.232,0.186,0.046,0.795,0.771,0.024,0.515,0.478,0.037,0.153,0.138,0.015,0.518,0.54,-0.022,0.558,0.577,-0.019,97.91,97.81,0.1,0.527,0.501,0.026
Milwaukee Bucks,"Dellavedova, Matthew",24.0,39,-15.0,13.0,21,-8.0,11.0,18,-7.0,0.542,0.538,0.004,453.0,1429.0,-976.0,108.2,108.2,0.0,112.5,106.2,6.3,-4.3,2.1,-6.4,0.657,0.555,0.102,2.19,1.56,0.63,20.0,17.2,2.8,0.157,0.198,-0.041,0.759,0.776,-0.017,0.456,0.487,-0.031,0.122,0.144,-0.022,0.539,0.538,0.001,0.573,0.577,-0.004,96.8,98.13,-1.33,0.473,0.512,-0.039
Milwaukee Bucks,"Henson, John",38.0,39,-1.0,20.0,21,-1.0,18.0,18,0.0,0.526,0.538,-0.012,923.0,959.0,-36.0,111.3,105.2,6.1,105.6,109.7,-4.1,5.7,-4.5,10.2,0.59,0.568,0.022,1.69,1.7,-0.01,18.4,17.3,1.1,0.223,0.156,0.067,0.784,0.76,0.024,0.512,0.448,0.064,0.145,0.132,0.013,0.551,0.526,0.025,0.59,0.563,0.027,98.59,97.06,1.53,0.54,0.464,0.076
Milwaukee Bucks,"Kilpatrick, Sean",6.0,11,-5.0,2.0,6,-4.0,4.0,5,-1.0,0.333,0.545,-0.212,54.0,479.0,-425.0,138.5,107.5,31.0,107.5,110.8,-3.3,31.0,-3.3,34.3,0.607,0.615,-0.008,4.86,1.64,3.22,23.3,18.6,4.7,0.167,0.192,-0.025,0.86,0.775,0.085,0.57,0.484,0.086,0.066,0.15,-0.084,0.663,0.538,0.125,0.699,0.581,0.118,95.36,98.68,-3.32,0.639,0.484,0.155
Milwaukee Bucks,"Liggins, DeAndre",31.0,39,-8.0,16.0,21,-5.0,15.0,18,-3.0,0.516,0.538,-0.022,480.0,1402.0,-922.0,100.4,110.8,-10.4,109.3,107.1,2.2,-8.9,3.7,-12.6,0.546,0.589,-0.043,1.58,1.73,-0.15,16.2,18.4,-2.2,0.175,0.194,-0.019,0.74,0.782,-0.042,0.435,0.495,-0.06,0.132,0.14,-0.008,0.493,0.554,-0.061,0.531,0.591,-0.06,96.06,98.41,-2.35,0.433,0.523,-0.09
Milwaukee Bucks,"Maker, Thon",39.0,39,0.0,21.0,21,0.0,18.0,18,0.0,0.538,0.538,0.0,718.0,1164.0,-446.0,106.8,109.0,-2.2,110.7,105.8,4.9,-3.9,3.2,-7.1,0.563,0.588,-0.025,1.75,1.66,0.09,17.2,18.2,-1.0,0.167,0.202,-0.035,0.745,0.788,-0.043,0.445,0.5,-0.055,0.127,0.145,-0.018,0.526,0.546,-0.02,0.566,0.582,-0.016,96.25,98.78,-2.53,0.462,0.526,-0.064
Milwaukee Bucks,"Middleton, Khris",39.0,39,0.0,21.0,21,0.0,18.0,18,0.0,0.538,0.538,0.0,1449.0,433.0,1016.0,109.3,104.4,4.9,108.3,105.5,2.8,1.0,-1.1,2.1,0.574,0.598,-0.024,1.67,1.76,-0.09,17.9,17.8,0.1,0.187,0.195,-0.008,0.77,0.78,-0.01,0.479,0.482,-0.003,0.14,0.134,0.006,0.545,0.514,0.031,0.584,0.551,0.033,98.14,96.72,1.42,0.506,0.488,0.018
Milwaukee Bucks,"Monroe, Greg",5.0,39,-34.0,3.0,21,-18.0,2.0,18,-16.0,0.6,0.538,0.062,79.0,1803.0,-1724.0,95.7,108.8,-13.1,99.8,108.0,-8.2,-4.2,0.8,-5.0,0.639,0.577,0.062,1.34,1.71,-0.37,18.6,17.8,0.8,0.104,0.192,-0.088,0.781,0.772,0.009,0.457,0.481,-0.024,0.177,0.137,0.04,0.523,0.539,-0.016,0.552,0.577,-0.025,98.67,97.77,0.9,0.478,0.503,-0.025
Milwaukee Bucks,"Payton II, Gary",12.0,39,-27.0,6.0,21,-15.0,6.0,18,-12.0,0.5,0.538,-0.038,106.0,1776.0,-1670.0,109.2,108.1,1.1,104.3,107.9,-3.6,4.9,0.3,4.6,0.483,0.585,-0.102,1.54,1.7,-0.16,15.4,18.0,-2.6,0.244,0.185,0.059,0.765,0.773,-0.008,0.509,0.478,0.031,0.13,0.139,-0.009,0.528,0.539,-0.011,0.567,0.577,-0.01,97.86,97.81,0.05,0.531,0.5,0.031
Milwaukee Bucks,"Snell, Tony",34.0,39,-5.0,19.0,21,-2.0,15.0,18,-3.0,0.559,0.538,0.021,1030.0,852.0,178.0,109.5,106.6,2.9,107.1,108.4,-1.3,2.4,-1.7,4.1,0.587,0.569,0.018,1.7,1.68,0.02,18.3,17.2,1.1,0.183,0.195,-0.012,0.78,0.763,0.017,0.483,0.476,0.007,0.142,0.134,0.008,0.552,0.521,0.031,0.587,0.563,0.024,98.86,96.54,2.32,0.512,0.49,0.022
Milwaukee Bucks,"Teletovic, Mirza",10.0,39,-29.0,4.0,21,-17.0,6.0,18,-12.0,0.4,0.538,-0.138,159.0,1723.0,-1564.0,97.6,109.2,-11.6,108.9,107.6,1.3,-11.3,1.7,-13.0,0.615,0.576,0.039,1.23,1.75,-0.52,18.0,17.8,0.2,0.11,0.195,-0.085,0.779,0.771,0.008,0.469,0.481,-0.012,0.185,0.134,0.051,0.543,0.538,0.005,0.571,0.577,-0.006,98.59,97.74,0.85,0.447,0.507,-0.06
Milwaukee Bucks,"Terry, Jason",15.0,39,-24.0,7.0,21,-14.0,8.0,18,-10.0,0.467,0.538,-0.071,145.0,1737.0,-1592.0,101.2,108.8,-7.6,113.2,107.2,6.0,-12.0,1.5,-13.5,0.651,0.574,0.077,1.77,1.69,0.08,18.9,17.8,1.1,0.122,0.194,-0.072,0.865,0.767,0.098,0.446,0.482,-0.036,0.139,0.138,0.001,0.517,0.54,-0.023,0.556,0.578,-0.022,94.98,98.05,-3.07,0.421,0.509,-0.088
Milwaukee Bucks,"Vaughn, Rashad",16.0,39,-23.0,8.0,21,-13.0,8.0,18,-10.0,0.5,0.538,-0.038,162.0,1720.0,-1558.0,109.0,108.1,0.9,108.3,107.6,0.7,0.7,0.5,0.2,0.564,0.581,-0.017,1.63,1.7,-0.07,17.7,17.9,-0.2,0.219,0.186,0.033,0.735,0.776,-0.041,0.485,0.479,0.006,0.144,0.138,0.006,0.544,0.538,0.006,0.577,0.576,0.001,95.19,98.06,-2.87,0.498,0.502,-0.004
Milwaukee Bucks,"Wilson, D.J.",12.0,39,-27.0,7.0,21,-14.0,5.0,18,-13.0,0.583,0.538,0.045,46.0,1836.0,-1790.0,94.0,108.5,-14.5,118.0,107.4,10.6,-24.0,1.1,-25.1,0.676,0.577,0.099,2.09,1.68,0.41,19.9,17.8,2.1,0.075,0.191,-0.116,0.8,0.772,0.028,0.386,0.482,-0.096,0.123,0.139,-0.016,0.5,0.539,-0.039,0.516,0.578,-0.062,94.68,97.89,-3.21,0.376,0.505,-0.129
Minnesota Timberwolves,"Aldrich, Cole",9.0,42,-33.0,6.0,26,-20.0,3.0,16,-13.0,0.667,0.619,0.048,20.0,2011.0,-1991.0,98.2,110.4,-12.2,130.1,106.4,23.7,-31.9,4.0,-35.9,0.353,0.562,-0.209,0.86,1.77,-0.91,11.2,17.3,-6.1,0.286,0.248,0.038,0.615,0.766,-0.151,0.412,0.505,-0.093,0.168,0.131,0.037,0.487,0.522,-0.035,0.503,0.566,-0.063,100.63,97.7,2.93,0.325,0.528,-0.203
Minnesota Timberwolves,"Bjelica, Nemanja",27.0,42,-15.0,17.0,26,-9.0,10.0,16,-6.0,0.63,0.619,0.011,383.0,1648.0,-1265.0,105.2,111.4,-6.2,106.2,106.7,-0.5,-1.0,4.7,-5.7,0.521,0.569,-0.048,1.44,1.84,-0.4,15.7,17.6,-1.9,0.219,0.256,-0.037,0.782,0.761,0.021,0.489,0.507,-0.018,0.142,0.128,0.014,0.508,0.525,-0.017,0.552,0.568,-0.016,99.59,97.29,2.3,0.471,0.538,-0.067
Minnesota Timberwolves,"Brooks, Aaron",19.0,42,-23.0,10.0,26,-16.0,9.0,16,-7.0,0.526,0.619,-0.093,147.0,1884.0,-1737.0,104.0,110.7,-6.7,120.5,105.5,15.0,-16.5,5.2,-21.7,0.496,0.565,-0.069,1.46,1.78,-0.32,15.6,17.3,-1.7,0.265,0.247,0.018,0.754,0.765,-0.011,0.496,0.505,-0.009,0.142,0.13,0.012,0.5,0.524,-0.024,0.529,0.568,-0.039,95.96,97.86,-1.9,0.401,0.536,-0.135
Minnesota Timberwolves,"Butler, Jimmy",40.0,42,-2.0,26.0,26,0.0,14.0,16,-2.0,0.65,0.619,0.031,1476.0,555.0,921.0,112.2,105.0,7.2,103.5,114.5,-11.0,8.7,-9.5,18.2,0.57,0.532,0.038,1.82,1.6,0.22,17.6,16.1,1.5,0.259,0.223,0.036,0.771,0.746,0.025,0.517,0.471,0.046,0.131,0.132,-0.001,0.529,0.505,0.024,0.574,0.543,0.031,96.88,99.99,-3.11,0.562,0.435,0.127
Minnesota Timberwolves,"Crawford, Jamal",42.0,42,0.0,26.0,26,0.0,16.0,16,0.0,0.619,0.619,0.0,789.0,1242.0,-453.0,105.0,113.6,-8.6,112.6,102.8,9.8,-7.6,10.8,-18.4,0.553,0.564,-0.011,1.49,1.96,-0.47,16.5,17.7,-1.2,0.213,0.271,-0.058,0.754,0.771,-0.017,0.474,0.522,-0.048,0.144,0.123,0.021,0.512,0.528,-0.016,0.555,0.571,-0.016,98.07,97.51,0.56,0.449,0.575,-0.126
Minnesota Timberwolves,"Dieng, Gorgui",39.0,42,-3.0,24.0,26,-2.0,15.0,16,-1.0,0.615,0.619,-0.004,712.0,1319.0,-607.0,106.2,112.4,-6.2,111.1,104.2,6.9,-4.9,8.3,-13.2,0.56,0.56,0.0,1.56,1.88,-0.32,16.6,17.5,-0.9,0.232,0.258,-0.026,0.762,0.766,-0.004,0.49,0.512,-0.022,0.141,0.125,0.016,0.509,0.529,-0.02,0.553,0.572,-0.019,97.75,97.71,0.04,0.463,0.559,-0.096
Minnesota Timberwolves,"Georges-Hunt, Marcus",23.0,42,-19.0,15.0,26,-11.0,8.0,16,-8.0,0.652,0.619,0.033,84.0,1947.0,-1863.0,112.7,110.1,2.6,118.4,106.1,12.3,-5.7,4.1,-9.8,0.536,0.561,-0.025,2.31,1.74,0.57,16.9,17.2,-0.3,0.267,0.248,0.019,0.609,0.771,-0.162,0.424,0.507,-0.083,0.099,0.132,-0.033,0.51,0.522,-0.012,0.55,0.566,-0.016,96.03,97.8,-1.77,0.451,0.529,-0.078
Minnesota Timberwolves,"Gibson, Taj",42.0,42,0.0,26.0,26,0.0,16.0,16,0.0,0.619,0.619,0.0,1411.0,620.0,791.0,111.8,106.6,5.2,103.7,113.3,-9.6,8.2,-6.7,14.9,0.559,0.563,-0.004,1.87,1.54,0.33,17.4,16.9,0.5,0.26,0.223,0.037,0.769,0.754,0.015,0.516,0.475,0.041,0.125,0.144,-0.019,0.524,0.517,0.007,0.567,0.56,0.007,97.73,97.73,0.0,0.557,0.454,0.103
Minnesota Timberwolves,"Jones, Tyus",42.0,42,0.0,26.0,26,0.0,16.0,16,0.0,0.619,0.619,0.0,797.0,1234.0,-437.0,112.0,109.1,2.9,101.6,109.7,-8.1,10.4,-0.6,11.0,0.581,0.546,0.035,1.88,1.68,0.2,18.1,16.7,1.4,0.25,0.248,0.002,0.771,0.76,0.011,0.511,0.499,0.012,0.13,0.132,-0.002,0.533,0.515,0.018,0.573,0.56,0.013,96.02,98.83,-2.81,0.558,0.506,0.052
Minnesota Timberwolves,"Muhammad, Shabazz",24.0,42,-18.0,14.0,26,-12.0,10.0,16,-6.0,0.583,0.619,-0.036,258.0,1773.0,-1515.0,100.3,111.7,-11.4,122.8,104.2,18.6,-22.5,7.5,-30.0,0.539,0.563,-0.024,1.36,1.83,-0.47,15.9,17.4,-1.5,0.213,0.254,-0.041,0.745,0.767,-0.022,0.455,0.511,-0.056,0.152,0.128,0.024,0.488,0.527,-0.039,0.533,0.57,-0.037,99.37,97.49,1.88,0.38,0.549,-0.169
Minnesota Timberwolves,"Teague, Jeff",31.0,42,-11.0,20.0,26,-6.0,11.0,16,-5.0,0.645,0.619,0.026,1060.0,971.0,89.0,110.5,110.0,0.5,107.6,105.5,2.1,2.9,4.5,-1.6,0.556,0.564,-0.008,1.76,1.76,0.0,17.1,17.4,-0.3,0.244,0.254,-0.01,0.763,0.766,-0.003,0.501,0.508,-0.007,0.129,0.133,-0.004,0.522,0.521,0.001,0.567,0.563,0.004,99.3,96.01,3.29,0.528,0.524,0.004
Minnesota Timberwolves,"Towns, Karl-Anthony",42.0,42,0.0,26.0,26,0.0,16.0,16,0.0,0.619,0.619,0.0,1500.0,531.0,969.0,112.7,103.5,9.2,105.9,108.5,-2.6,6.8,-5.1,11.9,0.57,0.529,0.041,1.89,1.42,0.47,17.9,15.4,2.5,0.257,0.227,0.03,0.762,0.772,-0.01,0.509,0.488,0.021,0.128,0.14,-0.012,0.533,0.491,0.042,0.574,0.54,0.034,97.13,99.41,-2.28,0.548,0.46,0.088
Minnesota Timberwolves,"Wiggins, Andrew",42.0,42,0.0,26.0,26,0.0,16.0,16,0.0,0.619,0.619,0.0,1519.0,512.0,1007.0,111.6,106.1,5.5,104.6,112.6,-8.0,7.0,-6.5,13.5,0.559,0.563,-0.004,1.87,1.49,0.38,17.2,17.3,-0.1,0.26,0.214,0.046,0.769,0.751,0.018,0.513,0.475,0.038,0.124,0.153,-0.029,0.521,0.525,-0.004,0.565,0.566,-0.001,98.22,96.26,1.96,0.55,0.454,0.096
Brooklyn Nets,"Acy, Quincy",35.0,40,-5.0,14.0,15,-1.0,21.0,25,-4.0,0.4,0.375,0.025,664.0,1266.0,-602.0,104.8,102.3,2.5,103.4,107.4,-4.0,1.4,-5.1,6.5,0.594,0.58,0.014,1.27,1.49,-0.22,16.8,16.2,0.6,0.212,0.23,-0.018,0.794,0.774,0.02,0.515,0.494,0.021,0.174,0.143,0.031,0.535,0.492,0.043,0.573,0.531,0.042,100.63,103.38,-2.75,0.509,0.469,0.04
Brooklyn Nets,"Allen, Jarrett",31.0,40,-9.0,12.0,15,-3.0,19.0,25,-6.0,0.387,0.375,0.012,524.0,1405.0,-881.0,100.2,104.2,-4.0,105.5,106.2,-0.7,-5.3,-2.0,-3.3,0.572,0.589,-0.017,1.25,1.47,-0.22,15.6,16.7,-1.1,0.239,0.219,0.02,0.762,0.788,-0.026,0.5,0.502,-0.002,0.164,0.15,0.014,0.489,0.512,-0.023,0.53,0.55,-0.02,101.89,102.64,-0.75,0.466,0.487,-0.021
Brooklyn Nets,"Booker, Trevor",18.0,40,-22.0,7.0,15,-8.0,11.0,25,-14.0,0.389,0.375,0.014,395.0,1535.0,-1140.0,112.4,100.7,11.7,109.2,105.2,4.0,3.2,-4.5,7.7,0.573,0.588,-0.015,1.59,1.36,0.23,17.4,16.2,1.2,0.256,0.217,0.039,0.748,0.789,-0.041,0.503,0.501,0.002,0.147,0.155,-0.008,0.554,0.493,0.061,0.584,0.534,0.05,103.69,102.12,1.57,0.514,0.473,0.041
Brooklyn Nets,"Carroll, DeMarre",36.0,40,-4.0,15.0,15,0.0,21.0,25,-4.0,0.417,0.375,0.042,1037.0,892.0,145.0,102.7,103.7,-1.0,105.2,107.0,-1.8,-2.5,-3.4,0.9,0.589,0.579,0.01,1.43,1.38,0.05,16.3,16.6,-0.3,0.223,0.227,-0.004,0.767,0.797,-0.03,0.492,0.512,-0.02,0.149,0.158,-0.009,0.498,0.516,-0.018,0.54,0.55,-0.01,102.59,102.26,0.33,0.483,0.48,0.003
Brooklyn Nets,"Crabbe, Allen",36.0,40,-4.0,13.0,15,-2.0,23.0,25,-2.0,0.361,0.375,-0.014,1035.0,895.0,140.0,103.3,103.0,0.3,105.1,107.1,-2.0,-1.8,-4.1,2.3,0.611,0.553,0.058,1.53,1.28,0.25,16.9,15.8,1.1,0.221,0.229,-0.008,0.776,0.787,-0.011,0.494,0.51,-0.016,0.147,0.161,-0.014,0.502,0.51,-0.008,0.542,0.548,-0.006,103.54,101.16,2.38,0.485,0.478,0.007
Brooklyn Nets,"Dinwiddie, Spencer",39.0,40,-1.0,15.0,15,0.0,24.0,25,-1.0,0.385,0.375,0.01,1088.0,842.0,246.0,105.9,99.7,6.2,104.9,107.4,-2.5,1.0,-7.7,8.7,0.61,0.551,0.059,1.67,1.15,0.52,17.4,15.2,2.2,0.228,0.22,0.008,0.791,0.768,0.023,0.508,0.492,0.016,0.139,0.171,-0.032,0.513,0.497,0.016,0.55,0.538,0.012,100.21,105.32,-5.11,0.504,0.453,0.051
Brooklyn Nets,"Doyle, Milton",4.0,11,-7.0,0.0,4,-4.0,4.0,7,-3.0,0.0,0.364,-0.364,40.0,498.0,-458.0,105.6,103.7,1.9,101.5,102.9,-1.4,4.1,0.9,3.2,0.667,0.564,0.103,1.83,1.37,0.46,19.1,15.9,3.2,0.2,0.249,-0.049,0.816,0.797,0.019,0.521,0.527,-0.006,0.139,0.154,-0.015,0.527,0.501,0.026,0.561,0.541,0.02,104.31,98.58,5.73,0.534,0.5,0.034
Brooklyn Nets,"Harris, Joe",38.0,40,-2.0,15.0,15,0.0,23.0,25,-2.0,0.395,0.375,0.02,944.0,986.0,-42.0,104.1,102.2,1.9,106.8,105.3,1.5,-2.7,-3.1,0.4,0.605,0.564,0.041,1.45,1.37,0.08,17.2,15.7,1.5,0.241,0.21,0.031,0.79,0.772,0.018,0.515,0.488,0.027,0.159,0.148,0.011,0.517,0.495,0.022,0.549,0.54,0.009,101.86,102.99,-1.13,0.485,0.479,0.006
Brooklyn Nets,"Hollis-Jefferson, Rondae",37.0,40,-3.0,14.0,15,-1.0,23.0,25,-2.0,0.378,0.375,0.003,1056.0,873.0,183.0,105.9,99.9,6.0,107.3,104.5,2.8,-1.4,-4.7,3.3,0.586,0.582,0.004,1.63,1.2,0.43,16.7,16.1,0.6,0.226,0.223,0.003,0.779,0.783,-0.004,0.498,0.505,-0.007,0.135,0.175,-0.04,0.506,0.506,0.0,0.547,0.542,0.005,102.37,102.52,-0.15,0.487,0.474,0.013
Brooklyn Nets,"Kilpatrick, Sean",16.0,40,-24.0,6.0,15,-9.0,10.0,25,-15.0,0.375,0.375,0.0,183.0,1747.0,-1564.0,94.7,104.0,-9.3,107.1,105.9,1.2,-12.4,-1.9,-10.5,0.579,0.585,-0.006,1.22,1.43,-0.21,14.7,16.6,-1.9,0.234,0.223,0.011,0.795,0.779,0.016,0.499,0.501,-0.002,0.157,0.153,0.004,0.451,0.512,-0.061,0.495,0.55,-0.055,103.3,102.35,0.95,0.436,0.486,-0.05
Brooklyn Nets,"LeVert, Caris",38.0,40,-2.0,14.0,15,-1.0,24.0,25,-1.0,0.368,0.375,-0.007,1021.0,909.0,112.0,102.1,104.3,-2.2,107.3,104.6,2.7,-5.2,-0.3,-4.9,0.552,0.622,-0.07,1.32,1.51,-0.19,15.6,17.3,-1.7,0.232,0.215,0.017,0.772,0.79,-0.018,0.498,0.504,-0.006,0.155,0.151,0.004,0.499,0.513,-0.014,0.537,0.553,-0.016,103.09,101.7,1.39,0.466,0.5,-0.034
Brooklyn Nets,"Lin, Jeremy",1.0,40,-39.0,0.0,15,-15.0,1.0,25,-24.0,0.0,0.375,-0.375,25.0,1905.0,-1880.0,108.9,103.0,5.9,120.7,105.8,14.9,-11.8,-2.8,-9.0,0.545,0.585,-0.04,1.0,1.42,-0.42,14.7,16.4,-1.7,0.261,0.224,0.037,0.727,0.781,-0.054,0.489,0.501,-0.012,0.189,0.153,0.036,0.52,0.506,0.014,0.601,0.544,0.057,119.62,102.21,17.41,0.425,0.483,-0.058
Brooklyn Nets,"Mozgov, Timofey",24.0,40,-16.0,10.0,15,-5.0,14.0,25,-11.0,0.417,0.375,0.042,312.0,1617.0,-1305.0,91.9,105.3,-13.4,107.4,105.8,1.6,-15.4,-0.4,-15.0,0.57,0.587,-0.017,1.01,1.51,-0.5,15.0,16.7,-1.7,0.195,0.23,-0.035,0.818,0.774,0.044,0.497,0.502,-0.005,0.19,0.146,0.044,0.474,0.512,-0.038,0.513,0.551,-0.038,105.5,101.85,3.65,0.411,0.496,-0.085
Brooklyn Nets,"Okafor, Jahlil",4.0,17,-13.0,1.0,6,-5.0,3.0,11,-8.0,0.25,0.353,-0.103,56.0,770.0,-714.0,86.3,102.5,-16.2,115.6,103.3,12.3,-29.3,-0.8,-28.5,0.444,0.6,-0.156,0.8,1.42,-0.62,11.9,16.6,-4.7,0.133,0.231,-0.098,0.8,0.783,0.017,0.484,0.512,-0.028,0.178,0.155,0.023,0.45,0.499,-0.049,0.493,0.54,-0.047,95.15,99.46,-4.31,0.373,0.494,-0.121
Brooklyn Nets,"Russell, D'Angelo",12.0,40,-28.0,4.0,15,-11.0,8.0,25,-17.0,0.333,0.375,-0.042,333.0,1597.0,-1264.0,100.5,103.7,-3.2,109.8,105.2,4.6,-9.3,-1.4,-7.9,0.504,0.602,-0.098,1.16,1.46,-0.3,14.0,16.9,-2.9,0.195,0.231,-0.036,0.748,0.787,-0.039,0.462,0.51,-0.048,0.152,0.154,-0.002,0.486,0.51,-0.024,0.538,0.546,-0.008,111.0,100.65,10.35,0.441,0.491,-0.05
Brooklyn Nets,"Stauskas, Nik",12.0,17,-5.0,4.0,6,-2.0,8.0,11,-3.0,0.333,0.353,-0.02,180.0,646.0,-466.0,102.1,101.2,0.9,103.2,104.4,-1.2,-1.0,-3.1,2.1,0.529,0.609,-0.08,1.01,1.51,-0.5,15.3,16.6,-1.3,0.213,0.229,-0.016,0.814,0.776,0.038,0.538,0.503,0.035,0.193,0.146,0.047,0.539,0.485,0.054,0.573,0.528,0.045,100.85,98.7,2.15,0.499,0.484,0.015
Brooklyn Nets,"Whitehead, Isaiah",10.0,40,-30.0,2.0,15,-13.0,8.0,25,-17.0,0.2,0.375,-0.175,142.0,1788.0,-1646.0,95.6,103.7,-8.1,102.3,106.3,-4.0,-6.6,-2.6,-4.0,0.436,0.595,-0.159,0.71,1.48,-0.77,11.6,16.8,-5.2,0.23,0.224,0.006,0.782,0.781,0.001,0.513,0.5,0.013,0.204,0.149,0.055,0.473,0.508,-0.035,0.533,0.546,-0.013,101.55,102.51,-0.96,0.453,0.484,-0.031
Brooklyn Nets,"Wiley, Jacob",5.0,40,-35.0,1.0,15,-14.0,4.0,25,-21.0,0.2,0.375,-0.175,33.0,1897.0,-1864.0,94.3,103.3,-9.0,81.5,106.4,-24.9,12.8,-3.2,16.0,0.609,0.584,0.025,1.27,1.41,-0.14,15.0,16.4,-1.4,0.194,0.225,-0.031,0.872,0.779,0.093,0.547,0.5,0.047,0.153,0.153,0.0,0.448,0.507,-0.059,0.499,0.545,-0.046,100.77,102.47,-1.7,0.609,0.48,0.129
Brooklyn Nets,"Zeller, Tyler",32.0,40,-8.0,11.0,15,-4.0,21.0,25,-4.0,0.344,0.375,-0.031,580.0,1350.0,-770.0,102.4,103.4,-1.0,105.2,106.4,-1.2,-2.8,-2.9,0.1,0.621,0.569,0.052,1.63,1.32,0.31,17.7,15.9,1.8,0.206,0.233,-0.027,0.797,0.774,0.023,0.501,0.501,0.0,0.145,0.157,-0.012,0.508,0.505,0.003,0.539,0.547,-0.008,99.81,103.57,-3.76,0.485,0.48,0.005
New York Knicks,"Baker, Ron",20.0,40,-20.0,8.0,19,-11.0,12.0,21,-9.0,0.4,0.475,-0.075,292.0,1638.0,-1346.0,103.8,104.1,-0.3,102.7,105.8,-3.1,1.1,-1.7,2.8,0.586,0.56,0.026,1.48,1.46,0.02,17.2,16.9,0.3,0.229,0.26,-0.031,0.733,0.78,-0.047,0.485,0.526,-0.041,0.154,0.155,-0.001,0.511,0.508,0.003,0.551,0.545,0.006,98.92,98.32,0.6,0.504,0.502,0.002
New York Knicks,"Beasley, Michael",33.0,40,-7.0,14.0,19,-5.0,19.0,21,-2.0,0.424,0.475,-0.051,615.0,1315.0,-700.0,105.2,103.5,1.7,108.8,103.7,5.1,-3.5,-0.2,-3.3,0.561,0.564,-0.003,1.4,1.49,-0.09,17.1,16.8,0.3,0.269,0.249,0.02,0.757,0.78,-0.023,0.514,0.522,-0.008,0.165,0.15,0.015,0.52,0.503,0.017,0.555,0.541,0.014,98.18,98.52,-0.34,0.482,0.512,-0.03
New York Knicks,"Dotson, Damyean",20.0,40,-20.0,6.0,19,-13.0,14.0,21,-7.0,0.3,0.475,-0.175,175.0,1755.0,-1580.0,92.6,105.2,-12.6,104.0,105.4,-1.4,-11.4,-0.2,-11.2,0.626,0.557,0.069,1.21,1.49,-0.28,17.5,16.9,0.6,0.269,0.254,0.015,0.766,0.773,-0.007,0.516,0.52,-0.004,0.196,0.151,0.045,0.478,0.511,-0.033,0.503,0.55,-0.047,100.22,98.23,1.99,0.447,0.508,-0.061
New York Knicks,"Hardaway Jr., Tim",21.0,40,-19.0,11.0,19,-8.0,10.0,21,-11.0,0.524,0.475,0.049,716.0,1214.0,-498.0,107.6,101.9,5.7,104.8,105.6,-0.8,2.8,-3.7,6.5,0.559,0.566,-0.007,1.52,1.42,0.1,17.0,16.9,0.1,0.265,0.25,0.015,0.788,0.764,0.024,0.536,0.51,0.026,0.15,0.158,-0.008,0.521,0.5,0.021,0.56,0.537,0.023,99.8,97.59,2.21,0.53,0.485,0.045
New York Knicks,"Hernangomez, Willy",18.0,40,-22.0,6.0,19,-13.0,12.0,21,-9.0,0.333,0.475,-0.142,171.0,1759.0,-1588.0,91.7,105.3,-13.6,101.2,105.7,-4.5,-9.5,-0.4,-9.1,0.634,0.557,0.077,1.23,1.49,-0.26,17.5,16.9,0.6,0.263,0.255,0.008,0.78,0.772,0.008,0.527,0.519,0.008,0.191,0.151,0.04,0.48,0.511,-0.031,0.498,0.55,-0.052,99.58,98.3,1.28,0.453,0.507,-0.054
New York Knicks,"Jack, Jarrett",38.0,40,-2.0,19.0,19,0.0,19.0,21,-2.0,0.5,0.475,0.025,1002.0,928.0,74.0,106.8,101.0,5.8,108.0,102.4,5.6,-1.2,-1.4,0.2,0.558,0.569,-0.011,1.57,1.35,0.22,17.4,16.4,1.0,0.254,0.257,-0.003,0.785,0.76,0.025,0.528,0.511,0.017,0.149,0.162,-0.013,0.52,0.494,0.026,0.558,0.532,0.026,98.88,97.91,0.97,0.509,0.494,0.015
