Playtype,Team,Player,P,GP,Poss,Time,Points,FGM,FGA,PPP,WorsePPP,BetterPPP,FG,aFG,FT,TO,SF,PlusOne,Score
PRBallHandler,Houston Rockets,"James, Harden",G,42,482,39.155200958252,414,128,327,0.85892099142075,148,91,39.14373088685,44.954128440367,14.315352697095,19.502074688797,12.240663900415,1.6597510373444,38.796680497925
PRBallHandler,Houston Rockets,"Eric, Gordon",G,47,192,21.942899703979,176,55,143,0.91666698455811,182,56,38.461538461538,45.454545454545,15.625,14.0625,15.625,4.1666666666667,40.104166666667
PRBallHandler,Golden State Warriors,"Stephen, Curry",G,36,220,26.442300796509,259,86,170,1.1772700548172,232,7,50.588235294118,63.235294117647,10.909090909091,12.727272727273,7.2727272727273,0.90909090909091,49.090909090909
PRBallHandler,Cleveland Cavaliers,"Dwyane, Wade",G,43,158,28.884799957275,127,51,120,0.80379700660706,113,126,42.5,46.25,8.8607594936709,17.088607594937,8.8607594936709,1.8987341772152,38.607594936709
PRBallHandler,Cleveland Cavaliers,"JR, Smith",G,48,38,9.2232999801636,29,13,26,0.76315802335739,90,149,50.0,51.923076923077,10.526315789474,23.684210526316,5.2631578947368,2.6315789473684,39.473684210526
PRBallHandler,Boston Celtics,"Jayson, Tatum",F,51,58,9.1195001602173,72,28,43,1.2413799762726,235,4,65.116279069767,69.767441860465,13.793103448276,13.793103448276,12.068965517241,1.7241379310345,60.344827586207
PRBallHandler,Cleveland Cavaliers,"Iman, Shumpert",F-G,14,17,21.518999099731,7,2,10,0.41176500916481,8,231,20.0,25.0,5.8823529411765,35.294117647059,5.8823529411765,0.0,17.647058823529
PRBallHandler,Boston Celtics,"Terry, Rozier III",G,51,120,24.291500091553,90,36,104,0.75,83,151,34.615384615385,39.903846153846,5.0,9.1666666666667,4.1666666666667,0.83333333333333,33.333333333333
PRBallHandler,Golden State Warriors,"Klay, Thompson",G,50,67,7.2354202270508,58,25,53,0.86567199230194,151,88,47.169811320755,50.0,2.9850746268657,17.910447761194,2.9850746268657,0.0,40.298507462687
PRBallHandler,Boston Celtics,"Kyrie, Irving",G,48,329,30.155799865723,362,140,263,1.1002999544144,227,12,53.231939163498,60.266159695817,7.90273556231,13.981762917933,7.2948328267477,1.8237082066869,48.632218844985
PRBallHandler,Houston Rockets,"Trevor, Ariza",F,44,19,3.9419100284576,15,6,18,0.78947401046753,104,134,33.333333333333,41.666666666667,5.2631578947368,5.2631578947368,5.2631578947368,5.2631578947368,31.578947368421
PRBallHandler,Golden State Warriors,"Draymond, Green",F,44,22,3.9076399803162,13,4,16,0.59090900421143,34,205,25.0,25.0,13.636363636364,13.636363636364,13.636363636364,0.0,31.818181818182
PRBallHandler,Golden State Warriors,"Patrick, McCaw",G,44,29,14.72080039978,15,6,24,0.51724100112915,17,222,25.0,25.0,6.8965517241379,10.344827586207,6.8965517241379,0.0,27.586206896552
PRBallHandler,Golden State Warriors,"Shaun, Livingston",G,45,21,8.366530418396,10,4,16,0.47619000077248,13,226,25.0,25.0,4.7619047619048,19.047619047619,4.7619047619048,0.0,23.809523809524
PRBallHandler,Golden State Warriors,"Kevin, Durant",F,43,159,15.836700439453,165,62,125,1.0377399921417,220,19,49.6,54.0,12.578616352201,14.465408805031,12.578616352201,5.6603773584906,45.911949685535
PRBallHandler,Cleveland Cavaliers,"LeBron, James",F,49,247,19.791700363159,246,84,169,0.99595099687576,212,27,49.704142011834,56.508875739645,15.789473684211,19.028340080972,12.955465587045,3.2388663967611,46.558704453441
PRBallHandler,Houston Rockets,"Chris, Paul",G,31,220,39.426498413086,213,73,158,0.96818202733994,205,34,46.20253164557,53.79746835443,10.909090909091,18.181818181818,4.5454545454545,0.90909090909091,43.181818181818
PRBallHandler,Boston Celtics,"Marcus, Smart",G,46,180,29.459899902344,143,52,131,0.79444402456284,108,131,39.69465648855,44.656488549618,8.3333333333333,19.444444444444,6.6666666666667,0.55555555555556,36.666666666667
PRRollman,Chicago Bulls,"Zach, Lavine",G,8,1,0.81967198848724,0,0,0,0.0,0,0,0.0,0.0,0.0,100.0,0.0,0.0,0.0
PRRollman,Philadelphia 76ers,"Timothé, Luwawu-Cabarrot",G,43,1,0.32467499375343,0,0,1,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PRRollman,Oklahoma City Thunder,"Terrance, Ferguson",G,36,1,0.84745800495148,0,0,1,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PRRollman,Sacramento Kings,"JaKarr, Sampson",F,7,1,3.8461499214172,0,0,1,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PRRollman,Phoenix Suns,"Josh, Jackson",F,49,2,0.32154300808907,0,0,2,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PRRollman,Detroit Pistons,"Ish, Smith",G,49,1,0.1754390001297,2,1,1,2.0,0,0,100.0,100.0,0.0,0.0,0.0,0.0,100.0
PRRollman,Toronto Raptors,"DeMar, DeRozan",G,49,1,0.086206898093224,3,1,1,3.0,0,0,100.0,150.0,0.0,0.0,0.0,0.0,100.0
PRRollman,New Orleans Pelicans,"Ian, Clark",G,44,1,0.38759699463844,2,1,1,2.0,0,0,100.0,100.0,0.0,0.0,0.0,0.0,100.0
PRRollman,Toronto Raptors,"Delon, Wright",G,37,1,0.32051301002502,0,0,0,0.0,0,0,0.0,0.0,0.0,100.0,0.0,0.0,0.0
PRRollman,Sacramento Kings,"De Aaron, Fox",G,43,1,0.16949200630188,0,0,1,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PRRollman,Indiana Pacers,"Darren, Collison",G,49,1,0.17421600222588,2,0,0,2.0,0,0,0.0,0.0,100.0,0.0,100.0,0.0,100.0
PRRollman,Cleveland Cavaliers,"Isaiah, Thomas",G,11,3,1.5306099653244,3,1,3,1.0,0,0,33.333333333333,50.0,0.0,0.0,0.0,0.0,33.333333333333
PRRollman,Charlotte Hornets,"Nicolas, Batum",F-G,35,1,0.21598300337791,0,0,1,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PRRollman,Memphis Grizzlies,"Mario, Chalmers",G,45,1,0.23201900720596,0,0,1,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PRRollman,New Orleans Pelicans,"Darius, Miller",F,50,2,0.58479499816895,0,0,2,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PRRollman,Toronto Raptors,"Norman, Powell",G,41,2,0.62695902585983,0,0,2,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PRRollman,Denver Nuggets,"Torrey, Craig",G-F,21,1,1.2195099592209,0,0,1,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PRRollman,San Antonio Spurs,"Kawhi, Leonard",F-G,9,1,0.69930100440979,2,1,1,2.0,0,0,100.0,100.0,0.0,0.0,0.0,0.0,100.0
PRRollman,Chicago Bulls,"David, Nwaba",G,38,1,0.36363598704338,1,0,0,1.0,0,0,0.0,0.0,100.0,0.0,100.0,0.0,100.0
PRRollman,Charlotte Hornets,"Michael, Kidd-Gilchrist",F,42,1,0.23364500701427,1,0,0,1.0,0,0,0.0,0.0,100.0,0.0,0.0,0.0,100.0
PRRollman,Atlanta Hawks,"Malcom, Delaney",G,42,1,0.32467499375343,0,0,1,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PRRollman,Denver Nuggets,"Jamal, Murray",G,50,1,0.12376199662685,0,0,0,0.0,0,0,0.0,0.0,0.0,100.0,0.0,0.0,0.0
PRRollman,Orlando Magic,"Jamel, Artis",G,5,1,5.2631602287292,0,0,1,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PRRollman,Los Angeles Clippers,"C.J., Williams",G,28,2,1.176470041275,2,1,2,1.0,0,0,50.0,50.0,0.0,0.0,0.0,0.0,50.0
PRRollman,Indiana Pacers,"Cory, Joseph",G,51,1,0.23148100078106,3,1,1,3.0,0,0,100.0,150.0,0.0,0.0,0.0,0.0,100.0
PRRollman,Golden State Warriors,"Nick, Young",G,49,3,1.0204099416733,6,2,3,2.0,0,0,66.666666666667,100.0,0.0,0.0,0.0,0.0,66.666666666667
PRRollman,Cleveland Cavaliers,"Jose, Calderon",G,35,3,2.2222199440002,3,0,2,1.0,0,0,0.0,0.0,33.333333333333,0.0,33.333333333333,0.0,33.333333333333
PRRollman,Portland Trail Blazers,"Zach, Collins",C-F,34,27,15.168499946594,32,13,23,1.1851899623871,120,50,56.521739130435,67.391304347826,3.7037037037037,11.111111111111,3.7037037037037,0.0,51.851851851852
PRRollman,Chicago Bulls,"Justin, Holiday",G,49,4,0.58565199375153,2,1,4,0.5,0,0,25.0,25.0,0.0,0.0,0.0,0.0,25.0
PRRollman,Orlando Magic,"Jonathon, Simmons",G-F,48,1,0.14306199550629,0,0,1,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PRRollman,San Antonio Spurs,"Patty, Mills",G,53,2,0.38910499215126,3,1,2,1.5,0,0,50.0,75.0,0.0,0.0,0.0,0.0,50.0
PRRollman,Washington Wizards,"Kelly, Oubre Jr.",F,50,3,0.52083301544189,5,2,3,1.6666699647903,0,0,66.666666666667,83.333333333333,0.0,0.0,0.0,0.0,66.666666666667
PRRollman,Los Angeles Clippers,"Wesley, Johnson",F,45,4,1.1204500198364,0,0,4,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PRRollman,Boston Celtics,"Marcus, Smart",G,46,2,0.32733199000359,2,1,1,1.0,0,0,100.0,100.0,0.0,50.0,0.0,0.0,50.0
PRRollman,Boston Celtics,"Kyrie, Irving",G,48,1,0.091659002006054,0,0,1,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PRRollman,Miami Heat,"Wayne, Ellington",G,50,7,1.4028099775314,8,3,7,1.1428600549698,0,0,42.857142857143,57.142857142857,0.0,0.0,0.0,0.0,42.857142857143
PRRollman,Milwaukee Bucks,"DeAndre, Liggins",G,31,1,1.25,0,0,1,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PRRollman,Charlotte Hornets,"Treveon, Graham",G-F,36,2,1.1494300365448,0,0,2,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PRRollman,Chicago Bulls,"Nikola, Mirotic",F,25,33,8.9673900604248,33,12,32,1.0,58,104,37.5,50.0,3.030303030303,0.0,6.0606060606061,3.030303030303,36.363636363636
PRRollman,Charlotte Hornets,"Michael, Carter-Williams",G,37,1,0.46082898974419,0,0,1,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PRRollman,Golden State Warriors,"Jordan, Bell",F,38,21,11.538499832153,15,7,15,0.71428602933884,9,161,46.666666666667,46.666666666667,9.5238095238095,23.809523809524,9.5238095238095,4.7619047619048,38.095238095238
PRRollman,Los Angeles Clippers,"Jamil, Wilson",F,15,12,13.186800003052,25,8,11,2.0833299160004,170,0,72.727272727273,109.09090909091,8.3333333333333,0.0,8.3333333333333,0.0,75.0
PRRollman,Los Angeles Clippers,"Montrezl, Harrell",F,44,43,12.5,64,26,34,1.4883699417114,159,11,76.470588235294,76.470588235294,20.93023255814,4.6511627906977,20.93023255814,4.6511627906977,74.418604651163
PRRollman,Atlanta Hawks,"Tyler, Cavanaugh",F,30,25,18.656700134277,16,7,23,0.63999998569489,6,164,30.434782608696,34.782608695652,0.0,8.0,0.0,0.0,28.0
PRRollman,New Orleans Pelicans,"Tony, Allen",G-F,22,2,1.6666699647903,2,1,1,1.0,0,0,100.0,100.0,0.0,50.0,0.0,0.0,50.0
PRRollman,Atlanta Hawks,"Miles, Plumlee",C,31,49,31.818199157715,49,24,39,1.0,58,104,61.538461538462,61.538461538462,4.0816326530612,16.326530612245,4.0816326530612,0.0,51.020408163265
PRRollman,Sacramento Kings,"Vince, Carter",G-F,31,11,6.62651014328,19,7,11,1.7272700071335,167,2,63.636363636364,86.363636363636,9.0909090909091,0.0,9.0909090909091,9.0909090909091,63.636363636364
PRRollman,Denver Nuggets,"Trey, Lyles",F,46,67,14.888899803162,84,32,57,1.25373005867,136,34,56.140350877193,67.543859649123,11.940298507463,7.4626865671642,11.940298507463,4.4776119402985,53.731343283582
PRRollman,Cleveland Cavaliers,"Dwyane, Wade",G,43,1,0.18281500041485,2,1,1,2.0,0,0,100.0,100.0,0.0,0.0,0.0,0.0,100.0
PRRollman,Los Angeles Clippers,"Sam, Dekker",F,46,15,6.355929851532,13,6,15,0.86666697263718,27,143,40.0,43.333333333333,0.0,0.0,0.0,0.0,40.0
PRRollman,Oklahoma City Thunder,"Russell, Westbrook",G,51,3,0.20325200259686,5,1,2,1.6666699647903,0,0,50.0,75.0,33.333333333333,0.0,33.333333333333,0.0,66.666666666667
PRRollman,Houston Rockets,"Eric, Gordon",G,47,6,0.68571400642395,8,3,5,1.3333300352097,0,0,60.0,80.0,0.0,16.666666666667,0.0,0.0,50.0
PRRollman,Memphis Grizzlies,"Deyonta, Davis",F,36,58,35.802501678467,69,28,46,1.1896599531174,121,49,60.869565217391,60.869565217391,13.793103448276,6.8965517241379,13.793103448276,0.0,62.068965517241
PRRollman,Brooklyn Nets,"Joe, Harris",G,49,1,0.21929800510406,1,0,0,1.0,0,0,0.0,0.0,100.0,0.0,100.0,0.0,100.0
PRRollman,Phoenix Suns,"Troy, Daniels",G,51,1,0.25510200858116,0,0,1,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PRRollman,Memphis Grizzlies,"Tyreke, Evans",G,46,1,0.1122329980135,0,0,1,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PRRollman,New York Knicks,"Guillermo, Hernangomez",C,16,24,27.272699356079,29,12,18,1.2083300352097,109,43,66.666666666667,69.444444444444,25.0,12.5,25.0,12.5,58.333333333333
PRRollman,Milwaukee Bucks,"Eric, Bledsoe",G,39,6,0.8310250043869,8,3,6,1.3333300352097,0,0,50.0,66.666666666667,0.0,0.0,0.0,0.0,50.0
PRRollman,Oklahoma City Thunder,"Andre, Roberson",G-F,39,4,1.9138799905777,5,2,3,1.25,0,0,66.666666666667,66.666666666667,50.0,0.0,50.0,25.0,50.0
PRRollman,Golden State Warriors,"Patrick, McCaw",G,44,3,1.5228400230408,4,2,3,1.3333300352097,0,0,66.666666666667,66.666666666667,0.0,0.0,0.0,0.0,66.666666666667
PRRollman,Los Angeles Clippers,"Austin, Rivers",G,32,1,0.18622000515461,0,0,1,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PRRollman,New Orleans Pelicans,"Omer, Asik",C,7,6,42.85710144043,6,3,6,1.0,0,0,50.0,50.0,0.0,0.0,0.0,0.0,50.0
PRRollman,Miami Heat,"Dion, Waiters",G,30,2,0.38986399769783,0,0,2,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PRRollman,Los Angeles Lakers,"Kentavious, Caldwell-Pope",G,41,2,0.35650599002838,3,1,2,1.5,0,0,50.0,50.0,50.0,0.0,50.0,50.0,50.0
PRRollman,Milwaukee Bucks,"Joel, Bolomboy",F-C,2,1,14.28569984436,0,0,0,0.0,0,0,0.0,0.0,0.0,100.0,0.0,0.0,0.0
PRRollman,Cleveland Cavaliers,"Channing, Frye",F-C,40,25,15.625,37,15,22,1.4800000190735,158,12,68.181818181818,79.545454545455,4.0,8.0,4.0,0.0,64.0
PRRollman,Detroit Pistons,"Eric, Moreland",F,42,12,15.0,15,7,11,1.25,134,35,63.636363636364,63.636363636364,8.3333333333333,8.3333333333333,8.3333333333333,8.3333333333333,58.333333333333
PRRollman,Memphis Grizzlies,"JaMychal, Green",F,30,27,8.2568798065186,22,9,22,0.81481498479843,19,150,40.909090909091,45.454545454545,3.7037037037037,14.814814814815,3.7037037037037,0.0,37.037037037037
PRRollman,Portland Trail Blazers,"Shabazz, Napier",G,44,3,0.71258902549744,0,0,3,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PRRollman,Utah Jazz,"Joe , Ingles",F,50,4,0.80971699953079,6,2,3,1.5,0,0,66.666666666667,100.0,0.0,25.0,0.0,0.0,50.0
PRRollman,Orlando Magic,"Elfrid, Payton",G,40,2,0.35211300849915,2,1,2,1.0,0,0,50.0,50.0,0.0,0.0,0.0,0.0,50.0
PRRollman,Toronto Raptors,"Fred, VanVleet",G,47,2,0.54794502258301,6,2,2,3.0,0,0,100.0,150.0,0.0,0.0,0.0,0.0,100.0
PRRollman,Golden State Warriors,"Omri, Casspi",G,39,7,3.1818199157715,8,3,6,1.1428600549698,0,0,50.0,50.0,14.285714285714,0.0,14.285714285714,0.0,57.142857142857
PRRollman,Dallas Mavericks,"Yogi, Ferrell",G,51,2,0.38167899847031,6,2,2,3.0,0,0,100.0,150.0,0.0,0.0,0.0,0.0,100.0
PRRollman,Milwaukee Bucks,"Tony, Snell",F,44,3,0.99667799472809,3,1,3,1.0,0,0,33.333333333333,50.0,0.0,0.0,0.0,0.0,33.333333333333
PRRollman,Los Angeles Clippers,"Jawun, Evans",G,38,3,0.99009901285172,8,3,3,2.6666700839996,0,0,100.0,116.66666666667,33.333333333333,0.0,33.333333333333,33.333333333333,100.0
PRRollman,Portland Trail Blazers,"Evan, Turner",F-G,48,4,0.84745800495148,3,1,4,0.75,0,0,25.0,37.5,0.0,0.0,0.0,0.0,25.0
PRRollman,Phoenix Suns,"Tyler, Ulis",G,50,1,0.21186399459839,0,0,1,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PRRollman,Oklahoma City Thunder,"Dakari, Johnson",C,6,4,19.04759979248,4,2,3,1.0,0,0,66.666666666667,66.666666666667,25.0,0.0,0.0,0.0,50.0
PRRollman,Utah Jazz,"Jonas, Jerebko",F,42,22,9.0163898468018,22,7,19,1.0,58,104,36.842105263158,47.368421052632,9.0909090909091,4.5454545454545,9.0909090909091,0.0,40.909090909091
PRRollman,Washington Wizards,"Bradley, Beal",G,50,2,0.17497800290585,0,0,2,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PRRollman,New Orleans Pelicans,"E'Twaun, Moore",G,50,7,1.1864399909973,10,4,6,1.4285700321198,0,0,66.666666666667,66.666666666667,14.285714285714,0.0,14.285714285714,0.0,71.428571428571
PRRollman,Portland Trail Blazers,"Noah, Vonleh",F,30,17,14.912300109863,18,7,14,1.0588200092316,83,87,50.0,50.0,17.647058823529,11.764705882353,17.647058823529,11.764705882353,47.058823529412
PRRollman,Cleveland Cavaliers,"JR, Smith",G,48,8,1.9417500495911,3,1,7,0.375,0,0,14.285714285714,21.428571428571,0.0,12.5,0.0,0.0,12.5
PRRollman,Houston Rockets,"Trevor, Ariza",F,44,13,2.6970999240875,10,4,13,0.76923102140427,11,159,30.769230769231,38.461538461538,0.0,0.0,0.0,0.0,30.769230769231
PRRollman,Utah Jazz,"Rodney, Hood",G-F,36,10,1.6313199996948,6,2,8,0.60000002384186,4,165,25.0,25.0,10.0,10.0,10.0,0.0,30.0
PRRollman,Utah Jazz,"Thabo, Sefolosha",F,38,9,3.0612199306488,7,3,8,0.77777802944183,0,0,37.5,43.75,0.0,11.111111111111,0.0,0.0,33.333333333333
PRRollman,Phoenix Suns,"Mike, James",G,32,1,0.25062701106071,0,0,1,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PRRollman,Sacramento Kings,"Garrett, Temple",G,46,1,0.23201900720596,0,0,1,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PRRollman,Sacramento Kings,"George, Hill",G,40,2,0.48780500888824,3,1,2,1.5,0,0,50.0,75.0,0.0,0.0,0.0,0.0,50.0
PRRollman,Los Angeles Lakers,"Brandon, Ingram",F,45,2,0.24937699735165,2,1,2,1.0,0,0,50.0,50.0,50.0,0.0,50.0,50.0,50.0
PRRollman,Portland Trail Blazers,"Damian, Lillard",G,43,2,0.19120499491692,6,1,1,3.0,0,0,100.0,150.0,50.0,0.0,50.0,0.0,100.0
PRRollman,Sacramento Kings,"Justin, Jackson",F,36,1,0.47169798612595,2,1,1,2.0,0,0,100.0,100.0,0.0,0.0,0.0,0.0,100.0
PRRollman,Washington Wizards,"Markieff, Morris",F,42,61,13.174900054932,68,28,54,1.1147500276566,97,73,51.851851851852,59.259259259259,4.9180327868852,8.1967213114754,3.2786885245902,1.6393442622951,49.180327868852
PRRollman,Chicago Bulls,"Bobby, Portis",F,41,96,19.591800689697,99,37,83,1.03125,73,97,44.578313253012,48.795180722892,11.458333333333,4.1666666666667,10.416666666667,2.0833333333333,47.916666666667
PRRollman,Philadelphia 76ers,"Jahil, Okafor",C,2,2,14.28569984436,0,0,2,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PRRollman,Phoenix Suns,"Jared, Dudley",F,25,10,11.494299888611,8,3,9,0.80000001192093,16,152,33.333333333333,44.444444444444,0.0,10.0,0.0,0.0,30.0
PRRollman,Minnesota Timberwolves,"Jimmy, Butler",G-F,48,10,1.0309300422668,13,5,8,1.2999999523163,144,26,62.5,68.75,10.0,10.0,0.0,0.0,60.0
PRRollman,Boston Celtics,"Jaylen, Brown",F,46,4,0.60241001844406,4,2,4,1.0,0,0,50.0,50.0,0.0,0.0,0.0,0.0,50.0
PRRollman,New York Knicks,"Lance, Thomas",F,48,12,5.4794502258301,11,2,7,0.91666698455811,37,132,28.571428571429,35.714285714286,33.333333333333,16.666666666667,33.333333333333,8.3333333333333,41.666666666667
PRRollman,Toronto Raptors,"Kyle, Lowry",G,46,8,1.0498700141907,11,4,8,1.375,0,0,50.0,68.75,0.0,0.0,0.0,0.0,50.0
PRRollman,Golden State Warriors,"Kevon, Looney",F,40,19,15.833299636841,23,11,17,1.2105300426483,126,44,64.705882352941,64.705882352941,10.526315789474,5.2631578947368,10.526315789474,5.2631578947368,63.157894736842
PRRollman,Golden State Warriors,"Klay, Thompson",G,50,9,0.97192198038101,11,4,8,1.2222199440002,0,0,50.0,68.75,0.0,11.111111111111,0.0,0.0,44.444444444444
PRRollman,Dallas Mavericks,"Maxi, Kleber",F,45,37,15.611800193787,41,18,33,1.1081099510193,93,77,54.545454545455,56.060606060606,8.1081081081081,5.4054054054054,8.1081081081081,2.7027027027027,54.054054054054
PRRollman,Philadelphia 76ers,"JJ, Redick",G,36,8,1.4336899518967,12,4,7,1.5,0,0,57.142857142857,78.571428571429,12.5,0.0,12.5,0.0,62.5
PRRollman,Boston Celtics,"Marcus, Morris",F,29,34,9.4444398880005,31,11,29,0.91176497936249,35,134,37.931034482759,43.103448275862,11.764705882353,8.8235294117647,11.764705882353,5.8823529411765,38.235294117647
PRRollman,Philadelphia 76ers,"Richaun, Holmes",F,26,34,21.25,31,14,31,0.91176497936249,35,134,45.161290322581,45.161290322581,5.8823529411765,2.9411764705882,5.8823529411765,0.0,47.058823529412
PRRollman,Orlando Magic,"Jonathan, Isaac",F,15,6,6.1855697631836,0,0,6,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PRRollman,Miami Heat,"Josh, Richardson",G,50,4,0.5899710059166,6,2,3,1.5,0,0,66.666666666667,83.333333333333,25.0,0.0,25.0,0.0,75.0
PRRollman,Miami Heat,"Okaro, White",F,5,1,5.2631602287292,0,0,1,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PRRollman,Orlando Magic,"Shelvin, Mack",G,36,1,0.52355998754501,0,0,1,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PRRollman,Utah Jazz,"Donovan, Mitchell",G,48,2,0.20618599653244,4,1,1,2.0,0,0,100.0,150.0,50.0,0.0,0.0,0.0,100.0
PRRollman,Dallas Mavericks,"Wesley, Matthews",G,51,4,0.60331797599792,6,2,4,1.5,0,0,50.0,75.0,0.0,0.0,0.0,0.0,50.0
PRRollman,Phoenix Suns,"TJ, Warren",F,48,5,0.53418797254562,7,3,4,1.3999999761581,0,0,75.0,87.5,0.0,20.0,0.0,0.0,60.0
PRRollman,Atlanta Hawks,"Kent , Bazemore",G,50,5,0.70323497056961,2,1,4,0.40000000596046,0,0,25.0,25.0,0.0,20.0,0.0,0.0,20.0
PRRollman,Portland Trail Blazers,"CJ, McCollum",G,49,3,0.28790798783302,3,1,3,1.0,0,0,33.333333333333,50.0,0.0,0.0,0.0,0.0,33.333333333333
PRRollman,Atlanta Hawks,"Taurean, Prince",F,50,5,0.74626898765564,5,1,4,1.0,0,0,25.0,37.5,20.0,0.0,20.0,0.0,40.0
PRRollman,Cleveland Cavaliers,"Derrick, Rose",G,12,1,0.65789502859116,0,0,1,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PRRollman,Chicago Bulls,"Paul, Zipser",G-F,41,1,0.48780500888824,0,0,1,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PRRollman,Brooklyn Nets,"Tyler, Zeller",C-F,41,94,32.867099761963,107,46,79,1.1382999420166,103,67,58.227848101266,58.227848101266,14.893617021277,6.3829787234043,14.893617021277,5.3191489361702,57.446808510638
PRRollman,Indiana Pacers,"Bojan, Bogdanovic",F,50,11,1.7915300130844,14,5,8,1.2727299928665,140,30,62.5,75.0,18.181818181818,9.0909090909091,18.181818181818,0.0,63.636363636364
PRRollman,San Antonio Spurs,"Kyle , Anderson",F,45,7,1.8518500328064,11,5,6,1.5714299678802,0,0,83.333333333333,91.666666666667,0.0,14.285714285714,0.0,0.0,71.428571428571
PRRollman,Minnesota Timberwolves,"Jeff, Teague",G,43,4,0.61538499593735,7,3,4,1.75,0,0,75.0,87.5,0.0,0.0,0.0,0.0,75.0
PRRollman,New Orleans Pelicans,"Jrue, Holiday",G,50,11,1.1840699911118,19,8,9,1.7272700071335,167,2,88.888888888889,88.888888888889,18.181818181818,9.0909090909091,18.181818181818,9.0909090909091,81.818181818182
PRRollman,Memphis Grizzlies,"Chandler, Parsons",F,26,5,2.2935800552368,6,2,5,1.2000000476837,0,0,40.0,60.0,0.0,0.0,0.0,0.0,40.0
PRRollman,New Orleans Pelicans,"Dante, Cunningham",F,49,7,2.8455300331116,4,2,7,0.57142901420593,0,0,28.571428571429,28.571428571429,0.0,0.0,0.0,0.0,28.571428571429
PRRollman,Golden State Warriors,"Kevin, Durant",F,43,18,1.792829990387,27,11,17,1.5,160,10,64.705882352941,79.411764705882,0.0,5.5555555555556,0.0,0.0,61.111111111111
PRRollman,Golden State Warriors,"Andre, Iguodala",G-F,43,5,1.7482500076294,3,1,3,0.60000002384186,0,0,33.333333333333,33.333333333333,20.0,20.0,20.0,0.0,40.0
PRRollman,Orlando Magic,"Mario, Hezonja",F,42,7,2.236419916153,5,2,7,0.71428602933884,0,0,28.571428571429,35.714285714286,0.0,0.0,0.0,0.0,28.571428571429
PRRollman,Washington Wizards,"Jason, Smith",F-C,15,21,29.577499389648,13,6,19,0.61904799938202,3,148,31.578947368421,31.578947368421,4.7619047619048,9.5238095238095,4.7619047619048,4.7619047619048,28.571428571429
PRRollman,Detroit Pistons,"Stanley, Johnson",F,38,2,0.55248600244522,5,2,2,2.5,0,0,100.0,125.0,0.0,0.0,0.0,0.0,100.0
PRRollman,Boston Celtics,"Terry, Rozier III",G,51,1,0.20242899656296,0,0,1,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PRRollman,Los Angeles Clippers,"Lou, Williams",G,49,5,0.45495900511742,6,2,5,1.2000000476837,0,0,40.0,60.0,0.0,0.0,0.0,0.0,40.0
PRRollman,Toronto Raptors,"OG, Anunoby",F,49,2,0.68965500593185,5,2,2,2.5,0,0,100.0,100.0,50.0,0.0,50.0,50.0,100.0
