Playtype,Team,GP,Poss,Time,Points,FGM,FGA,PPP,WorsePPP,BetterPPP,FG,aFG,FT,TO,SF,PlusOne,Score
Spotup,Minnesota Timberwolves,51,1051,19.008899688721,1073,391,961,1.0209300518036,18,11,40.686784599376,52.13319458897,5.0428163653663,4.3767840152236,4.5670789724072,0.95147478591817,41.008563273073
Spotup,New Orleans Pelicans,47,1201,23.221200942993,1235,437,1083,1.0283099412918,22,7,40.350877192982,53.277931671283,5.0791007493755,6.4113238967527,5.0791007493755,1.8318068276436,39.633638634471
Spotup,Utah Jazz,48,1177,23.283899307251,1175,412,1039,0.99830102920532,12,17,39.653512993263,51.780558229066,5.607476635514,6.8819031435854,5.0127442650807,0.84961767204758,39.677145284622
Spotup,Atlanta Hawks,47,1034,20.254699707031,1047,365,906,1.0125700235367,15,14,40.286975717439,54.083885209713,4.7388781431335,8.6073500967118,4.2553191489362,0.96711798839458,38.878143133462
Spotup,Brooklyn Nets,48,1174,21.972700119019,1267,442,1023,1.0792200565338,28,1,43.206256109482,56.647116324536,6.6439522998296,7.9216354344123,6.0477001703578,1.7035775127768,42.163543441227
Spotup,Sacramento Kings,48,950,18.653099060059,932,332,860,0.98105299472809,8,21,38.604651162791,50.0,5.4736842105263,4.9473684210526,4.8421052631579,0.94736842105263,39.368421052632
Spotup,Milwaukee Bucks,46,1031,21.465700149536,1053,377,925,1.0213400125504,19,10,40.756756756757,51.945945945946,5.5286129970902,5.819592628516,4.9466537342386,1.1639185257032,40.931134820563
Spotup,Indiana Pacers,48,898,17.484399795532,901,330,813,1.0033400058746,14,15,40.590405904059,52.644526445264,3.5634743875278,7.1269487750557,3.4521158129176,1.2249443207127,39.086859688196
Spotup,Washington Wizards,48,905,17.290800094604,918,324,826,1.0143599510193,16,13,39.225181598063,52.058111380145,4.3093922651934,5.524861878453,4.0883977900552,1.1049723756906,38.674033149171
Spotup,Orlando Magic,47,1058,20.468200683594,1057,382,954,0.99905502796173,13,16,40.041928721174,52.358490566038,4.0642722117202,6.9943289224953,3.875236294896,1.2287334593573,38.563327032136
Spotup,Phoenix Suns,48,868,16.097900390625,807,284,781,0.9297239780426,0,29,36.363636363636,49.423815620999,2.8801843317972,7.4884792626728,2.7649769585253,0.34562211981567,34.907834101382
Spotup,Houston Rockets,46,1017,20.182600021362,1054,348,910,1.0363800525665,24,5,38.241758241758,53.461538461538,4.9164208456244,6.9813176007866,4.228121927237,1.3765978367748,37.758112094395
Spotup,Golden State Warriors,49,787,14.674599647522,808,287,719,1.0266799926758,21,8,39.916550764951,52.155771905424,5.0825921219822,5.0825921219822,4.9555273189327,1.5247776365947,40.02541296061
Spotup,Boston Celtics,49,1134,21.711700439453,1184,409,1012,1.0440900325775,25,4,40.415019762846,53.656126482213,5.2028218694885,6.1728395061728,4.8500881834215,0.61728395061728,40.564373897707
Spotup,Cleveland Cavaliers,46,891,18.051099777222,958,319,806,1.0751999616623,27,2,39.578163771712,54.528535980149,5.0505050505051,5.0505050505051,4.6015712682379,0.56116722783389,40.179573512907
Handoff,New York Knicks,49,150,2.804790019989,127,51,120,0.84666699171066,7,22,42.5,46.666666666667,6.6666666666667,13.333333333333,6.0,0.0,39.333333333333
Handoff,Chicago Bulls,48,286,5.4414000511169,264,91,233,0.92307698726654,20,9,39.055793991416,46.781115879828,8.7412587412587,11.538461538462,8.3916083916084,1.7482517482517,38.811188811189
Handoff,Los Angeles Lakers,47,211,3.9124801158905,166,66,176,0.786729991436,2,27,37.5,42.045454545455,8.0568720379147,11.374407582938,7.5829383886256,2.8436018957346,34.597156398104
Handoff,Toronto Raptors,46,153,3.0297000408173,150,57,124,0.98039197921753,26,3,45.967741935484,54.435483870968,5.8823529411765,14.37908496732,5.8823529411765,1.3071895424837,41.830065359477
Handoff,Oklahoma City Thunder,48,113,2.122859954834,68,27,96,0.60176998376846,0,29,28.125,34.375,3.5398230088496,13.274336283186,3.5398230088496,1.7699115044248,25.663716814159
Handoff,Los Angeles Clippers,47,262,5.0579199790955,225,78,204,0.85877901315689,9,20,38.235294117647,48.039215686275,8.0152671755725,15.267175572519,6.1068702290076,1.1450381679389,36.259541984733
Handoff,Detroit Pistons,46,609,12.337900161743,488,185,495,0.801313996315,4,25,37.373737373737,41.414141414141,8.5385878489327,11.330049261084,7.7175697865353,1.3136288998358,37.43842364532
Handoff,Denver Nuggets,48,345,6.5180401802063,317,115,283,0.91884100437164,18,11,40.636042402827,47.879858657244,8.1159420289855,10.724637681159,7.536231884058,0.8695652173913,40.0
Handoff,Miami Heat,48,540,10.754799842834,520,186,460,0.96296298503876,24,5,40.434782608696,50.326086956522,6.2962962962963,10.0,5.7407407407407,1.4814814814815,38.888888888889
Handoff,Minnesota Timberwolves,51,203,3.6715500354767,207,74,170,1.019700050354,27,2,43.529411764706,50.0,12.315270935961,5.9113300492611,11.330049261084,1.9704433497537,45.320197044335
Handoff,Milwaukee Bucks,46,170,3.539449930191,153,55,142,0.89999997615814,14,15,38.732394366197,45.070422535211,8.2352941176471,10.0,8.2352941176471,1.7647058823529,38.823529411765
Handoff,Orlando Magic,47,263,5.0880198478699,215,72,203,0.81749099493027,5,24,35.467980295567,40.147783251232,12.54752851711,11.026615969582,11.406844106464,0.76045627376426,39.163498098859
Handoff,Portland Trail Blazers,48,242,4.6592202186584,219,74,196,0.90495902299881,16,13,37.755102040816,44.642857142857,9.504132231405,10.330578512397,7.8512396694215,0.82644628099174,39.256198347107
Handoff,New Orleans Pelicans,47,190,3.6736299991608,194,79,160,1.0210499763489,28,1,49.375,56.25,4.2105263157895,11.578947368421,3.1578947368421,0.0,45.789473684211
Handoff,Phoenix Suns,48,288,5.3412499427795,216,74,234,0.75,1,28,31.623931623932,37.393162393162,8.3333333333333,11.111111111111,7.6388888888889,1.3888888888889,32.291666666667
Handoff,Atlanta Hawks,47,325,6.3663101196289,305,109,255,0.93846201896667,21,8,42.745098039216,48.235294117647,11.692307692308,13.230769230769,10.461538461538,3.3846153846154,41.846153846154
Handoff,Brooklyn Nets,48,286,5.3527998924255,245,84,239,0.85664302110672,8,21,35.146443514644,43.096234309623,9.0909090909091,10.48951048951,7.6923076923077,3.1468531468531,34.965034965035
Handoff,Charlotte Hornets,46,159,3.1170399188995,153,58,134,0.96226400136948,23,6,43.283582089552,48.507462686567,9.4339622641509,8.8050314465409,9.4339622641509,3.1446540880503,42.767295597484
Handoff,Utah Jazz,48,315,6.2314500808716,285,108,260,0.90476202964783,15,14,41.538461538462,49.038461538462,5.7142857142857,12.380952380952,5.0793650793651,0.63492063492063,39.365079365079
Handoff,Philadelphia 76ers,44,287,5.7561202049255,264,100,239,0.91986101865768,19,10,41.8410041841,48.117154811715,6.6202090592334,11.498257839721,6.6202090592334,1.3937282229965,39.721254355401
Handoff,Indiana Pacers,48,216,4.2056097984314,231,88,168,1.0694400072098,29,0,52.380952380952,58.630952380952,10.185185185185,13.888888888889,8.7962962962963,1.8518518518519,48.611111111111
Handoff,Dallas Mavericks,48,180,3.5999999046326,164,64,153,0.91111099720001,17,12,41.830065359477,48.692810457516,5.5555555555556,9.4444444444444,5.5555555555556,0.55555555555556,40.0
Handoff,San Antonio Spurs,50,175,3.3125100135803,151,58,141,0.86285698413849,10,19,41.13475177305,46.808510638298,8.5714285714286,13.142857142857,8.0,2.2857142857143,38.285714285714
Handoff,Washington Wizards,48,218,4.1650700569153,174,63,185,0.79816502332687,3,26,34.054054054054,37.837837837838,9.6330275229358,7.3394495412844,8.7155963302752,1.8348623853211,36.697247706422
Handoff,Memphis Grizzlies,47,166,3.3746700286865,162,58,139,0.97590398788452,25,4,41.726618705036,49.280575539568,9.6385542168675,7.8313253012048,8.433734939759,1.2048192771084,42.771084337349
Handoff,Sacramento Kings,48,239,4.6927199363708,211,84,208,0.8828449845314,12,17,40.384615384615,46.875,5.4393305439331,9.2050209205021,4.602510460251,1.673640167364,38.493723849372
Handoff,Boston Celtics,49,284,5.4374899864197,251,92,227,0.88380300998688,13,16,40.528634361233,48.017621145374,6.6901408450704,14.084507042254,5.9859154929577,0.70422535211268,38.380281690141
Handoff,Houston Rockets,46,168,3.3339900970459,159,51,134,0.94642901420593,22,7,38.059701492537,48.507462686567,8.9285714285714,12.5,8.3333333333333,1.1904761904762,38.095238095238
Handoff,Golden State Warriors,49,167,3.1139299869537,147,57,135,0.88024002313614,11,18,42.222222222222,52.222222222222,4.1916167664671,16.167664670659,3.5928143712575,1.1976047904192,35.928143712575
Handoff,Cleveland Cavaliers,46,133,2.6944899559021,111,41,111,0.83458602428436,6,23,36.936936936937,43.693693693694,7.5187969924812,11.278195488722,6.7669172932331,2.2556390977444,35.338345864662
Cut,Toronto Raptors,46,310,6.1386098861694,399,166,250,1.2870999574661,18,11,66.4,66.4,15.161290322581,7.0967741935484,14.516129032258,2.9032258064516,64.838709677419
Cut,Oklahoma City Thunder,48,297,5.579559803009,386,175,256,1.2996599674225,21,8,68.359375,68.359375,10.774410774411,6.0606060606061,10.774410774411,3.3670033670034,64.983164983165
Cut,New York Knicks,49,384,7.1802501678467,514,218,325,1.3385399580002,26,3,67.076923076923,67.076923076923,14.84375,4.6875,14.84375,4.1666666666667,66.927083333333
Cut,Los Angeles Lakers,47,354,6.5640602111816,450,193,291,1.2711900472641,15,14,66.323024054983,66.323024054983,15.536723163842,5.3672316384181,14.689265536723,3.1073446327684,65.819209039548
Cut,Chicago Bulls,48,306,5.8219199180603,377,156,252,1.2320300340652,8,21,61.904761904762,61.904761904762,15.032679738562,6.2091503267974,14.705882352941,3.921568627451,61.764705882353
Cut,Los Angeles Clippers,47,362,6.988420009613,488,219,302,1.348070025444,27,2,72.516556291391,72.516556291391,12.983425414365,7.182320441989,12.430939226519,3.5911602209945,68.508287292818
Cut,Utah Jazz,48,396,7.8338298797607,499,212,332,1.2601000070572,12,17,63.855421686747,63.855421686747,13.888888888889,5.8080808080808,13.131313131313,3.5353535353535,63.131313131313
Cut,Dallas Mavericks,48,296,5.9200000762939,414,173,240,1.3986500501633,28,1,72.083333333333,72.083333333333,17.567567567568,5.4054054054054,17.22972972973,4.0540540540541,70.945945945946
Cut,San Antonio Spurs,50,321,6.0760898590088,386,158,261,1.2024899721146,4,25,60.536398467433,60.536398467433,16.19937694704,5.9190031152648,14.953271028037,3.4267912772586,61.370716510903
Cut,Minnesota Timberwolves,51,401,7.2526698112488,523,221,334,1.304239988327,22,7,66.167664670659,66.167664670659,14.463840399002,6.2344139650873,14.214463840399,3.9900249376559,65.336658354115
Cut,Portland Trail Blazers,48,404,7.7782101631165,457,192,329,1.1311899423599,2,27,58.358662613982,58.358662613982,14.356435643564,7.1782178217822,14.851485148515,3.4653465346535,57.178217821782
Cut,Philadelphia 76ers,44,439,8.8046503067017,584,255,371,1.3302999734879,25,4,68.733153638814,68.733153638814,12.5284738041,7.2892938496583,12.072892938497,4.5558086560364,65.831435079727
Cut,Milwaukee Bucks,46,410,8.5363302230835,499,205,328,1.2170699834824,6,23,62.5,62.5,15.853658536585,6.8292682926829,14.634146341463,2.6829268292683,62.439024390244
Cut,Atlanta Hawks,47,350,6.8560199737549,445,195,287,1.271430015564,16,13,67.94425087108,67.94425087108,13.714285714286,8.5714285714286,12.571428571429,4.2857142857143,64.285714285714
Cut,Memphis Grizzlies,47,305,6.2004499435425,344,145,256,1.1278699636459,1,28,56.640625,56.640625,14.426229508197,6.8852459016393,14.426229508197,5.2459016393443,56.065573770492
Cut,Sacramento Kings,48,378,7.4219498634338,443,200,332,1.1719599962234,3,26,60.240963855422,60.240963855422,10.31746031746,5.5555555555556,10.31746031746,3.7037037037037,58.730158730159
Cut,Washington Wizards,48,448,8.559419631958,540,229,364,1.2053600549698,5,24,62.912087912088,62.912087912088,14.285714285714,8.0357142857143,13.392857142857,3.7946428571429,60.9375
Cut,Orlando Magic,47,354,6.8485198020935,446,189,296,1.259889960289,11,18,63.851351351351,63.851351351351,14.124293785311,5.9322033898305,13.841807909605,3.6723163841808,63.276836158192
Cut,Brooklyn Nets,48,337,6.3073201179504,376,160,273,1.115730047226,0,29,58.608058608059,58.608058608059,14.243323442136,8.6053412462908,13.056379821958,3.8575667655786,57.270029673591
Cut,Denver Nuggets,48,431,8.1428298950195,550,233,346,1.2761000394821,17,12,67.341040462428,67.341040462428,15.313225058005,8.8167053364269,15.54524361949,4.6403712296984,64.269141531323
Cut,Miami Heat,48,308,6.1342401504517,397,167,253,1.288959980011,19,10,66.00790513834,66.00790513834,14.935064935065,7.1428571428571,14.285714285714,4.2207792207792,64.61038961039
Cut,Indiana Pacers,48,285,5.5490698814392,351,142,230,1.2315800189972,7,22,61.739130434783,61.739130434783,17.19298245614,4.9122807017544,17.19298245614,2.8070175438596,62.80701754386
Cut,Charlotte Hornets,46,316,6.1948599815369,400,159,250,1.2658200263977,13,16,63.6,63.6,20.886075949367,5.379746835443,20.253164556962,5.379746835443,64.240506329114
Cut,New Orleans Pelicans,47,378,7.3085799217224,499,216,320,1.3201099634171,24,5,67.5,67.5,12.433862433862,4.7619047619048,12.698412698413,2.1164021164021,66.402116402116
Cut,Detroit Pistons,46,303,6.1385698318481,375,158,247,1.2376199960709,9,20,63.967611336032,63.967611336032,13.531353135314,6.6006600660066,13.531353135314,1.980198019802,63.366336633663
Cut,Phoenix Suns,48,369,6.8434700965881,477,197,302,1.2926800251007,20,9,65.23178807947,65.23178807947,19.512195121951,3.7940379403794,19.783197831978,5.420054200542,65.853658536585
Cut,Cleveland Cavaliers,46,379,7.678279876709,534,217,308,1.4089699983597,29,0,70.454545454545,70.454545454545,18.733509234828,3.9577836411609,16.88654353562,3.9577836411609,71.240105540897
Cut,Golden State Warriors,49,706,13.164299964905,921,406,594,1.3045300245285,23,6,68.350168350168,68.350168350168,11.189801699717,6.657223796034,10.339943342776,2.1246458923513,66.28895184136
Cut,Boston Celtics,49,308,5.8969898223877,382,158,260,1.2402600049973,10,19,60.769230769231,60.769230769231,16.558441558442,3.5714285714286,16.883116883117,4.8701298701299,62.662337662338
Cut,Houston Rockets,46,266,5.2788300514221,337,148,216,1.2669199705124,14,15,68.518518518519,68.518518518519,15.037593984962,8.6466165413534,14.661654135338,4.8872180451128,64.661654135338
OffScreen,New York Knicks,49,359,6.7127900123596,350,132,314,0.97492998838425,14,15,42.03821656051,48.407643312102,8.9136490250696,5.0139275766017,8.6350974930362,1.3927576601671,44.011142061281
OffScreen,Chicago Bulls,48,231,4.3949799537659,222,79,216,0.96103900671005,10,19,36.574074074074,46.527777777778,5.6277056277056,2.1645021645022,6.0606060606061,1.7316017316017,38.095238095238
OffScreen,Toronto Raptors,46,238,4.7128701210022,252,91,212,1.0588200092316,23,6,42.924528301887,54.009433962264,5.8823529411765,6.3025210084034,5.4621848739496,1.2605042016807,42.857142857143
OffScreen,Oklahoma City Thunder,48,250,4.6965999603271,269,93,216,1.0759999752045,24,5,43.055555555556,53.703703703704,8.0,6.0,7.6,0.4,44.8
OffScreen,Los Angeles Clippers,47,111,2.1428599357605,121,43,94,1.0900900363922,25,4,45.744680851064,55.851063829787,8.1081081081081,7.2072072072072,6.3063063063063,0.0,46.846846846847
OffScreen,Los Angeles Lakers,47,272,5.0435700416565,246,92,243,0.90441197156906,6,23,37.860082304527,46.913580246914,4.0441176470588,6.9852941176471,3.6764705882353,0.36764705882353,37.132352941176
OffScreen,Orlando Magic,47,339,6.5583300590515,305,114,296,0.89970499277115,5,24,38.513513513514,46.114864864865,6.1946902654867,7.3746312684366,4.7197640117994,0.88495575221239,38.938053097345
OffScreen,Washington Wizards,48,449,8.578519821167,462,165,396,1.0289499759674,20,9,41.666666666667,50.126262626263,8.6859688195991,5.1224944320713,8.0178173719376,2.0044543429844,43.429844097996
OffScreen,Phoenix Suns,48,410,7.6038599014282,421,154,365,1.026829957962,19,10,42.191780821918,51.643835616438,6.3414634146341,5.609756097561,5.3658536585366,0.97560975609756,42.926829268293
OffScreen,Atlanta Hawks,47,431,8.4427003860474,420,144,367,0.97447800636292,13,16,39.237057220708,48.365122615804,8.8167053364269,7.4245939675174,8.1206496519722,1.6241299303944,40.603248259861
OffScreen,Indiana Pacers,48,220,4.2834901809692,205,75,191,0.93181800842285,9,20,39.267015706806,46.073298429319,7.7272727272727,6.3636363636364,7.7272727272727,0.90909090909091,40.909090909091
OffScreen,Utah Jazz,48,254,5.0247302055359,246,87,226,0.96850401163101,11,18,38.495575221239,50.663716814159,4.7244094488189,7.4803149606299,3.5433070866142,1.1811023622047,37.795275590551
OffScreen,Dallas Mavericks,48,350,7.0,368,129,305,1.0514299869537,22,7,42.295081967213,53.27868852459,7.1428571428571,7.1428571428571,6.5714285714286,1.4285714285714,42.571428571429
OffScreen,Charlotte Hornets,46,281,5.5087199211121,260,91,246,0.92526698112488,8,21,36.991869918699,44.308943089431,8.8967971530249,6.0498220640569,8.5409252669039,2.846975088968,38.434163701068
OffScreen,Milwaukee Bucks,46,182,3.7892999649048,159,62,161,0.87362599372864,3,26,38.509316770186,43.478260869565,6.5934065934066,6.5934065934066,5.4945054945055,1.6483516483516,39.010989010989
OffScreen,Sacramento Kings,48,259,5.085410118103,224,89,239,0.86486500501633,2,27,37.238493723849,45.606694560669,1.5444015444015,6.5637065637066,1.1583011583012,0.38610038610039,35.135135135135
OffScreen,Brooklyn Nets,48,300,5.6148200035095,292,96,261,0.97333300113678,12,17,36.781609195402,47.701149425287,8.6666666666667,7.0,8.3333333333333,2.6666666666667,38.0
OffScreen,Philadelphia 76ers,44,249,4.9939799308777,252,90,203,1.0120500326157,16,13,44.334975369458,54.679802955665,7.2289156626506,13.654618473896,6.425702811245,2.4096385542169,40.562248995984
OffScreen,San Antonio Spurs,50,192,3.634299993515,166,59,170,0.86458301544189,1,28,34.705882352941,42.647058823529,6.25,6.25,6.25,1.0416666666667,35.9375
OffScreen,New Orleans Pelicans,47,310,5.9938101768494,277,101,263,0.89354801177979,4,25,38.403041825095,45.437262357414,8.0645161290323,8.7096774193548,7.0967741935484,1.6129032258065,38.387096774194
OffScreen,Miami Heat,48,320,6.3732299804688,324,119,278,1.0125000476837,17,12,42.805755395683,54.856115107914,5.3125,9.0625,4.375,1.25,40.625
OffScreen,Minnesota Timberwolves,51,108,1.9533400535583,108,38,91,1.0,15,14,41.758241758242,49.450549450549,11.111111111111,5.5555555555556,10.185185185185,0.92592592592593,43.518518518519
OffScreen,Memphis Grizzlies,47,146,2.9680800437927,126,45,125,0.86301398277283,0,29,36.0,43.6,7.5342465753425,7.5342465753425,6.1643835616438,0.68493150684932,37.671232876712
OffScreen,Denver Nuggets,48,209,3.9486100673676,240,91,181,1.1483299732208,29,0,50.276243093923,59.944751381215,7.177033492823,8.133971291866,6.6985645933014,2.3923444976077,48.325358851675
OffScreen,Detroit Pistons,46,260,5.2674198150635,237,87,235,0.91153800487518,7,22,37.021276595745,46.382978723404,4.2307692307692,5.3846153846154,2.6923076923077,0.0,37.692307692308
OffScreen,Portland Trail Blazers,48,296,5.6988801956177,328,124,275,1.1081099510193,28,1,45.090909090909,55.454545454545,4.3918918918919,3.0405405405405,4.3918918918919,0.33783783783784,45.945945945946
OffScreen,Houston Rockets,46,235,4.6636199951172,240,77,197,1.0212800502777,18,11,39.086294416244,52.284263959391,8.0851063829787,8.936170212766,7.6595744680851,0.85106382978723,40.0
OffScreen,Golden State Warriors,49,643,11.98960018158,712,266,577,1.1073100566864,27,2,46.100519930676,56.499133448873,5.9097978227061,5.9097978227061,5.443234836703,1.5552099533437,45.412130637636
OffScreen,Boston Celtics,49,260,4.9779801368713,284,102,233,1.0923099517822,26,3,43.776824034335,55.793991416309,5.7692307692308,6.1538461538462,5.0,1.5384615384615,43.076923076923
OffScreen,Cleveland Cavaliers,46,331,6.7058300971985,348,123,302,1.0513600111008,21,8,40.728476821192,53.807947019868,4.5317220543807,5.7401812688822,3.9274924471299,1.5105740181269,39.87915407855
OffRebound,Los Angeles Clippers,47,286,5.521240234375,330,144,243,1.1538499593735,21,8,59.259259259259,59.465020576132,11.538461538462,4.5454545454545,11.188811188811,1.048951048951,59.090909090909
OffRebound,Los Angeles Lakers,47,322,5.9706997871399,379,167,281,1.1770199537277,26,3,59.430604982206,59.608540925267,10.55900621118,4.3478260869565,9.9378881987578,2.7950310559006,59.316770186335
OffRebound,New York Knicks,49,325,6.0770401954651,376,162,276,1.1569199562073,23,6,58.695652173913,58.876811594203,11.076923076923,6.1538461538462,10.153846153846,2.1538461538462,58.461538461538
OffRebound,Oklahoma City Thunder,48,324,6.0867900848389,335,148,275,1.033949971199,3,26,53.818181818182,54.0,10.185185185185,6.4814814814815,8.3333333333333,1.5432098765432,52.469135802469
OffRebound,Toronto Raptors,46,260,5.148509979248,291,127,217,1.1192300319672,16,13,58.52534562212,59.216589861751,11.153846153846,8.4615384615385,10.769230769231,3.0769230769231,55.769230769231
OffRebound,Chicago Bulls,48,256,4.8706197738647,268,115,217,1.0468800067902,5,24,52.995391705069,52.995391705069,10.9375,8.203125,10.546875,3.90625,51.953125
OffRebound,Atlanta Hawks,47,257,5.0342798233032,268,115,220,1.042799949646,4,25,52.272727272727,52.5,9.727626459144,5.8365758754864,8.1712062256809,1.1673151750973,52.918287937743
OffRebound,Brooklyn Nets,48,270,5.0533399581909,286,119,221,1.0592600107193,7,22,53.846153846154,54.524886877828,12.962962962963,7.7777777777778,12.222222222222,2.5925925925926,53.333333333333
OffRebound,New Orleans Pelicans,47,234,4.5243601799011,307,129,195,1.3119699954987,29,0,66.153846153846,66.410256410256,16.666666666667,4.7008547008547,17.094017094017,5.1282051282051,65.384615384615
OffRebound,Indiana Pacers,48,236,4.5950198173523,268,118,206,1.1355899572372,19,10,57.281553398058,57.52427184466,8.4745762711864,5.0847457627119,8.0508474576271,0.84745762711864,57.627118644068
OffRebound,Portland Trail Blazers,48,290,5.5833702087402,313,136,244,1.0793100595474,11,18,55.737704918033,55.737704918033,12.758620689655,5.8620689655172,12.413793103448,2.7586206896552,55.862068965517
OffRebound,Orlando Magic,47,246,4.7591400146484,250,106,198,1.0162600278854,1,28,53.535353535354,53.787878787879,12.19512195122,8.9430894308943,11.788617886179,2.0325203252033,52.439024390244
OffRebound,Philadelphia 76ers,44,256,5.134379863739,287,119,212,1.121090054512,17,12,56.132075471698,56.839622641509,13.28125,6.25,12.890625,2.734375,56.25
OffRebound,Memphis Grizzlies,47,240,4.8790397644043,265,106,195,1.1041699647903,12,17,54.358974358974,54.871794871795,13.333333333333,6.25,12.083333333333,0.83333333333333,56.25
OffRebound,Dallas Mavericks,48,169,3.3800001144409,189,80,145,1.1183400154114,15,14,55.172413793103,55.172413793103,14.201183431953,4.7337278106509,12.426035502959,4.7337278106509,55.029585798817
OffRebound,Washington Wizards,48,238,4.5471901893616,275,120,206,1.1554600000381,22,7,58.252427184466,58.73786407767,9.6638655462185,5.0420168067227,9.2436974789916,1.6806722689076,58.403361344538
OffRebound,Milwaukee Bucks,46,196,4.0807800292969,218,96,162,1.1122399568558,14,15,59.259259259259,59.259259259259,13.265306122449,6.6326530612245,12.755102040816,2.5510204081633,57.65306122449
OffRebound,Sacramento Kings,48,276,5.4191999435425,293,133,238,1.0615899562836,8,21,55.882352941176,56.302521008403,9.0579710144928,7.9710144927536,8.3333333333333,3.2608695652174,52.898550724638
OffRebound,San Antonio Spurs,50,295,5.5839500427246,364,152,248,1.2338999509811,28,1,61.290322580645,61.491935483871,12.881355932203,5.4237288135593,11.186440677966,2.3728813559322,62.033898305085
OffRebound,Phoenix Suns,48,338,6.2685499191284,374,163,293,1.1065100431442,13,16,55.631399317406,55.631399317406,10.355029585799,5.3254437869822,9.4674556213018,2.3668639053254,55.621301775148
OffRebound,Detroit Pistons,46,297,6.0170202255249,340,140,244,1.1447800397873,20,9,57.377049180328,57.581967213115,16.498316498316,4.7138047138047,15.488215488215,3.3670033670034,58.585858585859
OffRebound,Miami Heat,48,216,4.3019299507141,231,97,179,1.0694400072098,9,20,54.189944134078,54.189944134078,13.425925925926,6.4814814814815,13.425925925926,2.7777777777778,55.092592592593
OffRebound,Minnesota Timberwolves,51,330,5.9685301780701,406,170,277,1.230299949646,27,2,61.371841155235,61.552346570397,14.545454545455,3.6363636363636,12.424242424242,2.1212121212121,62.727272727273
OffRebound,Charlotte Hornets,46,281,5.5087199211121,316,128,222,1.1245599985123,18,11,57.657657657658,57.657657657658,18.861209964413,3.914590747331,16.725978647687,1.779359430605,59.786476868327
OffRebound,Utah Jazz,48,206,4.0751700401306,242,102,169,1.1747599840164,25,4,60.355029585799,60.650887573964,14.563106796117,5.8252427184466,13.106796116505,2.4271844660194,61.650485436893
OffRebound,Denver Nuggets,48,318,6.0079398155212,343,134,242,1.0786199569702,10,19,55.371900826446,56.198347107438,16.352201257862,9.748427672956,15.094339622642,2.2012578616352,54.716981132075
OffRebound,Cleveland Cavaliers,46,225,4.5583500862122,263,110,193,1.1688899993896,24,5,56.99481865285,58.290155440415,11.111111111111,5.3333333333333,10.222222222222,2.2222222222222,56.888888888889
OffRebound,Houston Rockets,46,209,4.1476497650146,215,89,160,1.0287100076675,2,27,55.625,55.9375,15.789473684211,11.004784688995,13.397129186603,3.3492822966507,52.631578947368
OffRebound,Golden State Warriors,49,199,3.7106099128723,210,95,181,1.0552799701691,6,23,52.486187845304,52.762430939227,7.035175879397,4.0201005025126,6.5326633165829,2.0100502512563,52.763819095477
OffRebound,Boston Celtics,49,215,4.116409778595,206,83,173,0.95814001560211,0,29,47.976878612717,48.554913294798,13.953488372093,7.906976744186,12.558139534884,2.3255813953488,48.372093023256
Misc,Chicago Bulls,48,317,6.0311999320984,161,31,81,0.50788599252701,16,13,38.271604938272,45.679012345679,17.981072555205,56.466876971609,1.5772870662461,0.0,26.498422712934
Misc,Oklahoma City Thunder,48,274,5.147469997406,108,13,62,0.39416098594666,0,29,20.967741935484,21.774193548387,22.627737226277,54.744525547445,2.1897810218978,0.0,24.452554744526
Misc,New York Knicks,49,376,7.0306701660156,184,27,72,0.48936200141907,12,17,37.5,40.972222222222,20.744680851064,60.372340425532,1.8617021276596,0.26595744680851,26.329787234043
Misc,Los Angeles Lakers,47,303,5.618390083313,130,30,86,0.42904299497604,4,25,34.883720930233,37.209302325581,16.501650165017,56.105610561056,1.980198019802,0.99009900990099,23.432343234323
Misc,Toronto Raptors,46,245,4.851490020752,112,22,74,0.45714300870895,8,21,29.72972972973,31.756756756757,19.591836734694,51.428571428571,3.265306122449,1.2244897959184,25.30612244898
Misc,Los Angeles Clippers,47,298,5.7529001235962,175,28,75,0.58724802732468,27,2,37.333333333333,41.333333333333,25.503355704698,49.664429530201,3.3557046979866,0.33557046979866,32.885906040268
Misc,Washington Wizards,48,371,7.0882701873779,183,29,82,0.49326100945473,13,16,35.365853658537,38.414634146341,21.293800539084,56.603773584906,2.6954177897574,0.0,27.493261455526
Misc,Milwaukee Bucks,46,289,6.0170698165894,166,23,66,0.57439398765564,25,4,34.848484848485,39.393939393939,25.259515570934,52.249134948097,5.5363321799308,0.34602076124567,30.795847750865
Misc,Indiana Pacers,48,250,4.8675999641418,132,24,72,0.52799999713898,21,8,33.333333333333,36.805555555556,18.8,52.8,2.0,0.4,27.6
Misc,Portland Trail Blazers,48,300,5.775899887085,151,26,69,0.50333297252655,14,15,37.68115942029,39.855072463768,21.666666666667,55.666666666667,2.6666666666667,0.33333333333333,28.666666666667
Misc,Dallas Mavericks,48,268,5.3600001335144,114,23,83,0.42537298798561,2,27,27.710843373494,30.722891566265,16.791044776119,52.611940298507,1.865671641791,0.37313432835821,25.0
Misc,San Antonio Spurs,50,301,5.6975197792053,141,25,70,0.46843901276588,10,19,35.714285714286,39.285714285714,19.601328903654,57.142857142857,0.66445182724252,0.0,26.24584717608
