PLAYER_ID,NAME,TEAM,GROUP_SET,GROUP_VALUE,GP,W,L,W_PCT,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,TOV,STL,BLK,BLKA,PF,PFD,PTS,PLUS_MINUS,DD2,TD3,GP_RANK,W_RANK,L_RANK,W_PCT_RANK,MIN_RANK,FGM_RANK,FGA_RANK,FG_PCT_RANK,FG3M_RANK,FG3A_RANK,FG3_PCT_RANK,FTM_RANK,FTA_RANK,FT_PCT_RANK,OREB_RANK,DREB_RANK,REB_RANK,AST_RANK,TOV_RANK,STL_RANK,BLK_RANK,BLKA_RANK,PF_RANK,PFD_RANK,PTS_RANK,PLUS_MINUS_RANK,NBA_FANTASY_PTS_RANK,DD2_RANK,TD3_RANK
203500,"Adams, Steven",OKC,By Period,1,76,43,33,0.566,721.013333333,181,272,0.665,0,0,0.0,39,66,0.591,115,93,208,26,48,34,21,17,50,74,401,141,28,0,1,1,5,4,1,1,1,2,1,3,1,3,3,2,1,1,1,2,1,1,2,7,5,3,1,1,1,1,1
203500,"Adams, Steven",OKC,By Period,2,76,43,33,0.566,566.983333333,99,174,0.569,0,1,0.0,53,89,0.596,84,72,156,27,24,21,26,11,44,80,251,90,28,0,1,1,5,4,3,3,2,5,1,1,1,1,1,1,4,3,3,1,3,3,1,5,4,1,3,2,3,1,1
203500,"Adams, Steven",OKC,By Period,3,76,43,33,0.566,695.403333333,108,171,0.632,0,1,0.0,46,85,0.541,98,83,181,21,39,25,19,11,64,79,262,22,28,0,1,1,5,4,2,2,3,3,1,1,1,2,2,3,2,2,2,3,2,2,3,5,7,2,2,4,2,1,1
203500,"Adams, Steven",OKC,By Period,4,66,34,32,0.515,475.935,59,94,0.628,0,0,0.0,22,47,0.468,86,53,139,13,17,11,12,7,54,45,140,63,25,0,4,4,4,7,4,4,4,4,1,3,1,4,4,4,3,4,4,4,4,4,4,4,6,4,4,3,4,4,1
203500,"Adams, Steven",OKC,By Period,5,4,3,1,0.75,19.7166666667,1,1,1.0,0,0,0.0,0,0,0.0,1,0,1,1,0,1,0,0,1,0,2,3,0,0,5,5,3,3,5,5,5,1,1,3,1,5,5,5,5,5,5,5,5,5,5,1,1,5,5,5,5,5,1
203500,"Adams, Steven",OKC,By Period,6,1,1,0,1.0,5.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,6,6,1,1,6,6,6,6,1,3,1,5,5,5,6,5,6,6,5,6,5,1,1,5,6,7,6,5,1
203500,"Adams, Steven",OKC,By Period,7,1,1,0,1.0,2.8,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,6,6,1,1,7,6,6,6,1,3,1,5,5,5,6,5,6,6,5,6,5,1,1,5,6,6,6,5,1
203500,"Adams, Steven",OKC,By Score Margin,Tied,76,43,33,0.566,190.381666667,37,64,0.578,0,0,0.0,15,21,0.714,33,26,59,11,13,6,4,4,11,22,89,113,28,0,1,1,4,4,4,4,4,6,1,3,1,4,4,1,4,4,4,3,4,4,4,3,2,5,4,1,4,1,1
203500,"Adams, Steven",OKC,By Score Margin,1 - 5 Points,76,43,33,0.566,1113.19,211,327,0.645,0,1,0.0,57,117,0.487,193,131,324,42,56,47,37,22,92,112,479,54,28,0,1,1,4,4,1,1,1,3,1,1,1,1,1,5,1,1,1,1,1,1,1,6,6,1,1,4,1,1,1
203500,"Adams, Steven",OKC,By Score Margin,6 - 10 Points,76,43,33,0.566,639.836666667,113,186,0.608,0,0,0.0,57,88,0.648,87,71,158,16,36,29,17,9,53,88,283,98,28,0,1,1,4,4,2,2,2,4,1,3,1,1,2,2,2,2,2,2,2,2,2,5,5,2,2,3,2,1,1
203500,"Adams, Steven",OKC,By Score Margin,11 - 15 Points,66,40,26,0.606,307.593333333,46,78,0.59,0,0,0.0,13,21,0.619,44,43,87,9,16,7,16,8,35,25,105,20,25,0,4,4,3,3,3,3,3,5,1,3,1,5,4,3,3,3,3,4,3,3,3,4,4,3,3,5,3,4,1
203500,"Adams, Steven",OKC,By Score Margin,16 - 20 Points,39,24,15,0.615,160.851666667,26,40,0.65,0,1,0.0,16,32,0.5,16,19,35,8,5,2,1,3,17,23,68,109,13,0,5,5,2,2,5,5,5,2,1,1,1,3,3,4,5,5,5,5,5,5,6,2,3,4,5,2,5,5,1
203500,"Adams, Steven",OKC,By Score Margin,more than 20 Points,23,16,7,0.696,74.9983333333,15,17,0.882,0,0,0.0,2,8,0.25,11,11,22,2,2,1,3,0,7,8,32,-73,7,0,6,6,1,1,6,6,6,1,1,3,1,6,6,6,6,6,6,6,6,6,5,1,1,6,6,6,6,6,1
203500,"Adams, Steven",OKC,By Actual Margin,Behind more than 20 Points,6,0,6,0.0,5.03333333333,0,0,0.0,0,0,0.0,0,2,0.0,0,0,0,1,0,0,0,0,0,2,0,8,1,0,11,11,3,11,11,11,11,11,1,3,1,11,11,11,11,11,11,9,10,10,10,1,1,11,11,7,11,11,1
203500,"Adams, Steven",OKC,By Actual Margin,Behind 16 - 20 Points,16,3,13,0.188,32.8466666667,7,11,0.636,0,0,0.0,9,14,0.643,5,1,6,1,0,0,0,2,1,8,23,69,2,0,10,10,5,10,10,10,10,6,1,3,1,6,7,5,10,10,10,9,10,10,10,4,2,8,10,4,10,10,1
203500,"Adams, Steven",OKC,By Actual Margin,Behind 11 - 15 Points,26,7,19,0.269,134.836666667,18,28,0.643,0,0,0.0,5,9,0.556,20,14,34,6,7,1,3,3,8,8,41,65,6,0,7,9,6,9,7,8,8,5,1,3,1,9,9,6,7,8,7,7,7,8,7,6,4,8,8,5,7,8,1
203500,"Adams, Steven",OKC,By Actual Margin,Behind 6 - 10 Points,51,21,30,0.412,284.276666667,53,94,0.564,0,0,0.0,28,43,0.651,41,27,68,9,17,10,5,7,23,42,134,212,15,0,5,6,8,8,4,4,3,9,1,3,1,3,4,3,4,5,4,4,4,4,5,9,7,4,4,1,4,6,1
203500,"Adams, Steven",OKC,By Actual Margin,Behind 1 - 5 Points,68,35,33,0.515,546.371666667,96,155,0.619,0,0,0.0,28,59,0.475,99,66,165,26,27,26,17,11,39,51,220,76,24,0,3,5,10,7,2,2,2,7,1,3,1,3,1,8,1,1,1,1,2,1,2,10,10,2,2,3,2,4,1
203500,"Adams, Steven",OKC,By Actual Margin,Tied,76,43,33,0.566,190.381666667,37,64,0.578,0,0,0.0,15,21,0.714,33,26,59,11,13,6,4,4,11,22,89,113,28,0,1,1,10,6,5,5,5,8,1,3,1,5,5,1,5,6,5,3,5,5,6,7,5,5,5,2,5,1,1
203500,"Adams, Steven",OKC,By Actual Margin,Ahead 1 - 5 Points,73,42,31,0.575,566.818333333,115,172,0.669,0,1,0.0,29,58,0.5,94,65,159,16,29,21,20,11,53,61,259,-22,28,0,2,2,9,5,1,1,1,2,1,1,1,1,2,7,2,2,2,2,1,2,1,10,11,1,1,8,1,1,1
203500,"Adams, Steven",OKC,By Actual Margin,Ahead 6 - 10 Points,63,41,22,0.651,355.56,60,92,0.652,0,0,0.0,29,45,0.644,46,44,90,7,19,19,12,2,30,46,149,-114,25,0,4,3,7,4,3,3,4,4,1,3,1,1,3,4,3,3,3,5,3,3,4,4,9,3,3,11,3,3,1
203500,"Adams, Steven",OKC,By Actual Margin,Ahead 11 - 15 Points,45,36,9,0.8,172.756666667,28,50,0.56,0,0,0.0,8,12,0.667,24,29,53,3,9,6,13,5,27,17,64,-45,21,0,6,4,4,3,6,6,6,10,1,3,1,7,8,2,6,4,6,8,6,5,3,8,8,6,6,9,6,5,1
203500,"Adams, Steven",OKC,By Actual Margin,Ahead 16 - 20 Points,23,21,2,0.913,128.005,19,29,0.655,0,1,0.0,7,18,0.389,11,18,29,7,5,2,1,1,16,15,45,40,11,0,8,6,2,2,8,7,7,3,1,1,1,8,6,9,8,7,8,5,8,7,9,3,6,7,7,6,8,7,1
203500,"Adams, Steven",OKC,By Actual Margin,Ahead more than 20 Points,17,16,1,0.941,69.965,15,17,0.882,0,0,0.0,2,6,0.333,11,11,22,1,2,1,3,0,7,6,32,-81,6,0,9,8,1,1,9,9,9,1,1,3,1,10,10,10,8,9,9,9,9,8,7,1,3,10,9,10,9,8,1
