球员,球队,对阵,时间,状态,首发,出场时间,三分球命中,三分球出手,两分球命中,两分球出手,罚球命中,罚球出手,进攻,篮板,助攻,抢断,盖帽,失误,犯规,得分,编号
刘大鹏,北控,山东,2017-01-01,113:120(已结束),1,39.2,1,6,1,5,0,0,1,4,0,3,1,1,5,5,500602
王振宇,北控,山东,2017-01-01,113:120(已结束),1,32.5,3,4,1,3,8,10,1,7,1,2,0,2,5,19,501666
麦克克鲁姆,北控,山东,2017-01-01,113:120(已结束),1,46.4,3,10,12,21,18,19,2,6,3,3,1,7,4,51,502330
何重达,北控,山东,2017-01-01,113:120(已结束),1,21.1,0,0,1,1,0,2,0,4,1,0,4,1,6,2,502932
杨敬敏,北控,山东,2017-01-01,113:120(已结束),1,20.9,0,3,0,0,2,2,0,0,1,1,0,2,0,2,501463
E.巴蒂斯塔,北控,山东,2017-01-01,113:120(已结束),0,30.6,0,0,5,7,4,6,6,14,2,2,1,5,3,14,503167
于梁,北控,山东,2017-01-01,113:120(已结束),0,21.8,0,1,0,4,0,0,1,4,1,0,0,1,3,0,100015
何敬佳,北控,山东,2017-01-01,113:120(已结束),0,7.5,0,0,0,0,0,0,0,0,0,1,1,0,1,0,501980
贾俊龙,北控,山东,2017-01-01,113:120(已结束),0,8.8,0,0,1,1,0,1,0,0,1,1,0,0,2,2,501175
滕贺麒,北控,山东,2017-01-01,113:120(已结束),0,4.3,0,0,0,0,0,0,0,0,0,1,0,0,1,0,501933
贺希宁,北控,山东,2017-01-01,113:120(已结束),0,31.9,0,0,8,15,2,3,0,0,2,3,1,3,2,18,501994
队伍,北控,山东,2017-01-01,113:120(已结束),0,-,0,0,0,0,0,0,3,4,0,0,0,3,0,0,NTe014
丁彦雨航,山东,北控,2017-01-01,113:120(已结束),1,48.9,3,7,8,19,6,8,1,4,6,0,0,8,1,31,501310
潘宁,山东,北控,2017-01-01,113:120(已结束),1,1.9,0,0,0,1,0,0,0,0,0,0,0,1,0,0,501701
张辉,山东,北控,2017-01-01,113:120(已结束),1,27.7,1,3,1,2,1,2,3,10,1,1,1,0,5,6,501709
睢冉,山东,北控,2017-01-01,113:120(已结束),1,18.7,0,1,1,2,0,0,1,2,2,3,0,1,6,2,500532
贾森·汤普森,山东,北控,2017-01-01,113:120(已结束),1,43.6,0,0,13,17,7,10,4,17,3,2,0,4,3,33,503568
贾斯汀·邓特蒙,山东,北控,2017-01-01,113:120(已结束),0,33.5,6,10,1,3,3,6,0,1,3,1,0,6,2,23,502334
李敬宇,山东,北控,2017-01-01,113:120(已结束),0,19.5,1,3,0,2,1,2,2,3,0,0,0,0,3,4,500331
吴轲,山东,北控,2017-01-01,113:120(已结束),0,27.7,0,1,5,7,2,2,0,3,0,1,0,1,6,12,100221
杨力,山东,北控,2017-01-01,113:120(已结束),0,19.2,0,1,2,2,1,2,1,4,2,1,1,2,3,5,100024
贾诚,山东,北控,2017-01-01,113:120(已结束),0,24.4,0,2,2,3,0,0,2,4,0,0,2,2,3,4,501161
队伍,山东,北控,2017-01-01,113:120(已结束),0,-,0,0,0,0,0,0,5,6,0,0,0,3,0,0,Te006
吴前,浙江,青岛,2017-01-01,105:108(已结束),1,29.8,3,5,3,7,0,0,0,3,1,2,0,2,1,15,501409
夏钰博,浙江,青岛,2017-01-01,105:108(已结束),1,33.9,1,1,0,4,2,2,3,5,4,2,0,1,4,5,501158
张大宇,浙江,青岛,2017-01-01,105:108(已结束),1,36.1,0,0,7,10,3,4,0,6,0,0,2,1,4,17,100085
威利·沃伦,浙江,青岛,2017-01-01,105:108(已结束),1,40.8,4,10,5,10,0,0,1,9,8,0,0,4,3,22,502297
赖俊豪,浙江,青岛,2017-01-01,105:108(已结束),1,23.3,1,4,5,7,1,2,2,5,2,1,3,2,5,14,501651
刘丰搏,浙江,青岛,2017-01-01,105:108(已结束),0,2.0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,501874
张永鹏,浙江,青岛,2017-01-01,105:108(已结束),0,36.6,0,0,5,11,0,0,4,6,3,1,0,1,2,10,500352
洛伦佐·布朗,浙江,青岛,2017-01-01,105:108(已结束),0,31.2,4,7,4,8,0,0,1,5,8,1,0,2,0,20,503724
陆文博,浙江,青岛,2017-01-01,105:108(已结束),0,6.3,0,0,1,3,0,0,2,2,0,0,0,1,1,2,502731
队伍,浙江,青岛,2017-01-01,105:108(已结束),0,-,0,0,0,1,0,0,1,3,0,0,0,2,0,0,Te004
刁成灏,青岛,浙江,2017-01-01,105:108(已结束),1,33.1,2,7,0,2,0,0,2,5,3,1,1,1,2,6,501695
田嘉夫,青岛,浙江,2017-01-01,105:108(已结束),1,21.3,2,8,2,4,4,4,3,4,0,0,0,0,2,14,501382
张涵钧,青岛,浙江,2017-01-01,105:108(已结束),1,4.1,0,0,0,0,2,2,0,3,0,0,0,1,0,2,501472
多米尼克·琼斯,青岛,浙江,2017-01-01,105:108(已结束),1,45.2,1,2,10,18,10,11,2,10,8,4,0,4,3,33,501896
苏伟,青岛,浙江,2017-01-01,105:108(已结束),1,34.5,0,0,7,9,1,2,3,4,0,1,0,1,4,15,101763
宗赞,青岛,浙江,2017-01-01,105:108(已结束),0,7.9,0,0,3,4,0,0,2,4,0,1,0,0,0,6,501585
丁皓然,青岛,浙江,2017-01-01,105:108(已结束),0,15.3,0,3,2,2,0,0,0,1,0,2,1,0,3,4,501981
张骋宇,青岛,浙江,2017-01-01,105:108(已结束),0,40.5,2,5,4,8,0,0,2,3,3,1,0,3,3,14,500660
卢卡斯·M,青岛,浙江,2017-01-01,105:108(已结束),0,26.8,1,5,3,7,0,0,0,6,2,1,0,4,0,9,503725
刘书楠,青岛,浙江,2017-01-01,105:108(已结束),0,4.4,0,0,0,0,2,2,0,0,0,0,0,0,0,2,500531
孙鐿滔,青岛,浙江,2017-01-01,105:108(已结束),0,7.0,1,2,0,0,0,0,0,0,0,0,0,1,1,3,501936
队伍,青岛,浙江,2017-01-01,105:108(已结束),0,-,0,0,0,0,0,0,2,6,0,0,0,0,0,0,Te030
李京龙,广厦,八一,2017-01-01,84:72(已结束),1,34.6,2,7,0,1,0,0,0,1,0,2,0,1,3,6,501406
孙铭徽,广厦,八一,2017-01-01,84:72(已结束),1,23.1,0,0,3,5,1,2,1,3,2,3,1,5,3,7,501747
胡金秋,广厦,八一,2017-01-01,84:72(已结束),1,30.6,0,0,6,8,2,2,1,1,0,0,3,1,2,14,502672
王征,广厦,八一,2017-01-01,84:72(已结束),1,26.2,0,0,1,7,1,2,2,9,1,0,2,2,0,3,500347
林志杰,广厦,八一,2017-01-01,84:72(已结束),1,32.9,1,6,2,5,3,3,0,4,3,4,0,4,4,10,500704
刘铮,广厦,八一,2017-01-01,84:72(已结束),0,25.5,1,2,2,3,0,0,0,3,0,4,1,2,3,7,503536
苏若禹,广厦,八一,2017-01-01,84:72(已结束),0,10.4,0,0,1,2,2,2,2,3,0,0,0,1,2,4,501181
伊莱·霍尔曼,广厦,八一,2017-01-01,84:72(已结束),0,28.0,0,0,5,11,6,10,5,11,0,1,4,3,2,16,502309
考特尼·福特森,广厦,八一,2017-01-01,84:72(已结束),0,19.3,1,2,2,5,10,11,0,3,4,1,0,1,2,17,503548
张伟,广厦,八一,2017-01-01,84:72(已结束),0,3.0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,100189
赵大鹏,广厦,八一,2017-01-01,84:72(已结束),0,6.4,0,2,0,1,0,0,0,1,1,0,0,1,0,0,501180
队伍,广厦,八一,2017-01-01,84:72(已结束),0,-,0,0,0,0,0,0,2,4,0,0,0,2,0,0,Te028
李天戈,八一,广厦,2017-01-01,84:72(已结束),1,40.0,3,7,2,7,3,6,2,6,2,6,0,3,3,16,501774
雷蒙,八一,广厦,2017-01-01,84:72(已结束),1,26.4,1,4,2,7,0,2,0,1,0,1,0,3,4,7,501772
邹雨宸,八一,广厦,2017-01-01,84:72(已结束),1,28.3,0,0,5,9,5,6,4,13,0,2,4,2,2,15,501783
刘航初,八一,广厦,2017-01-01,84:72(已结束),1,29.9,0,1,5,12,0,2,3,7,5,1,0,5,3,10,501144
许钟豪,八一,广厦,2017-01-01,84:72(已结束),1,23.5,0,0,1,3,0,0,2,5,2,0,2,2,3,2,500535
德勒黑,八一,广厦,2017-01-01,84:72(已结束),0,2.8,0,0,0,0,0,0,0,0,1,0,0,0,1,0,100254
曹岩,八一,广厦,2017-01-01,84:72(已结束),0,19.3,0,1,1,5,2,2,1,2,0,1,0,3,1,4,501336
阿尔斯兰,八一,广厦,2017-01-01,84:72(已结束),0,8.0,0,4,1,1,0,0,0,1,0,1,0,0,1,2,501769
张祖铭,八一,广厦,2017-01-01,84:72(已结束),0,17.6,1,4,1,4,1,2,2,3,2,0,0,1,2,6,501782
付豪,八一,广厦,2017-01-01,84:72(已结束),0,18.0,0,0,1,2,0,0,0,2,0,0,0,2,2,2,501770
余晨,八一,广厦,2017-01-01,84:72(已结束),0,17.3,0,1,4,10,0,0,3,4,0,2,0,1,4,8,501153
宁鸿宇,八一,广厦,2017-01-01,84:72(已结束),0,9.0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,501779
队伍,八一,广厦,2017-01-01,84:72(已结束),0,-,0,0,0,0,0,0,7,11,0,0,0,2,0,0,Te001
董瀚麟,广东,福建,2017-01-04,123:113(已结束),1,17.2,0,0,3,5,1,1,0,5,0,0,0,0,5,7,500539
周鹏,广东,福建,2017-01-04,123:113(已结束),1,40.4,1,6,2,7,4,10,1,3,3,3,1,0,3,11,100007
赵睿,广东,福建,2017-01-04,123:113(已结束),1,35.9,0,0,5,7,1,3,4,5,5,2,1,1,4,11,501938
任骏飞,广东,福建,2017-01-04,123:113(已结束),1,25.4,0,0,7,9,1,2,1,4,3,0,0,2,5,15,500672
多纳德·斯隆,广东,福建,2017-01-04,123:113(已结束),1,39.5,4,9,7,13,9,10,0,5,3,0,0,1,2,35,501573
布泽尔,广东,福建,2017-01-04,123:113(已结束),0,28.6,0,0,7,20,4,6,5,15,3,2,0,1,4,18,503552
邵英伦,广东,福建,2017-01-04,123:113(已结束),0,5.3,0,0,0,0,1,2,0,0,0,0,0,0,1,1,501407
赵天熠,广东,福建,2017-01-04,123:113(已结束),0,12.0,0,0,2,3,0,0,1,2,0,0,0,3,4,4,501408
周湛东,广东,福建,2017-01-04,123:113(已结束),0,30.1,3,5,0,2,0,0,3,3,2,1,0,1,1,9,501893
徐铭智,广东,福建,2017-01-04,123:113(已结束),0,0.8,0,0,0,0,1,2,1,1,0,0,0,0,0,1,502737
朱芳雨,广东,福建,2017-01-04,123:113(已结束),0,29.8,1,6,2,2,4,6,0,5,2,2,0,2,0,11,100003
队伍,广东,福建,2017-01-04,123:113(已结束),0,-,0,0,0,0,0,0,1,3,0,0,0,0,0,0,Te007
赵泰隆,福建,广东,2017-01-04,123:113(已结束),1,33.8,2,7,2,4,3,4,0,1,0,0,1,0,2,13,500382
德怀特·拜克斯,福建,广东,2017-01-04,123:113(已结束),1,50.5,6,14,9,16,5,5,1,6,4,2,1,3,5,41,502346
郭磊,福建,广东,2017-01-04,123:113(已结束),1,17.5,1,3,1,1,0,0,3,4,1,0,0,2,2,5,100219
陈林坚,福建,广东,2017-01-04,123:113(已结束),1,29.0,0,8,0,2,2,2,2,5,3,2,0,0,2,2,501476
王哲林,福建,广东,2017-01-04,123:113(已结束),1,44.5,0,0,6,9,7,9,4,14,4,4,0,3,6,19,501537
黄毅超,福建,广东,2017-01-04,123:113(已结束),0,32.3,3,10,1,1,0,0,3,5,3,0,0,2,3,11,502311
陈世杰,福建,广东,2017-01-04,123:113(已结束),0,2.5,0,0,0,0,0,0,0,0,0,0,0,1,0,0,503542
胡珑贸,福建,广东,2017-01-04,123:113(已结束),0,15.6,0,0,1,4,2,2,0,3,1,0,0,0,6,4,503543
周启新,福建,广东,2017-01-04,123:113(已结束),0,9.4,0,2,0,0,0,0,0,0,0,0,0,2,2,0,100101
孙喆,福建,广东,2017-01-04,123:113(已结束),0,3.4,0,0,0,0,0,0,0,0,1,0,1,0,0,0,500441
J·J·希克森,福建,广东,2017-01-04,123:113(已结束),0,26.5,0,0,8,12,2,4,3,10,1,0,0,4,2,18,503569
队伍,福建,广东,2017-01-04,123:113(已结束),0,-,0,0,0,0,0,0,1,4,0,0,0,3,0,0,Te013
张辉,山东,广厦,2017-01-04,130:117(已结束),1,14.6,2,4,1,1,0,0,0,1,0,1,0,2,5,8,501709
睢冉,山东,广厦,2017-01-04,130:117(已结束),1,37.6,0,1,2,4,1,4,1,4,4,3,0,1,3,5,500532
贾诚,山东,广厦,2017-01-04,130:117(已结束),1,20.2,3,3,3,5,1,2,1,3,1,0,0,0,0,16,501161
贾森·汤普森,山东,广厦,2017-01-04,130:117(已结束),1,23.9,0,0,8,12,3,3,4,11,2,1,0,0,6,19,503568
丁彦雨航,山东,广厦,2017-01-04,130:117(已结束),1,45.3,3,6,10,18,7,7,3,6,7,1,2,0,1,36,501310
贾斯汀·邓特蒙,山东,广厦,2017-01-04,130:117(已结束),0,41.4,5,13,3,7,4,4,0,2,8,1,0,1,4,25,502334
杨力,山东,广厦,2017-01-04,130:117(已结束),0,2.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100024
吴轲,山东,广厦,2017-01-04,130:117(已结束),0,31.1,1,1,4,9,1,2,1,7,0,1,2,1,3,12,100221
李敬宇,山东,广厦,2017-01-04,130:117(已结束),0,23.4,3,6,0,3,0,0,2,5,1,1,0,0,1,9,500331
队伍,山东,广厦,2017-01-04,130:117(已结束),0,-,0,0,0,0,0,0,3,5,0,0,0,0,0,0,Te006
胡金秋,广厦,山东,2017-01-04,130:117(已结束),1,33.7,0,0,6,11,1,1,5,9,0,0,0,0,3,13,502672
王征,广厦,山东,2017-01-04,130:117(已结束),1,20.6,0,0,2,3,1,2,1,8,1,0,0,0,1,5,500347
林志杰,广厦,山东,2017-01-04,130:117(已结束),1,45.6,6,16,1,1,0,0,0,2,5,1,0,4,4,20,500704
李京龙,广厦,山东,2017-01-04,130:117(已结束),1,25.7,5,13,0,2,0,0,1,1,0,0,0,0,3,15,501406
考特尼·福特森,广厦,山东,2017-01-04,130:117(已结束),1,42.2,2,5,7,9,2,2,5,11,20,1,0,6,4,22,503548
孙铭徽,广厦,山东,2017-01-04,130:117(已结束),0,5.8,0,0,0,2,0,0,0,1,0,2,0,0,0,0,501747
刘铮,广厦,山东,2017-01-04,130:117(已结束),0,24.5,2,7,4,6,4,5,1,3,1,0,0,2,2,18,503536
张伟,广厦,山东,2017-01-04,130:117(已结束),0,12.1,0,0,1,1,1,4,0,2,0,1,0,0,1,3,100189
伊莱·霍尔曼,广厦,山东,2017-01-04,130:117(已结束),0,29.8,0,0,9,12,3,3,2,10,0,0,2,1,5,21,502309
队伍,广厦,山东,2017-01-04,130:117(已结束),0,-,0,0,0,0,0,0,0,1,0,0,0,1,0,0,Te028
李慕豪,深圳,上海,2017-01-04,103:101(已结束),1,34.6,0,0,10,15,2,2,4,6,2,0,2,1,3,22,501178
沈梓捷,深圳,上海,2017-01-04,103:101(已结束),1,12.5,0,0,2,3,1,2,1,3,0,1,0,1,0,5,501674
杰里米·帕戈,深圳,上海,2017-01-04,103:101(已结束),1,44.1,1,7,9,15,10,13,0,8,3,2,0,3,2,31,503173
孟铎,深圳,上海,2017-01-04,103:101(已结束),1,34.4,2,3,1,4,1,2,0,0,5,1,0,1,5,9,100111
顾全,深圳,上海,2017-01-04,103:101(已结束),1,35.5,1,2,6,10,2,2,1,6,1,1,0,1,3,17,501176
代怀博,深圳,上海,2017-01-04,103:101(已结束),0,3.6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,501413
张凯,深圳,上海,2017-01-04,103:101(已结束),0,17.6,0,0,2,3,0,0,0,4,2,1,1,0,2,4,100107
于德豪,深圳,上海,2017-01-04,103:101(已结束),0,15.1,0,0,0,2,0,0,2,3,3,0,0,0,4,0,501678
马齐·兰佩,深圳,上海,2017-01-04,103:101(已结束),0,27.9,1,1,6,12,0,1,1,7,1,0,0,2,3,15,503546
何忠勉,深圳,上海,2017-01-04,103:101(已结束),0,11.3,0,1,0,2,0,0,0,1,1,0,2,1,3,0,500665
赵捷,深圳,上海,2017-01-04,103:101(已结束),0,3.4,0,2,0,0,0,0,0,0,0,0,0,0,0,0,500666
队伍,深圳,上海,2017-01-04,103:101(已结束),0,-,0,0,0,0,0,0,1,1,0,0,0,0,0,0,Te025
张兆旭,上海,深圳,2017-01-04,103:101(已结束),1,24.9,0,0,5,5,0,0,0,0,1,1,0,4,6,10,501069
刘晓宇,上海,深圳,2017-01-04,103:101(已结束),1,42.6,1,4,1,5,0,0,0,2,2,0,0,4,4,5,100006
翟逸,上海,深圳,2017-01-04,103:101(已结束),1,31.3,0,0,2,4,0,2,1,1,4,0,1,2,1,4,501470
曾文鼎,上海,深圳,2017-01-04,103:101(已结束),1,8.4,1,1,0,0,0,0,0,1,1,0,0,0,0,3,501306
弗雷戴特,上海,深圳,2017-01-04,103:101(已结束),1,35.7,5,9,5,16,5,5,0,5,4,0,0,3,3,30,503551
卢伟,上海,深圳,2017-01-04,103:101(已结束),0,16.3,2,4,0,0,0,0,0,1,0,0,0,0,1,6,100128
蔡亮,上海,深圳,2017-01-04,103:101(已结束),0,20.7,1,2,0,0,4,4,1,3,0,0,0,0,4,7,500367
亚布塞莱,上海,深圳,2017-01-04,103:101(已结束),0,36.3,3,8,7,9,5,8,1,15,2,3,2,0,3,28,503550
鞠鹏,上海,深圳,2017-01-04,103:101(已结束),0,3.9,0,0,0,0,0,0,0,0,0,0,0,0,1,0,101765
葛暘,上海,深圳,2017-01-04,103:101(已结束),0,1.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,501168
吴冠希,上海,深圳,2017-01-04,103:101(已结束),0,18.9,0,0,3,4,2,2,1,5,0,0,0,0,1,8,501882
苏伟,青岛,同曦,2017-01-04,117:106(已结束),1,41.3,0,0,5,10,2,6,3,12,3,1,3,1,5,12,101763
刁成灏,青岛,同曦,2017-01-04,117:106(已结束),1,32.6,3,8,0,0,4,4,2,5,1,0,0,0,5,13,501695
多米尼克·琼斯,青岛,同曦,2017-01-04,117:106(已结束),1,41.2,1,3,6,14,6,7,0,3,13,1,0,3,4,21,501896
田嘉夫,青岛,同曦,2017-01-04,117:106(已结束),1,6.2,1,2,0,0,0,0,0,1,0,0,0,1,0,3,501382
张骋宇,青岛,同曦,2017-01-04,117:106(已结束),1,40.8,2,3,9,13,0,0,0,4,4,1,0,0,0,24,500660
王庆明,青岛,同曦,2017-01-04,117:106(已结束),0,12.4,0,0,4,5,0,0,0,3,0,0,0,0,2,8,501485
丁皓然,青岛,同曦,2017-01-04,117:106(已结束),0,12.1,2,2,1,1,0,0,0,1,0,1,0,1,0,8,501981
孙杰,青岛,同曦,2017-01-04,117:106(已结束),0,17.3,0,2,0,0,0,0,1,2,0,0,0,0,0,0,100213
卢卡斯·M,青岛,同曦,2017-01-04,117:106(已结束),0,30.8,2,2,8,14,4,5,0,3,4,4,0,1,5,26,503725
宗赞,青岛,同曦,2017-01-04,117:106(已结束),0,5.4,0,1,1,2,0,0,1,1,0,0,0,1,5,2,501585
郭一飞,同曦,青岛,2017-01-04,117:106(已结束),1,7.5,0,0,1,3,1,2,0,1,0,0,0,0,3,3,501477
康宁汉姆,同曦,青岛,2017-01-04,117:106(已结束),1,38.5,2,6,5,10,5,6,0,4,4,1,0,2,2,21,503566
唐正东,同曦,青岛,2017-01-04,117:106(已结束),1,34.0,0,0,6,15,1,2,4,9,2,0,0,1,2,13,100017
冯欣,同曦,青岛,2017-01-04,117:106(已结束),1,43.2,1,3,3,6,0,0,0,1,7,2,0,5,1,9,501031
宋建骅,同曦,青岛,2017-01-04,117:106(已结束),1,37.0,1,4,2,2,1,2,1,4,0,0,0,0,3,8,501380
张财宝,同曦,青岛,2017-01-04,117:106(已结束),0,4.8,0,0,1,1,0,0,0,0,0,0,0,2,2,2,500674
赛义德·阿巴斯,同曦,青岛,2017-01-04,117:106(已结束),0,25.7,2,4,7,10,4,5,2,6,1,1,0,0,6,24,500715
范成林,同曦,青岛,2017-01-04,117:106(已结束),0,15.8,0,0,1,1,0,0,0,0,1,0,0,0,1,2,501280
埃克·迪奥古,同曦,青岛,2017-01-04,117:106(已结束),0,33.5,1,1,6,13,9,9,2,11,1,0,1,5,2,24,501362
买尔丹·吐尔逊,同曦,青岛,2017-01-04,117:106(已结束),0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,500516
马尚·布鲁克斯,江苏,新疆,2017-01-04,98:109(已结束),1,40.4,2,8,11,21,8,12,1,7,4,2,2,4,1,36,503170
柳伟,江苏,新疆,2017-01-04,98:109(已结束),1,23.7,0,0,3,3,0,0,1,3,1,1,0,0,6,6,100164
常亚松,江苏,新疆,2017-01-04,98:109(已结束),1,9.8,0,2,0,1,0,0,1,1,1,0,0,0,3,0,500667
候逸凡,江苏,新疆,2017-01-04,98:109(已结束),1,8.5,0,1,2,2,1,1,0,0,0,0,0,1,0,5,501160
李原宇,江苏,新疆,2017-01-04,98:109(已结束),1,24.1,0,0,1,6,0,0,1,2,0,2,0,2,3,2,501166
刘亚晖,江苏,新疆,2017-01-04,98:109(已结束),0,11.8,0,0,1,3,1,2,0,2,1,0,0,0,1,3,500341
胡雪峰,江苏,新疆,2017-01-04,98:109(已结束),0,23.7,1,4,2,2,3,3,1,3,0,1,0,2,3,10,100018
易立,江苏,新疆,2017-01-04,98:109(已结束),0,33.7,2,6,4,5,0,1,0,5,3,0,0,1,4,14,100019
陈磊,江苏,新疆,2017-01-04,98:109(已结束),0,22.2,1,5,1,1,1,2,1,2,3,1,0,1,4,6,100139
曹飞,江苏,新疆,2017-01-04,98:109(已结束),0,10.6,0,1,0,1,0,0,0,1,0,0,0,1,0,0,500545
W·麦克唐纳,江苏,新疆,2017-01-04,98:109(已结束),0,31.6,0,1,7,15,2,2,7,17,1,0,0,3,1,16,501350
队伍,江苏,新疆,2017-01-04,98:109(已结束),0,-,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Te005
可兰白克-马坎,新疆,江苏,2017-01-04,98:109(已结束),1,23.2,0,1,3,4,1,2,1,3,1,0,0,1,2,7,501464
周琦,新疆,江苏,2017-01-04,98:109(已结束),1,35.4,0,0,7,11,2,4,4,15,3,1,1,4,1,16,501738
阿不都沙拉木,新疆,江苏,2017-01-04,98:109(已结束),1,8.1,0,1,0,1,0,0,1,2,0,0,0,1,1,0,501983
俞长栋,新疆,江苏,2017-01-04,98:109(已结束),1,12.5,0,1,1,1,0,0,0,0,0,0,0,1,2,2,501179
达柳斯·亚当斯,新疆,江苏,2017-01-04,98:109(已结束),1,34.5,4,6,8,13,7,8,0,6,6,4,0,2,2,35,503547
安德雷.布拉切,新疆,江苏,2017-01-04,98:109(已结束),0,37.5,3,7,11,15,7,11,3,13,1,4,2,3,3,38,502328
李根,新疆,江苏,2017-01-04,98:109(已结束),0,26.8,0,2,2,4,2,2,1,3,1,0,0,0,1,6,500536
西热力江,新疆,江苏,2017-01-04,98:109(已结束),0,29.0,0,6,1,3,0,0,0,2,1,1,0,1,4,2,500555
孙桐林,新疆,江苏,2017-01-04,98:109(已结束),0,10.7,0,0,0,1,0,0,0,2,1,0,1,0,1,0,501177
罗旭东,新疆,江苏,2017-01-04,98:109(已结束),0,22.5,0,0,1,2,1,2,0,2,2,2,0,0,5,3,100072
队伍,新疆,江苏,2017-01-04,98:109(已结束),0,-,0,0,0,0,0,0,1,2,0,0,0,2,0,0,Te008
M.I.托马斯,吉林,辽宁,2017-01-04,113:109(已结束),1,37.4,1,2,4,5,0,0,4,19,4,2,1,4,3,11,503554
崔晋铭,吉林,辽宁,2017-01-04,113:109(已结束),1,41.8,2,5,4,11,3,3,0,3,3,0,0,3,1,17,501506
柴长易,吉林,辽宁,2017-01-04,113:109(已结束),1,22.2,4,7,2,2,0,0,2,4,0,1,0,1,0,16,501338
张彪,吉林,辽宁,2017-01-04,113:109(已结束),1,20.2,0,0,7,14,2,4,0,1,3,2,0,1,5,16,500526
李安,吉林,辽宁,2017-01-04,113:109(已结束),1,30.3,0,1,2,5,1,2,2,3,1,2,0,1,5,5,500662
刘天意,吉林,辽宁,2017-01-04,113:109(已结束),0,3.3,0,0,0,2,0,0,0,0,0,0,0,0,0,0,501540
钟诚,吉林,辽宁,2017-01-04,113:109(已结束),0,37.8,2,5,2,6,0,0,2,5,3,1,0,3,1,10,500523
蔡李龙,吉林,辽宁,2017-01-04,113:109(已结束),0,12.5,2,3,1,1,0,0,0,2,0,0,0,1,0,8,500675
J.A.布朗,吉林,辽宁,2017-01-04,113:109(已结束),0,34.6,1,3,11,14,5,7,0,5,6,0,0,1,3,30,503281
队伍,吉林,辽宁,2017-01-04,113:109(已结束),0,-,0,0,0,0,0,0,2,5,0,0,0,0,0,0,Te002
郭艾伦,辽宁,吉林,2017-01-04,113:109(已结束),1,40.4,0,8,7,10,2,2,2,4,6,3,0,2,3,16,501070
莱斯特·哈德森,辽宁,吉林,2017-01-04,113:109(已结束),1,44.2,9,18,7,12,0,0,2,8,4,4,1,3,2,41,501217
卫猛,辽宁,吉林,2017-01-04,113:109(已结束),1,6.1,0,0,2,2,0,0,1,1,0,0,0,1,1,4,501895
刘志轩,辽宁,吉林,2017-01-04,113:109(已结束),1,22.4,2,4,0,0,0,0,0,0,0,1,0,0,1,6,501170
廉明,辽宁,吉林,2017-01-04,113:109(已结束),1,26.3,0,1,1,5,0,0,2,4,0,1,0,1,5,2,501171
郭士强,辽宁,吉林,2017-01-04,113:109(已结束),0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,Ca022
韩德君,辽宁,吉林,2017-01-04,113:109(已结束),0,32.7,0,0,6,14,3,5,7,16,0,1,1,0,2,15,500345
高诗岩,辽宁,吉林,2017-01-04,113:109(已结束),0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,501726
赵继伟,辽宁,吉林,2017-01-04,113:109(已结束),0,31.1,3,9,1,1,1,2,3,8,4,0,0,4,3,12,501736
丛明晨,辽宁,吉林,2017-01-04,113:109(已结束),0,3.0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,501739
兰多夫,辽宁,吉林,2017-01-04,113:109(已结束),0,27.8,2,5,2,6,3,6,3,9,1,2,0,2,1,13,501557
杨鸣,辽宁,吉林,2017-01-04,113:109(已结束),0,6.1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,100129
队伍,辽宁,吉林,2017-01-04,113:109(已结束),0,-,0,0,0,0,0,0,1,3,0,0,0,0,0,0,Te011
吉喆,北京,山西,2017-01-04,95:85(已结束),1,40.9,2,3,3,5,1,2,2,8,0,3,0,1,5,13,500356
王骁辉,北京,山西,2017-01-04,95:85(已结束),1,8.8,0,0,1,2,3,3,1,2,1,0,0,0,0,5,500517
斯蒂芬·马布里,北京,山西,2017-01-04,95:85(已结束),1,40.9,5,13,11,17,4,5,0,3,2,4,0,3,4,41,500733
孙悦,北京,山西,2017-01-04,95:85(已结束),1,33.0,1,6,0,1,1,2,2,7,0,4,0,1,4,4,101492
张松涛,北京,山西,2017-01-04,95:85(已结束),1,6.8,0,0,0,0,0,2,0,1,0,0,0,3,2,0,101677
张庆鹏,北京,山西,2017-01-04,95:85(已结束),0,7.0,0,1,0,0,0,0,0,2,1,0,0,2,1,0,100126
方硕,北京,山西,2017-01-04,95:85(已结束),0,31.6,2,3,0,3,2,2,1,3,6,1,0,3,0,8,500519
李伟,北京,山西,2017-01-04,95:85(已结束),0,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,501883
张才仁,北京,山西,2017-01-04,95:85(已结束),0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,501976
