球员,球队,对阵,时间,状态,首发,出场时间,三分球命中,三分球出手,两分球命中,两分球出手,罚球命中,罚球出手,进攻,篮板,助攻,抢断,盖帽,失误,犯规,得分,编号
史鸿飞,江苏,青岛,2017-12-14,119:106(已结束),0,31.1,4,6,0,0,0,0,0,2,5,2,0,1,2,12,501345
刘亚晖,江苏,青岛,2017-12-14,119:106(已结束),0,1.6,0,0,0,1,0,0,0,0,0,0,0,0,0,0,500341
陈磊,江苏,青岛,2017-12-14,119:106(已结束),0,11.5,0,0,0,0,0,0,0,2,1,0,0,0,2,0,100139
宗赞,青岛,江苏,2017-12-14,119:106(已结束),1,33.5,0,5,3,12,2,2,9,15,0,0,1,5,4,8,501585
苏伟,青岛,江苏,2017-12-14,119:106(已结束),1,38.8,0,0,5,11,3,4,7,10,2,1,0,0,6,13,101763
高尚,青岛,江苏,2017-12-14,119:106(已结束),1,23.7,0,2,0,2,0,0,1,2,0,1,0,2,1,0,501401
张骋宇,青岛,江苏,2017-12-14,119:106(已结束),1,20.5,0,2,2,4,0,0,0,2,1,0,0,2,2,4,500660
吉布森,青岛,江苏,2017-12-14,119:106(已结束),1,48.0,8,13,8,13,15,16,0,5,6,1,0,3,1,55,603142
王庆明,青岛,江苏,2017-12-14,119:106(已结束),0,2.9,0,0,0,0,0,0,0,1,0,0,0,0,0,0,501485
田嘉夫,青岛,江苏,2017-12-14,119:106(已结束),0,20.8,1,3,1,2,0,0,1,2,1,0,0,0,5,5,501382
刘书楠,青岛,江苏,2017-12-14,119:106(已结束),0,26.5,2,4,1,3,3,4,0,2,1,1,0,2,1,11,500531
孙杰,青岛,江苏,2017-12-14,119:106(已结束),0,7.1,1,2,0,0,0,0,0,0,0,0,0,1,0,3,100213
许家晗,青岛,江苏,2017-12-14,119:106(已结束),0,16.3,1,1,2,4,0,0,0,1,2,1,0,0,1,7,501308
刘鸿博,青岛,江苏,2017-12-14,119:106(已结束),0,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,603143
付豪,八一,山西,2017-12-14,105:114(已结束),1,40.5,0,0,16,22,6,6,6,12,2,1,1,0,4,38,501770
宁鸿宇,八一,山西,2017-12-14,105:114(已结束),1,21.7,0,0,2,6,0,0,0,1,1,0,2,0,4,4,501779
雷蒙,八一,山西,2017-12-14,105:114(已结束),1,38.1,2,6,5,9,4,5,2,4,1,3,0,1,4,20,501772
张祖铭,八一,山西,2017-12-14,105:114(已结束),1,29.6,0,5,1,2,1,2,1,3,0,2,1,1,2,3,501782
田宇翔,八一,山西,2017-12-14,105:114(已结束),1,42.1,2,3,7,13,1,1,0,2,6,3,0,3,2,21,501335
许钟豪,八一,山西,2017-12-14,105:114(已结束),0,17.6,0,0,0,5,2,4,0,2,2,1,2,0,2,2,500535
李天戈,八一,山西,2017-12-14,105:114(已结束),0,30.4,1,4,3,6,0,0,0,3,3,2,0,0,1,9,501774
阿尔斯兰,八一,山西,2017-12-14,105:114(已结束),0,6.0,0,1,1,1,0,0,0,1,1,0,0,0,1,2,501769
德勒黑,八一,山西,2017-12-14,105:114(已结束),0,14.2,2,5,0,0,0,0,0,1,2,1,1,1,3,6,100254
李敬宇,山西,八一,2017-12-14,105:114(已结束),1,32.6,2,4,2,4,3,3,0,1,4,0,1,3,1,13,500331
邢志强,山西,八一,2017-12-14,105:114(已结束),1,12.6,0,1,0,1,0,0,1,3,0,0,0,1,0,0,501319
刘冠岑,山西,八一,2017-12-14,105:114(已结束),1,27.9,1,3,2,4,0,0,3,7,0,2,0,1,4,7,501697
斯科拉,山西,八一,2017-12-14,105:114(已结束),1,33.9,0,2,14,21,4,4,3,14,1,2,0,6,2,32,603196
曾令旭,山西,八一,2017-12-14,105:114(已结束),1,36.8,1,3,5,7,3,4,0,7,10,0,0,4,3,16,501329
原帅,山西,八一,2017-12-14,105:114(已结束),0,10.2,1,2,0,0,0,0,0,0,0,0,0,1,1,3,501459
闫鹏飞,山西,八一,2017-12-14,105:114(已结束),0,28.0,0,0,10,18,3,4,7,15,0,0,2,0,2,23,501318
张学文,山西,八一,2017-12-14,105:114(已结束),0,18.4,0,0,1,2,0,0,1,3,1,0,0,0,3,2,100201
任骏威,山西,八一,2017-12-14,105:114(已结束),0,21.6,0,0,3,5,0,0,2,2,1,0,0,1,2,6,501167
王洪,山西,八一,2017-12-14,105:114(已结束),0,4.4,0,0,1,1,0,0,0,1,1,0,0,0,1,2,503544
威利·沃伦,山西,八一,2017-12-14,105:114(已结束),0,13.7,0,1,2,4,6,7,0,3,2,0,1,2,1,10,502297
林志杰,广厦,天津,2017-12-14,117:89(已结束),1,11.9,1,2,0,0,3,4,0,1,1,1,0,1,1,6,500704
苏若禹,广厦,天津,2017-12-14,117:89(已结束),1,16.4,0,0,3,4,1,1,1,2,0,1,1,0,1,7,501181
胡金秋,广厦,天津,2017-12-14,117:89(已结束),1,25.8,0,0,9,10,2,2,2,4,0,1,0,0,0,20,502672
考特尼·福特森,广厦,天津,2017-12-14,117:89(已结束),1,36.8,2,6,9,13,6,10,1,6,11,3,1,6,1,30,503548
刘铮,广厦,天津,2017-12-14,117:89(已结束),1,26.0,0,1,2,2,1,1,0,4,1,2,1,2,1,5,503536
博洛西斯,广厦,天津,2017-12-14,117:89(已结束),0,34.0,2,5,8,9,3,5,4,17,6,2,0,3,4,25,603162
赵天熠,广厦,天津,2017-12-14,117:89(已结束),0,9.7,0,0,0,3,0,0,0,0,0,0,0,1,3,0,501408
李京龙,广厦,天津,2017-12-14,117:89(已结束),0,19.9,2,9,1,1,0,1,0,2,0,1,0,1,0,8,501406
孙铭徽,广厦,天津,2017-12-14,117:89(已结束),0,22.1,0,2,1,2,0,0,0,1,4,1,1,1,0,2,501747
赵岩昊,广厦,天津,2017-12-14,117:89(已结束),0,23.2,2,2,2,3,0,0,0,3,0,0,1,0,0,10,501752
鞠鹏,广厦,天津,2017-12-14,117:89(已结束),0,10.2,0,1,1,2,0,0,2,6,0,1,0,0,1,2,101765
李斌,广厦,天津,2017-12-14,117:89(已结束),0,4.2,0,1,1,1,0,0,1,1,1,0,0,0,0,2,501741
伊莱·霍尔曼,天津,广厦,2017-12-14,117:89(已结束),1,33.9,0,0,5,8,3,3,3,7,0,2,2,5,4,13,502309
时德帅,天津,广厦,2017-12-14,117:89(已结束),1,36.8,3,9,1,1,2,2,0,3,0,1,0,2,5,13,600289
张智涵,天津,广厦,2017-12-14,117:89(已结束),1,21.7,0,5,1,3,0,0,1,2,0,2,0,1,1,2,500696
李荣培,天津,广厦,2017-12-14,117:89(已结束),1,19.1,0,3,2,4,0,0,0,1,2,0,1,3,5,4,501761
史仪,天津,广厦,2017-12-14,117:89(已结束),1,13.5,0,2,0,0,0,0,0,1,3,1,0,1,1,0,502748
于刚,天津,广厦,2017-12-14,117:89(已结束),0,5.9,0,0,2,2,0,0,1,3,0,0,0,1,1,4,600281
徐磊,天津,广厦,2017-12-14,117:89(已结束),0,19.0,2,6,1,1,0,0,0,1,2,1,0,0,3,8,400017
韩博林,天津,广厦,2017-12-14,117:89(已结束),0,20.9,1,3,0,0,0,0,2,3,2,2,0,1,2,3,501758
杰特,天津,广厦,2017-12-14,117:89(已结束),0,37.5,3,10,9,13,3,3,1,6,6,0,0,2,2,30,600284
田野,天津,广厦,2017-12-14,117:89(已结束),0,31.8,4,10,0,2,0,0,0,0,7,2,0,1,2,12,600283
孙桐林,新疆,北控,2017-12-14,117:111(已结束),1,38.5,0,0,7,10,5,5,5,9,3,3,0,0,5,19,501177
阿不都沙拉木,新疆,北控,2017-12-14,117:111(已结束),1,24.4,0,0,2,3,3,4,1,6,2,2,1,2,0,7,501983
俞长栋,新疆,北控,2017-12-14,117:111(已结束),1,42.9,5,8,5,10,1,4,3,8,1,1,0,1,4,26,501179
达柳斯·亚当斯,新疆,北控,2017-12-14,117:111(已结束),1,49.1,4,17,11,16,7,9,1,7,10,1,1,3,4,41,503547
西热力江,新疆,北控,2017-12-14,117:111(已结束),1,45.8,2,7,2,2,0,3,1,10,2,3,0,4,4,10,500555
安德雷·布拉切,新疆,北控,2017-12-14,117:111(已结束),0,24.6,0,4,2,3,0,0,0,4,0,2,0,2,2,4,
可兰白克·马坎,新疆,北控,2017-12-14,117:111(已结束),0,35.8,2,5,1,4,0,0,2,7,3,0,0,2,2,8,600301
李学林,新疆,北控,2017-12-14,117:111(已结束),0,4.0,0,0,0,0,2,2,0,0,0,0,0,0,0,2,501212
宋康明,北控,新疆,2017-12-14,117:111(已结束),1,6.9,0,0,1,1,0,0,0,1,1,0,0,2,1,2,500360
赛义德·阿巴斯,北控,新疆,2017-12-14,117:111(已结束),1,46.0,1,6,6,10,0,0,3,10,1,1,0,3,4,15,500715
许梦君,北控,新疆,2017-12-14,117:111(已结束),1,42.4,7,12,0,2,0,0,1,2,2,0,0,1,3,21,603189
斯蒂芬·马布里,北控,新疆,2017-12-14,117:111(已结束),1,33.2,1,6,5,10,2,3,2,3,2,2,0,0,4,15,500733
杨敬敏,北控,新疆,2017-12-14,117:111(已结束),1,46.7,2,7,1,3,0,0,1,9,4,3,0,3,2,8,501463
滕贺麒,北控,新疆,2017-12-14,117:111(已结束),0,7.9,0,0,0,0,0,0,0,1,1,0,0,0,0,0,501933
兰多夫,北控,新疆,2017-12-14,117:111(已结束),0,43.7,2,6,10,18,14,19,4,13,1,1,0,3,5,40,501557
贺希宁,北控,新疆,2017-12-14,117:111(已结束),0,8.1,0,1,2,3,0,0,0,1,0,0,0,0,0,4,501994
杨庚霖,北控,新疆,2017-12-14,117:111(已结束),0,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100039
于澍龙,北控,新疆,2017-12-14,117:111(已结束),0,19.7,1,1,0,2,1,2,1,3,3,0,0,2,1,4,500525
王征,北控,新疆,2017-12-14,117:111(已结束),0,8.4,0,0,1,1,0,0,0,3,0,0,1,0,0,2,500347
张兆旭,上海,辽宁,2017-12-15,79:98(已结束),1,30.5,0,0,2,4,3,4,2,7,0,1,1,0,5,7,501069
曾文鼎,上海,辽宁,2017-12-15,79:98(已结束),1,6.1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,501306
翟逸,上海,辽宁,2017-12-15,79:98(已结束),1,15.7,0,1,2,4,2,3,1,6,0,1,1,1,0,6,501470
弗雷戴特,上海,辽宁,2017-12-15,79:98(已结束),1,30.0,1,6,4,9,4,4,1,2,1,3,0,5,1,15,503551
罗汉琛,上海,辽宁,2017-12-15,79:98(已结束),1,28.7,0,1,3,12,2,2,3,6,2,1,0,1,0,8,501532
蔡亮,上海,辽宁,2017-12-15,79:98(已结束),0,18.9,1,1,0,3,0,0,1,1,1,1,0,0,1,3,500367
卢伟,上海,辽宁,2017-12-15,79:98(已结束),0,22.0,0,4,1,2,0,0,1,1,0,1,0,2,0,2,100128
明纳拉斯,上海,辽宁,2017-12-15,79:98(已结束),0,41.9,3,9,8,15,7,7,2,13,2,1,0,2,1,32,603168
唐子豪,上海,辽宁,2017-12-15,79:98(已结束),0,9.5,0,2,1,2,0,2,0,0,1,0,0,0,0,2,503537
董瀚麟,上海,辽宁,2017-12-15,79:98(已结束),0,17.6,0,0,1,2,0,0,1,2,0,0,0,0,0,2,500539
孟令源,上海,辽宁,2017-12-15,79:98(已结束),0,19.4,0,2,1,3,0,0,0,1,2,2,0,0,3,2,500369
韩德君,辽宁,上海,2017-12-15,79:98(已结束),1,25.3,0,0,1,5,0,0,2,11,2,0,3,3,1,2,500345
李晓旭,辽宁,上海,2017-12-15,79:98(已结束),1,28.4,0,0,2,4,0,0,5,11,1,2,0,1,2,4,100130
丛明晨,辽宁,上海,2017-12-15,79:98(已结束),1,28.3,2,4,0,1,0,0,0,2,0,1,1,1,4,6,501739
莱斯特·哈德森,辽宁,上海,2017-12-15,79:98(已结束),1,25.9,0,7,3,7,3,4,0,2,2,1,0,0,2,9,501217
郭艾伦,辽宁,上海,2017-12-15,79:98(已结束),1,29.9,4,7,3,7,2,2,0,3,3,1,0,3,3,20,501070
巴斯,辽宁,上海,2017-12-15,79:98(已结束),0,36.6,0,0,16,22,6,8,2,14,3,2,2,2,6,38,603149
贺天举,辽宁,上海,2017-12-15,79:98(已结束),0,2.7,0,0,0,1,0,0,0,0,0,0,0,2,0,0,500678
刘志轩,辽宁,上海,2017-12-15,79:98(已结束),0,30.5,3,5,0,0,0,0,1,3,3,1,0,1,2,9,501170
赵继伟,辽宁,上海,2017-12-15,79:98(已结束),0,29.4,2,4,2,5,0,0,0,2,5,2,0,0,3,10,501736
钟诚,辽宁,上海,2017-12-15,79:98(已结束),0,3.0,0,0,0,0,0,0,0,2,1,0,1,0,1,0,500523
范子铭,广州,浙江,2017-12-15,91:88(已结束),1,7.5,0,0,0,1,0,0,0,2,1,0,0,0,0,0,501725
鞠明欣,广州,浙江,2017-12-15,91:88(已结束),1,35.6,0,3,6,9,1,2,0,2,0,4,0,1,5,13,501398
桑尼,广州,浙江,2017-12-15,91:88(已结束),1,44.4,0,2,8,17,8,9,3,10,2,0,1,4,2,24,501255
罗旭东,广州,浙江,2017-12-15,91:88(已结束),1,37.9,0,1,0,4,3,4,0,3,3,3,0,3,4,3,100072
萨玛杰·克里斯顿,广州,浙江,2017-12-15,91:88(已结束),1,41.1,2,6,4,11,4,5,0,5,8,2,0,1,2,18,
郑准,广州,浙江,2017-12-15,91:88(已结束),0,9.5,0,0,2,2,0,0,1,2,0,0,0,0,1,4,500509
朱旭航,广州,浙江,2017-12-15,91:88(已结束),0,3.6,0,0,1,3,0,0,1,1,0,0,0,0,1,2,501546
谷玥灼,广州,浙江,2017-12-15,91:88(已结束),0,14.2,0,1,1,1,0,0,1,3,0,0,1,1,1,2,503540
汉斯布鲁,广州,浙江,2017-12-15,91:88(已结束),0,30.9,0,0,7,10,11,11,2,8,0,3,1,2,4,25,603138
胡珑贸,广州,浙江,2017-12-15,91:88(已结束),0,15.4,0,1,0,3,0,0,2,2,1,0,0,1,3,0,503543
张大宇,浙江,广州,2017-12-15,91:88(已结束),1,18.9,0,0,1,3,2,2,2,4,1,0,1,1,3,4,100085
张永鹏,浙江,广州,2017-12-15,91:88(已结束),1,31.8,0,0,4,8,0,0,2,8,2,1,2,1,1,8,500352
索尼·威姆斯,浙江,广州,2017-12-15,91:88(已结束),1,43.2,1,3,8,18,0,0,1,7,3,3,2,6,1,19,603125
吴前,浙江,广州,2017-12-15,91:88(已结束),1,44.4,7,11,4,6,2,2,2,3,2,3,0,3,2,31,501409
江凯,浙江,广州,2017-12-15,91:88(已结束),1,35.2,0,4,2,4,1,2,0,1,1,0,0,0,2,5,501539
付磊,浙江,广州,2017-12-15,91:88(已结束),0,1.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,502029
贾内尔·斯托克斯,浙江,广州,2017-12-15,91:88(已结束),0,28.8,0,1,3,10,4,5,2,10,1,0,0,3,4,10,603121
陆文博,浙江,广州,2017-12-15,91:88(已结束),0,18.4,1,2,2,2,0,0,1,2,1,0,0,0,5,7,502731
赖俊豪,浙江,广州,2017-12-15,91:88(已结束),0,12.5,0,0,1,2,0,1,0,2,1,0,0,0,4,2,501651
王奕博,浙江,广州,2017-12-15,91:88(已结束),0,1.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,603126
惠龙儿,浙江,广州,2017-12-15,91:88(已结束),0,4.1,0,0,0,1,2,2,0,1,0,0,0,1,1,2,603120
易建联,广东,福建,2017-12-15,92:86(已结束),1,30.9,0,2,4,13,2,2,0,2,2,0,3,1,1,10,100004
周鹏,广东,福建,2017-12-15,92:86(已结束),1,42.7,4,11,4,11,0,1,3,10,6,2,0,1,4,20,100007
尼克尔森,广东,福建,2017-12-15,92:86(已结束),1,48.0,2,3,7,15,5,6,3,15,1,2,1,2,2,25,603195
杨金蒙,广东,福建,2017-12-15,92:86(已结束),1,29.7,1,5,2,3,0,0,2,2,2,1,0,1,4,7,501399
胡明轩,广东,福建,2017-12-15,92:86(已结束),1,16.7,1,2,0,0,0,0,2,3,2,3,0,3,3,3,603116
周湛东,广东,福建,2017-12-15,92:86(已结束),0,27.4,2,5,0,2,4,4,1,3,2,3,0,0,4,10,501893
杰克逊,广东,福建,2017-12-15,92:86(已结束),0,24.0,2,4,2,6,0,0,2,5,4,0,0,1,1,10,101208
王薪凯,广东,福建,2017-12-15,92:86(已结束),0,3.6,0,0,0,0,0,0,1,2,0,1,0,0,0,0,501675
任骏飞,广东,福建,2017-12-15,92:86(已结束),0,17.1,0,0,2,2,3,4,2,4,1,1,0,0,0,7,500672
王哲林,福建,广东,2017-12-15,92:86(已结束),1,40.4,0,0,3,5,2,2,4,14,2,1,0,4,2,8,501537
迈克·哈里斯,福建,广东,2017-12-15,92:86(已结束),1,34.6,5,9,3,5,2,3,3,15,2,0,0,2,2,23,500400
赵泰隆,福建,广东,2017-12-15,92:86(已结束),1,34.9,2,8,1,4,2,2,1,2,2,0,0,1,1,10,500382
陈林坚,福建,广东,2017-12-15,92:86(已结束),1,34.7,1,9,2,3,0,0,0,2,1,0,0,0,3,7,501476
李江淮,福建,广东,2017-12-15,92:86(已结束),1,12.9,0,0,0,1,0,0,1,2,1,1,0,2,1,0,503541
孙喆,福建,广东,2017-12-15,92:86(已结束),0,19.9,0,0,0,2,0,0,0,2,0,0,3,0,4,0,500441
黄毅超,福建,广东,2017-12-15,92:86(已结束),0,23.9,1,6,1,3,0,0,2,3,0,1,0,1,3,5,502311
拉斯·史密斯,福建,广东,2017-12-15,92:86(已结束),0,37.4,2,6,11,17,5,7,0,7,4,3,1,5,2,33,603203
谢亚财,福建,广东,2017-12-15,92:86(已结束),0,1.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,500670
哈达迪,四川,北京,2017-12-15,96:98(已结束),1,36.1,0,0,12,20,2,5,9,15,1,0,2,4,4,26,501880
陈辰,四川,北京,2017-12-15,96:98(已结束),1,7.7,0,0,0,0,0,0,1,1,0,0,0,0,1,0,502296
左朕年,四川,北京,2017-12-15,96:98(已结束),1,33.9,3,5,1,3,0,0,3,6,0,0,0,2,2,11,502024
孟达,四川,北京,2017-12-15,96:98(已结束),1,43.8,2,7,0,10,0,0,1,5,3,0,0,0,3,6,100026
王政博,四川,北京,2017-12-15,96:98(已结束),1,39.2,1,4,2,4,0,0,4,5,2,3,0,1,3,7,501734
陈晓东,四川,北京,2017-12-15,96:98(已结束),0,14.9,0,1,0,3,0,0,0,1,0,0,0,1,0,0,100214
黄荣奇,四川,北京,2017-12-15,96:98(已结束),0,12.7,0,1,0,2,2,2,0,1,0,0,0,1,1,2,603156
富兰克林,四川,北京,2017-12-15,96:98(已结束),0,35.9,2,9,10,13,12,12,2,8,7,4,3,2,3,38,600223
吴楠,四川,北京,2017-12-15,96:98(已结束),0,4.5,0,1,1,3,0,0,0,0,0,0,0,0,1,2,500533
徐煜峰,四川,北京,2017-12-15,96:98(已结束),0,11.4,0,0,2,6,0,0,0,0,0,1,0,0,2,4,501707
吉喆,北京,四川,2017-12-15,96:98(已结束),1,2.9,0,0,0,2,0,0,0,0,0,1,1,0,0,0,500356
贾斯汀·汉密尔顿,北京,四川,2017-12-15,96:98(已结束),1,30.9,3,5,7,10,1,2,3,9,1,0,0,1,4,24,603184
王骁辉,北京,四川,2017-12-15,96:98(已结束),1,26.9,2,2,2,4,0,0,1,2,0,1,0,0,4,10,500517
张才仁,北京,四川,2017-12-15,96:98(已结束),1,10.9,1,1,2,2,2,4,0,1,1,1,0,0,0,9,501976
方硕,北京,四川,2017-12-15,96:98(已结束),1,36.4,1,3,4,11,3,4,0,5,6,2,0,3,5,14,500519
朱彦西,北京,四川,2017-12-15,96:98(已结束),0,29.9,1,3,0,1,0,0,0,2,3,1,1,2,3,3,501234
塔瑞克·加尼尤,北京,四川,2017-12-15,96:98(已结束),0,22.8,0,0,1,2,2,2,1,1,1,0,0,0,3,4,603183
段江鹏,北京,四川,2017-12-15,96:98(已结束),0,7.3,0,0,1,1,0,2,0,2,0,0,0,1,1,2,500389
艾伦·杰克逊,北京,四川,2017-12-15,96:98(已结束),0,16.6,1,2,6,8,2,2,2,5,2,0,0,1,0,17,603181
常林,北京,四川,2017-12-15,96:98(已结束),0,10.5,0,2,1,3,0,0,0,5,1,0,0,1,2,2,400102
翟晓川,北京,四川,2017-12-15,96:98(已结束),0,35.3,0,3,4,5,5,7,4,10,0,1,1,3,3,13,501346
王旭,北京,四川,2017-12-15,96:98(已结束),0,9.7,0,1,0,1,0,0,0,2,1,1,0,0,0,0,600048
J·J·希克森,同曦,山东,2017-12-15,100:111(已结束),1,34.5,1,1,12,19,4,7,4,19,1,1,3,2,2,31,503569
巴赫拉米,同曦,山东,2017-12-15,100:111(已结束),1,35.6,1,3,4,7,1,2,1,4,3,2,0,3,6,12,501903
郭一飞,同曦,山东,2017-12-15,100:111(已结束),1,36.9,0,3,2,3,2,2,2,5,1,1,0,3,3,6,501477
冯欣,同曦,山东,2017-12-15,100:111(已结束),1,21.4,1,3,0,1,2,2,0,0,3,1,0,1,1,5,501031
杨力,同曦,山东,2017-12-15,100:111(已结束),1,37.1,3,6,1,2,0,0,1,3,3,0,1,0,3,11,100024
周仪翔,同曦,山东,2017-12-15,100:111(已结束),0,12.5,0,0,2,2,0,0,0,0,0,1,0,0,2,4,603171
唐正东,同曦,山东,2017-12-15,100:111(已结束),0,5.1,0,0,0,3,0,0,1,1,0,0,0,0,0,0,100017
杰里米·帕戈,同曦,山东,2017-12-15,100:111(已结束),0,34.0,1,6,7,12,5,6,0,2,11,1,0,3,5,22,503173
于长春,同曦,山东,2017-12-15,100:111(已结束),0,8.7,2,3,0,0,0,0,0,1,0,0,0,0,0,6,500701
宋建骅,同曦,山东,2017-12-15,100:111(已结束),0,14.4,0,4,1,1,1,2,0,0,1,0,0,1,6,3,501380
莫泰尤纳斯,山东,同曦,2017-12-15,100:111(已结束),1,32.8,3,4,9,14,3,6,2,8,2,1,0,4,2,30,603144
贾诚,山东,同曦,2017-12-15,100:111(已结束),1,27.2,0,1,4,4,2,3,1,4,0,1,0,2,5,10,501161
丁彦雨航,山东,同曦,2017-12-15,100:111(已结束),1,46.4,0,6,7,13,3,6,1,12,4,2,0,3,1,17,501310
张庆鹏,山东,同曦,2017-12-15,100:111(已结束),1,13.3,0,3,0,0,2,2,0,3,2,0,0,0,0,2,100126
张辉,山东,同曦,2017-12-15,100:111(已结束),1,26.4,1,2,0,1,0,0,0,1,3,1,0,0,2,3,501709
吴轲,山东,同曦,2017-12-15,100:111(已结束),0,6.3,0,0,0,0,0,0,0,2,1,0,0,2,0,0,100221
陶汉林,山东,同曦,2017-12-15,100:111(已结束),0,25.4,0,0,3,5,3,4,2,5,1,1,0,2,4,9,500684
泰·劳森,山东,同曦,2017-12-15,100:111(已结束),0,39.2,4,4,8,15,7,8,3,5,10,2,1,0,2,35,603146
张春军,山东,同曦,2017-12-15,100:111(已结束),0,22.8,0,1,1,1,3,3,0,0,3,0,0,0,3,5,501156
李泓翰,山东,同曦,2017-12-15,100:111(已结束),0,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,501696
李慕豪,深圳,吉林,2017-12-15,129:118(已结束),1,30.6,0,0,4,4,2,2,1,7,0,0,0,2,4,10,501178
顾全,深圳,吉林,2017-12-15,129:118(已结束),1,28.8,2,6,5,10,4,4,2,2,1,1,0,0,1,20,501176
何忠勉,深圳,吉林,2017-12-15,129:118(已结束),1,15.7,2,3,2,3,0,0,1,1,1,2,0,0,3,10,500665
萨林杰,深圳,吉林,2017-12-15,129:118(已结束),1,40.6,1,3,9,15,2,5,4,14,8,0,1,2,4,23,603197
白昊天,深圳,吉林,2017-12-15,129:118(已结束),1,24.5,0,0,3,6,2,2,1,3,3,1,0,1,2,8,603174
朗福德,深圳,吉林,2017-12-15,129:118(已结束),0,29.0,1,5,4,9,3,4,0,4,4,3,0,0,2,14,603198
卢艺文,深圳,吉林,2017-12-15,129:118(已结束),0,17.2,1,2,1,1,1,2,0,1,0,1,0,0,3,6,501672
于德豪,深圳,吉林,2017-12-15,129:118(已结束),0,22.4,0,1,1,2,0,0,0,4,4,0,0,1,6,2,501678
沈梓捷,深圳,吉林,2017-12-15,129:118(已结束),0,7.6,0,0,1,1,0,0,0,3,0,0,0,0,1,2,501674
孟铎,深圳,吉林,2017-12-15,129:118(已结束),0,23.6,8,10,3,6,4,4,0,1,0,1,0,1,3,34,100111
张彪,吉林,深圳,2017-12-15,129:118(已结束),1,11.1,0,0,1,2,0,0,0,0,0,0,0,2,4,2,500526
代怀博,吉林,深圳,2017-12-15,129:118(已结束),1,32.5,1,3,0,1,0,0,1,7,1,0,1,1,3,3,501413
崔晋铭,吉林,深圳,2017-12-15,129:118(已结束),1,22.1,1,3,1,1,0,0,1,2,0,1,0,2,2,5,501506
高诗岩,吉林,深圳,2017-12-15,129:118(已结束),1,35.9,1,1,7,10,4,4,1,5,2,3,0,1,5,21,501726
韦弗,吉林,深圳,2017-12-15,129:118(已结束),1,34.8,5,8,7,11,6,9,0,7,3,1,1,3,0,35,603134
姚天一,吉林,深圳,2017-12-15,129:118(已结束),0,10.5,0,0,0,0,0,0,1,1,2,0,0,0,0,0,501979
兰德里,吉林,深圳,2017-12-15,129:118(已结束),0,36.4,0,0,5,14,15,16,3,9,3,1,1,2,3,25,603133
蔡李龙,吉林,深圳,2017-12-15,129:118(已结束),0,33.6,8,12,1,3,0,0,0,4,1,0,0,0,2,26,500675
柴长易,吉林,深圳,2017-12-15,129:118(已结束),0,5.5,0,0,0,2,0,0,0,0,0,0,1,0,1,0,501338
廉明,吉林,深圳,2017-12-15,129:118(已结束),0,12.4,0,1,0,1,0,0,0,0,1,0,0,1,2,0,501171
刘天意,吉林,深圳,2017-12-15,129:118(已结束),0,5.3,0,0,0,1,1,2,0,1,1,0,1,0,1,1,501540
伊莱·霍尔曼,天津,江苏,2017-12-16,98:118(已结束),1,37.2,0,1,12,19,6,7,3,14,3,3,0,2,2,30,502309
时德帅,天津,江苏,2017-12-16,98:118(已结束),1,22.3,1,2,3,4,0,0,1,4,0,0,0,1,4,9,600289
张智涵,天津,江苏,2017-12-16,98:118(已结束),1,41.4,1,7,4,5,0,0,0,3,1,2,0,0,3,11,500696
李荣培,天津,江苏,2017-12-16,98:118(已结束),1,41.9,1,4,2,4,2,2,1,1,2,0,0,4,4,9,501761
田野,天津,江苏,2017-12-16,98:118(已结束),1,19.2,0,1,0,1,0,0,0,1,3,1,0,4,2,0,600283
徐磊,天津,江苏,2017-12-16,98:118(已结束),0,5.9,0,2,0,0,0,0,0,1,0,0,0,1,0,0,400017
杰特,天津,江苏,2017-12-16,98:118(已结束),0,34.8,5,9,3,6,3,5,0,3,9,4,0,3,2,24,600284
韩博林,天津,江苏,2017-12-16,98:118(已结束),0,6.6,0,0,0,1,0,0,0,0,0,0,0,0,1,0,501758
田垒,天津,江苏,2017-12-16,98:118(已结束),0,24.6,3,6,3,6,0,0,1,3,2,1,0,0,1,15,501945
于刚,天津,江苏,2017-12-16,98:118(已结束),0,6.0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,600281
吴冠希,江苏,天津,2017-12-16,98:118(已结束),1,24.1,0,0,5,7,0,1,1,3,1,0,0,0,2,10,501882
易立,江苏,天津,2017-12-16,98:118(已结束),1,33.2,1,2,4,4,0,0,0,7,0,3,1,1,2,11,100019
李原宇,江苏,天津,2017-12-16,98:118(已结束),1,30.3,0,2,3,8,5,5,1,3,1,1,0,2,4,11,501166
马尚·布鲁克斯,江苏,天津,2017-12-16,98:118(已结束),1,40.1,6,11,8,12,1,1,0,6,10,3,0,5,2,35,503170
史鸿飞,江苏,天津,2017-12-16,98:118(已结束),1,35.1,6,8,0,1,0,0,1,8,1,1,0,4,0,18,501345
