Playtype,Team,Player,P,GP,Poss,Time,Points,FGM,FGA,PPP,WorsePPP,BetterPPP,FG,aFG,FT,TO,SF,PlusOne,Score
Handoff,Boston Celtics,"Kyrie, Irving",G,42,44,9.7995500564575,37,14,38,0.84090900421143,117,103,36.842105263158,43.421052631579,6.8181818181818,9.0909090909091,6.8181818181818,2.2727272727273,36.363636363636
Handoff,Houston Rockets,"Eric, Gordon",G,39,37,9.319899559021,30,11,30,0.810810983181,136,84,36.666666666667,45.0,8.1081081081081,16.216216216216,8.1081081081081,5.4054054054054,32.432432432432
Handoff,Golden State Warriors,"Kevin, Durant",F,36,25,6.9637899398804,25,9,22,1.0,58,152,40.909090909091,54.545454545455,8.0,4.0,8.0,0.0,40.0
Handoff,Cleveland Cavaliers,"Iman, Shumpert",F-G,13,8,7.6923098564148,14,5,8,1.75,0,0,62.5,87.5,0.0,0.0,0.0,0.0,62.5
Handoff,Cleveland Cavaliers,"Derrick, Rose",G,7,4,7.1428599357605,5,2,3,1.25,0,0,66.666666666667,83.333333333333,0.0,25.0,0.0,0.0,50.0
OffScreen,Phoenix Suns,"Alec, Peters",F,4,1,5.2631602287292,2,1,1,2.0,0,0,100.0,100.0,0.0,0.0,0.0,0.0,100.0
OffScreen,Detroit Pistons,"Dwight, Buycks",G,9,2,4.3478298187256,0,0,2,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
OffScreen,Brooklyn Nets,"Milton, Doyle",G,5,4,28.571399688721,5,2,4,1.25,0,0,50.0,62.5,0.0,0.0,0.0,0.0,50.0
OffScreen,Los Angeles Lakers,"Tyler, Ennis",G,23,3,2.9411799907684,3,1,3,1.0,0,0,33.333333333333,50.0,0.0,0.0,0.0,0.0,33.333333333333
OffScreen,Los Angeles Clippers,"Willie, Reed",F-C,34,1,0.53763401508331,0,0,1,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
OffScreen,Los Angeles Clippers,"Tyrone, Wallace",G,5,6,13.043499946594,5,2,5,0.83333301544189,0,0,40.0,50.0,0.0,16.666666666667,0.0,0.0,33.333333333333
OffScreen,Memphis Grizzlies,"Wayne, Selden",G,7,2,7.4074101448059,3,1,2,1.5,0,0,50.0,75.0,0.0,0.0,0.0,0.0,50.0
OffScreen,Boston Celtics,"Daniel, Theis",F-C,42,2,0.74626898765564,5,2,2,2.5,0,0,100.0,125.0,0.0,0.0,0.0,0.0,100.0
OffScreen,Houston Rockets,"Gerald, Green",G-F,9,11,14.28569984436,13,4,9,1.1818200349808,57,194,44.444444444444,61.111111111111,9.0909090909091,9.0909090909091,9.0909090909091,0.0,45.454545454545
OffScreen,San Antonio Spurs,"Joffrey, Lauvergne",C-F,25,2,1.724140048027,0,0,2,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
OffScreen,San Antonio Spurs,"Kawhi, Leonard",F-G,9,6,11.111100196838,4,2,5,0.66666698455811,0,0,40.0,40.0,0.0,16.666666666667,0.0,0.0,33.333333333333
OffScreen,Miami Heat,"Jordan, Mickey",F,16,2,1.8867900371552,3,1,1,1.5,0,0,100.0,150.0,0.0,50.0,0.0,0.0,50.0
OffScreen,Orlando Magic,"Jamel, Artis",G,5,4,26.666700363159,3,1,3,0.75,0,0,33.333333333333,50.0,0.0,25.0,0.0,0.0,25.0
OffScreen,Brooklyn Nets,"Nik, Stauskas",G,15,8,10.526300430298,5,2,7,0.625,0,0,28.571428571429,35.714285714286,0.0,12.5,0.0,0.0,25.0
OffScreen,Dallas Mavericks,"Kyle, Collinsworth",G,2,3,30.0,6,2,3,2.0,0,0,66.666666666667,100.0,0.0,0.0,0.0,0.0,66.666666666667
OffScreen,Boston Celtics,"Shane, Larkin",G,32,2,1.4184399843216,2,1,2,1.0,0,0,50.0,50.0,0.0,0.0,0.0,0.0,50.0
OffScreen,New York Knicks,"Guillermo, Hernangomez",C,16,1,1.2195099592209,0,0,0,0.0,0,0,0.0,0.0,0.0,100.0,0.0,0.0,0.0
OffScreen,Golden State Warriors,"Kevon, Looney",F,34,2,1.0988999605179,3,1,2,1.5,0,0,50.0,75.0,0.0,0.0,0.0,0.0,50.0
OffScreen,Atlanta Hawks,"Miles, Plumlee",C,23,2,1.0204099416733,3,1,2,1.5,0,0,50.0,75.0,0.0,0.0,0.0,0.0,50.0
OffScreen,Denver Nuggets,"Torrey, Craig",G-F,15,10,10.989000320435,4,2,9,0.40000000596046,247,4,22.222222222222,22.222222222222,0.0,10.0,0.0,0.0,20.0
OffScreen,Memphis Grizzlies,"Kobi, Simmons",G,11,8,13.793100357056,9,4,8,1.125,0,0,50.0,56.25,0.0,0.0,0.0,0.0,50.0
OffScreen,Utah Jazz,"Ekpe, Udoh",F,39,4,1.2698400020599,9,4,4,2.25,0,0,100.0,112.5,0.0,0.0,0.0,0.0,100.0
OffScreen,Portland Trail Blazers,"Zach, Collins",C-F,27,10,5.8479499816895,9,4,8,0.89999997615814,170,79,50.0,56.25,0.0,20.0,0.0,0.0,40.0
OffScreen,Los Angeles Clippers,"Jamil, Wilson",F,15,6,5.769229888916,2,1,6,0.33333298563957,0,0,16.666666666667,16.666666666667,0.0,0.0,0.0,0.0,16.666666666667
OffScreen,Phoenix Suns,"Danuel, House",G,11,3,5.0847501754761,5,2,3,1.6666699647903,0,0,66.666666666667,83.333333333333,0.0,0.0,0.0,0.0,66.666666666667
OffScreen,Memphis Grizzlies,"Deyonta, Davis",F,28,1,0.69444400072098,2,1,1,2.0,0,0,100.0,100.0,0.0,0.0,0.0,0.0,100.0
OffScreen,Los Angeles Clippers,"Milos, Teodosic",G,15,3,2.5641000270844,6,2,3,2.0,0,0,66.666666666667,100.0,0.0,0.0,0.0,0.0,66.666666666667
OffScreen,Orlando Magic,"Wesley, Iwundu",F,25,11,9.2437000274658,24,7,9,2.1818199157715,0,251,77.777777777778,111.11111111111,18.181818181818,0.0,18.181818181818,0.0,81.818181818182
OffScreen,Los Angeles Clippers,"C.J., Williams",G,28,30,15.228400230408,36,13,26,1.2000000476837,51,199,50.0,63.461538461538,3.3333333333333,10.0,3.3333333333333,0.0,46.666666666667
OffScreen,Atlanta Hawks,"Tyler, Cavanaugh",F,29,2,1.25,0,0,2,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
OffScreen,Washington Wizards,"Jason, Smith",F-C,15,2,2.6666700839996,0,0,2,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
OffScreen,Portland Trail Blazers,"Ed, Davis",F,43,3,0.76335901021957,5,1,2,1.6666699647903,0,0,50.0,75.0,33.333333333333,0.0,33.333333333333,0.0,66.666666666667
OffScreen,Chicago Bulls,"Nikola, Mirotic",F,18,17,10.119000434875,13,5,14,0.76470601558685,215,36,35.714285714286,46.428571428571,0.0,17.647058823529,0.0,0.0,29.411764705882
OffScreen,Golden State Warriors,"Quinn, Cook",,10,1,2.5,2,1,1,2.0,0,0,100.0,100.0,0.0,0.0,0.0,0.0,100.0
OffScreen,New York Knicks,"Ron, Baker",G,21,11,11.578900337219,2,1,11,0.18181799352169,251,0,9.0909090909091,9.0909090909091,0.0,0.0,0.0,0.0,9.0909090909091
OffScreen,Utah Jazz,"Royce, ONeale",F,28,11,10.47620010376,15,6,10,1.3636399507523,19,228,60.0,75.0,0.0,9.0909090909091,0.0,0.0,54.545454545455
OffScreen,Golden State Warriors,"Jordan, Bell",F,36,6,2.3076899051666,2,1,5,0.33333298563957,0,0,20.0,20.0,0.0,16.666666666667,0.0,0.0,16.666666666667
OffScreen,Los Angeles Clippers,"Montrezl, Harrell",F,36,7,3.0973498821259,13,5,7,1.8571399450302,0,0,71.428571428571,85.714285714286,14.285714285714,0.0,14.285714285714,14.285714285714,71.428571428571
OffScreen,Sacramento Kings,"JaKarr, Sampson",F,6,4,9.0909099578857,6,2,2,1.5,0,0,100.0,100.0,25.0,25.0,25.0,0.0,75.0
OffScreen,Denver Nuggets,"Trey, Lyles",F,39,7,2.7999999523163,3,1,5,0.42857098579407,0,0,20.0,20.0,14.285714285714,14.285714285714,14.285714285714,0.0,28.571428571429
OffScreen,Milwaukee Bucks,"Jason, Terry",G,11,2,9.5238103866577,5,1,1,2.5,0,0,100.0,100.0,50.0,0.0,50.0,0.0,100.0
OffScreen,Sacramento Kings,"Vince, Carter",G-F,26,3,2.5,0,0,3,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
OffScreen,Philadelphia 76ers,"Amir, Johnson",F-C,36,2,0.73529398441315,0,0,2,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
OffScreen,Los Angeles Clippers,"Sam, Dekker",F,38,14,7.1794900894165,10,4,11,0.71428602933884,220,29,36.363636363636,45.454545454545,0.0,21.428571428571,0.0,0.0,28.571428571429
OffScreen,San Antonio Spurs,"Tony, Parker",G,18,15,15.625,15,6,13,1.0,113,118,46.153846153846,53.846153846154,6.6666666666667,6.6666666666667,6.6666666666667,0.0,46.666666666667
OffScreen,Philadelphia 76ers,"Richaun, Holmes",F,22,4,2.7210900783539,3,1,4,0.75,0,0,25.0,37.5,0.0,0.0,0.0,0.0,25.0
OffScreen,Atlanta Hawks,"DeAndre, Bembry",F,18,13,11.504400253296,11,5,11,0.84615397453308,190,60,45.454545454545,50.0,0.0,15.384615384615,0.0,0.0,38.461538461538
OffScreen,Memphis Grizzlies,"JaMychal, Green",F,26,10,4.2918500900269,18,7,9,1.7999999523163,4,247,77.777777777778,94.444444444444,20.0,0.0,20.0,10.0,70.0
OffScreen,Cleveland Cavaliers,"Jose, Calderon",G,32,14,7.8651700019836,13,5,12,0.92857098579407,156,94,41.666666666667,50.0,7.1428571428571,14.285714285714,7.1428571428571,7.1428571428571,35.714285714286
OffScreen,Los Angeles Clippers,"Jawun, Evans",G,35,18,7.1146202087402,14,5,15,0.77777802944183,207,41,33.333333333333,46.666666666667,0.0,16.666666666667,0.0,0.0,27.777777777778
OffScreen,New Orleans Pelicans,"Rajon, Rondo",G,28,25,12.195099830627,20,8,25,0.80000001192093,198,50,32.0,38.0,4.0,0.0,4.0,4.0,32.0
OffScreen,Cleveland Cavaliers,"John, Holland",G,1,1,33.333301544189,0,0,1,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
OffScreen,Cleveland Cavaliers,"Channing, Frye",F-C,35,4,2.0725400447845,0,0,3,0.0,0,0,0.0,0.0,0.0,25.0,0.0,0.0,0.0
OffScreen,Denver Nuggets,"Juan, Hernangomez",F,18,8,9.4117698669434,5,2,6,0.625,0,0,33.333333333333,41.666666666667,0.0,25.0,0.0,0.0,25.0
OffScreen,Detroit Pistons,"Eric, Moreland",F,37,1,0.55248600244522,3,1,1,3.0,0,0,100.0,150.0,0.0,0.0,0.0,0.0,100.0
OffScreen,Denver Nuggets,"Mason, Plumlee",C-F,43,6,1.4184399843216,2,1,6,0.33333298563957,0,0,16.666666666667,16.666666666667,0.0,0.0,0.0,0.0,16.666666666667
OffScreen,Orlando Magic,"Arron, Afflalo",G,34,11,9.7345104217529,16,5,9,1.4545500278473,10,241,55.555555555556,77.777777777778,9.0909090909091,9.0909090909091,9.0909090909091,0.0,54.545454545455
OffScreen,Golden State Warriors,"Zaza, Pachulia",C,35,2,0.70671397447586,3,1,1,1.5,0,0,100.0,150.0,0.0,50.0,0.0,0.0,50.0
OffScreen,Denver Nuggets,"Nikola, Jokic",C-F,36,9,1.8518500328064,12,5,8,1.3333300352097,0,0,62.5,75.0,0.0,11.111111111111,0.0,0.0,55.555555555556
OffScreen,Toronto Raptors,"Lorenzo, Brown",G,4,2,12.5,0,0,2,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
OffScreen,Utah Jazz,"Raul, Neto",G,17,4,4.3955998420715,5,2,4,1.25,0,0,50.0,62.5,0.0,0.0,0.0,0.0,50.0
OffScreen,Washington Wizards,"Ian, Mahinmi",C,41,3,1.0489499568939,3,1,3,1.0,0,0,33.333333333333,50.0,0.0,0.0,0.0,0.0,33.333333333333
OffScreen,Golden State Warriors,"Omri, Casspi",G,35,9,4.787230014801,7,3,8,0.77777802944183,0,0,37.5,43.75,0.0,11.111111111111,0.0,0.0,33.333333333333
OffScreen,Chicago Bulls,"Bobby, Portis",F,34,6,2.5316500663757,0,0,6,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
OffScreen,Oklahoma City Thunder,"Dakari, Johnson",C,6,1,3.4482800960541,0,0,1,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
OffScreen,Charlotte Hornets,"Nicolas, Batum",F-G,27,36,16.513799667358,45,17,35,1.25,38,209,48.571428571429,62.857142857143,2.7777777777778,2.7777777777778,2.7777777777778,2.7777777777778,47.222222222222
OffScreen,Chicago Bulls,"Antonio, Blakeney",G,11,5,7.8125,8,2,4,1.6000000238419,0,0,50.0,62.5,20.0,0.0,20.0,0.0,60.0
OffScreen,Memphis Grizzlies,"Ben, McLemore",G,24,16,9.876540184021,19,6,13,1.1875,53,197,46.153846153846,57.692307692308,12.5,6.25,12.5,0.0,50.0
OffScreen,Chicago Bulls,"Quincy, Pondexter",G-F,16,3,5.8823499679565,2,1,2,0.66666698455811,0,0,50.0,50.0,0.0,33.333333333333,0.0,0.0,33.333333333333
OffScreen,Orlando Magic,"Elfrid, Payton",G,34,33,8.0882301330566,37,13,31,1.1212099790573,81,170,41.935483870968,53.225806451613,6.0606060606061,0.0,6.0606060606061,0.0,45.454545454545
OffScreen,Sacramento Kings,"Frank, Mason",G,29,13,7.8787899017334,14,4,11,1.0769200325012,91,159,36.363636363636,54.545454545455,7.6923076923077,7.6923076923077,7.6923076923077,0.0,38.461538461538
OffScreen,Orlando Magic,"Bismack, Biyombo",C-F,43,4,1.108029961586,0,0,4,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
OffScreen,Utah Jazz,"Jonas, Jerebko",F,34,9,3.8961000442505,16,5,7,1.7777800559998,0,0,71.428571428571,92.857142857143,11.111111111111,11.111111111111,11.111111111111,0.0,66.666666666667
OffScreen,Portland Trail Blazers,"Jusuf, Nurkic",,40,9,1.4377000331879,0,0,9,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
OffScreen,Portland Trail Blazers,"Noah, Vonleh",F,28,4,2.209939956665,5,2,4,1.25,0,0,50.0,62.5,0.0,0.0,0.0,0.0,50.0
OffScreen,Dallas Mavericks,"Maxi, Kleber",F,38,12,3.8585200309753,15,6,11,1.25,38,209,54.545454545455,63.636363636364,8.3333333333333,8.3333333333333,8.3333333333333,8.3333333333333,50.0
OffScreen,Washington Wizards,"Marcin, Gortat",C,43,8,1.4336899518967,10,4,7,1.25,0,0,57.142857142857,71.428571428571,12.5,12.5,12.5,12.5,50.0
OffScreen,Phoenix Suns,"Tyson, Chandler",C,33,7,1.6317000389099,2,1,7,0.28571400046349,0,0,14.285714285714,14.285714285714,0.0,0.0,0.0,0.0,14.285714285714
OffScreen,San Antonio Spurs,"Pau, Gasol",C-F,42,8,1.78570997715,8,3,6,1.0,0,0,50.0,58.333333333333,12.5,12.5,12.5,0.0,50.0
OffScreen,Philadelphia 76ers,"Joel, Embiid",C,30,7,1.4403300285339,5,1,5,0.71428602933884,0,0,20.0,20.0,14.285714285714,14.285714285714,14.285714285714,0.0,28.571428571429
OffScreen,Brooklyn Nets,"Isaiah, Whitehead",G,11,7,10.769200325012,14,5,7,2.0,0,0,71.428571428571,100.0,0.0,0.0,0.0,0.0,71.428571428571
OffScreen,Brooklyn Nets,"Jeremy, Lin",G,2,1,12.5,0,0,1,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
OffScreen,Houston Rockets,"Nene, Hilario",F-C,27,1,0.44642901420593,0,0,1,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
OffScreen,Boston Celtics,"Marcus, Morris",F,22,12,7.4074101448059,11,4,10,0.91666698455811,162,87,40.0,45.0,8.3333333333333,8.3333333333333,8.3333333333333,0.0,41.666666666667
OffScreen,New York Knicks,"Michael, Beasley",F,36,9,4.6632099151611,15,3,7,1.6666699647903,0,0,42.857142857143,64.285714285714,22.222222222222,0.0,22.222222222222,0.0,55.555555555556
OffScreen,Brooklyn Nets,"Tyler, Zeller",C-F,34,5,1.3774100542068,2,1,5,0.40000000596046,0,0,20.0,20.0,0.0,0.0,0.0,0.0,20.0
OffScreen,Indiana Pacers,"Myles, Turner",F-C,34,4,0.97323602437973,3,1,4,0.75,0,0,25.0,37.5,0.0,0.0,0.0,0.0,25.0
OffScreen,Washington Wizards,"Markieff, Morris",F,35,8,2.3952100276947,8,3,6,1.0,0,0,50.0,58.333333333333,12.5,25.0,12.5,12.5,37.5
OffScreen,Charlotte Hornets,"Michael, Carter-Williams",G,30,17,8.9947099685669,21,7,13,1.2352900505066,44,206,53.846153846154,65.384615384615,17.647058823529,11.764705882353,17.647058823529,5.8823529411765,52.941176470588
OffScreen,Denver Nuggets,"Malik, Beasley",G,38,13,12.745100021362,16,5,11,1.2307699918747,46,205,45.454545454545,45.454545454545,30.769230769231,0.0,30.769230769231,15.384615384615,53.846153846154
OffScreen,Charlotte Hornets,"Malik, Monk",G,11,5,7.35294008255,3,1,5,0.60000002384186,0,0,20.0,30.0,0.0,0.0,0.0,0.0,20.0
OffScreen,Los Angeles Lakers,"Julius, Randle",F,42,9,1.9736800193787,14,5,9,1.5555599927902,0,0,55.555555555556,77.777777777778,0.0,0.0,0.0,0.0,55.555555555556
OffScreen,Toronto Raptors,"Lucas, Nogueira",C,24,2,1.4492800235748,3,1,2,1.5,0,0,50.0,75.0,0.0,0.0,0.0,0.0,50.0
OffScreen,Toronto Raptors,"Jonas, Valanciunas",C,37,1,0.26246699690819,2,0,0,2.0,0,0,0.0,0.0,100.0,0.0,100.0,0.0,100.0
OffScreen,Phoenix Suns,"Alex, Len",C,39,2,0.49382698535919,5,2,2,2.5,0,0,100.0,125.0,0.0,0.0,0.0,0.0,100.0
OffScreen,Memphis Grizzlies,"Tyreke, Evans",G,40,24,7.6433100700378,25,9,23,1.0416699647903,105,145,39.130434782609,50.0,4.1666666666667,0.0,4.1666666666667,0.0,41.666666666667
OffScreen,Dallas Mavericks,"Nerlens, Noel",C,19,2,1.9607800245285,6,2,2,3.0,0,0,100.0,150.0,0.0,0.0,0.0,0.0,100.0
OffScreen,Phoenix Suns,"Dragan, Bender",F,44,20,5.1020398139954,23,8,17,1.1499999761581,69,181,47.058823529412,61.764705882353,5.0,10.0,0.0,0.0,45.0
OffScreen,Dallas Mavericks,"Salah, Mejri",C,38,6,2.3809499740601,6,2,4,1.0,0,0,50.0,62.5,16.666666666667,33.333333333333,16.666666666667,16.666666666667,33.333333333333
OffScreen,San Antonio Spurs,"LaMarcus, Aldridge",C-F,42,16,2.5039100646973,14,5,13,0.875,181,70,38.461538461538,38.461538461538,12.5,6.25,12.5,0.0,43.75
OffScreen,Los Angeles Lakers,"Brook, Lopez",C,34,2,0.47505900263786,2,1,2,1.0,0,0,50.0,50.0,0.0,0.0,0.0,0.0,50.0
OffScreen,Washington Wizards,"Jodie, Meeks",G,42,27,13.775500297546,21,8,23,0.77777802944183,207,41,34.782608695652,41.304347826087,7.4074074074074,11.111111111111,7.4074074074074,3.7037037037037,33.333333333333
OffScreen,Chicago Bulls,"Lauri, Markkanen",F,40,28,6.8292698860168,33,13,24,1.1785700321198,58,193,54.166666666667,62.5,7.1428571428571,7.1428571428571,7.1428571428571,0.0,53.571428571429
OffScreen,Atlanta Hawks,"Dewayne, Dedmon",C,23,5,2.1459200382233,3,1,4,0.60000002384186,0,0,25.0,37.5,20.0,0.0,20.0,0.0,20.0
OffScreen,San Antonio Spurs,"Bryn, Forbes",G,43,34,11.525400161743,19,6,27,0.55882400274277,240,11,22.222222222222,25.925925925926,8.8235294117647,11.764705882353,8.8235294117647,0.0,26.470588235294
OffScreen,Miami Heat,"Bam, Adebayo",C-F,34,5,1.602560043335,3,1,5,0.60000002384186,0,0,20.0,30.0,0.0,0.0,0.0,0.0,20.0
OffScreen,Indiana Pacers,"T.J., Leaf",F,23,5,5.1020398139954,8,3,4,1.6000000238419,0,0,75.0,87.5,40.0,0.0,40.0,20.0,60.0
OffScreen,New York Knicks,"Lance, Thomas",F,40,13,5.349790096283,11,4,11,0.84615397453308,190,60,36.363636363636,40.909090909091,7.6923076923077,7.6923076923077,7.6923076923077,0.0,38.461538461538
OffScreen,Utah Jazz,"Alec, Burks",G,40,15,9.375,15,6,11,1.0,113,118,54.545454545455,59.090909090909,6.6666666666667,20.0,6.6666666666667,0.0,46.666666666667
OffScreen,Charlotte Hornets,"Mangok, Mathiang",F-C,10,1,20.0,0,0,1,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
OffScreen,Sacramento Kings,"Zach, Randolph",F,38,15,3.5629498958588,7,3,14,0.46666699647903,244,7,21.428571428571,25.0,0.0,6.6666666666667,0.0,0.0,20.0
OffScreen,Memphis Grizzlies,"Marc, Gasol",C,41,12,1.9108300209045,10,3,11,0.83333301544189,194,57,27.272727272727,31.818181818182,8.3333333333333,0.0,8.3333333333333,0.0,33.333333333333
OffScreen,Indiana Pacers,"Domantas, Sabonis",F,41,5,1.1467900276184,7,3,5,1.3999999761581,0,0,60.0,70.0,0.0,0.0,0.0,0.0,60.0
OffScreen,Chicago Bulls,"David, Nwaba",G,31,22,8.3650197982788,19,8,22,0.8636360168457,184,67,36.363636363636,43.181818181818,0.0,0.0,0.0,0.0,36.363636363636
OffScreen,Miami Heat,"Okaro, White",F,6,6,14.28569984436,0,0,5,0.0,0,0,0.0,0.0,0.0,16.666666666667,0.0,0.0,0.0
OffScreen,Minnesota Timberwolves,"Karl-Anthony, Towns",C,45,10,1.5797799825668,8,2,8,0.80000001192093,198,50,25.0,31.25,20.0,10.0,20.0,10.0,30.0
OffScreen,Chicago Bulls,"Kris, Dunn",G,38,18,4.2857098579407,24,6,15,1.3333300352097,25,225,40.0,60.0,11.111111111111,5.5555555555556,11.111111111111,0.0,44.444444444444
OffScreen,Los Angeles Clippers,"Sindarius, Thornwell",G,40,27,11.637900352478,28,10,24,1.0370399951935,108,142,41.666666666667,52.083333333333,3.7037037037037,7.4074074074074,3.7037037037037,0.0,40.740740740741
OffScreen,Washington Wizards,"Tomas, Satoransky",G,34,9,4.8387098312378,8,2,7,0.88888901472092,0,0,28.571428571429,28.571428571429,22.222222222222,0.0,22.222222222222,0.0,44.444444444444
OffScreen,Phoenix Suns,"Tyler, Ulis",G,43,18,5.0561800003052,19,8,18,1.0555599927902,100,151,44.444444444444,52.777777777778,0.0,0.0,0.0,0.0,44.444444444444
OffScreen,Milwaukee Bucks,"Rashad, Vaughn",G,16,6,11.538499832153,6,2,6,1.0,0,0,33.333333333333,50.0,0.0,0.0,0.0,0.0,33.333333333333
OffScreen,Denver Nuggets,"Darrell, Arthur",F,1,1,25.0,0,0,1,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
OffScreen,Charlotte Hornets,"Treveon, Graham",G-F,28,11,6.5088801383972,11,4,11,1.0,113,118,36.363636363636,45.454545454545,9.0909090909091,0.0,9.0909090909091,9.0909090909091,36.363636363636
OffScreen,Boston Celtics,"Aron, Baynes",C-F,44,4,0.95465397834778,4,2,4,1.0,0,0,50.0,50.0,0.0,0.0,0.0,0.0,50.0
OffScreen,Minnesota Timberwolves,"Gorgui, Dieng",C,42,12,3.5820899009705,9,3,10,0.75,216,35,30.0,40.0,8.3333333333333,8.3333333333333,8.3333333333333,0.0,33.333333333333
OffScreen,Orlando Magic,"Jonathan, Isaac",F,16,6,5.1724100112915,8,3,6,1.3333300352097,0,0,50.0,66.666666666667,0.0,0.0,0.0,0.0,50.0
OffScreen,Memphis Grizzlies,"Brandan, Wright",C-F,25,1,0.65789502859116,2,0,0,2.0,0,0,0.0,0.0,100.0,0.0,100.0,0.0,100.0
OffScreen,New Orleans Pelicans,"Anthony, Davis",F-C,36,32,6.0721101760864,37,14,30,1.15625,65,185,46.666666666667,60.0,3.125,3.125,3.125,0.0,46.875
OffScreen,Sacramento Kings,"Justin, Jackson",F,28,17,11.724100112915,20,6,14,1.176470041275,59,192,42.857142857143,64.285714285714,5.8823529411765,11.764705882353,5.8823529411765,0.0,41.176470588235
OffScreen,Brooklyn Nets,"Jarrett, Allen",C,34,6,1.7492699623108,3,1,6,0.5,0,0,16.666666666667,25.0,0.0,0.0,0.0,0.0,16.666666666667
OffScreen,New York Knicks,"Kyle, O'Quinn",F,43,6,1.6483500003815,0,0,6,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
OffScreen,Detroit Pistons,"Andre, Drummond",C,39,4,0.76775401830673,7,3,4,1.75,0,0,75.0,87.5,0.0,0.0,0.0,0.0,75.0
OffScreen,New York Knicks,"Enes, Kanter",C,40,8,1.724140048027,5,2,7,0.625,0,0,28.571428571429,35.714285714286,0.0,12.5,0.0,0.0,25.0
OffScreen,Detroit Pistons,"Reggie, Bullock",G,27,31,14.975799560547,27,10,25,0.87096798419952,182,69,40.0,54.0,0.0,16.129032258065,3.2258064516129,0.0,32.258064516129
OffScreen,New York Knicks,"Kristaps, Porzingis",F,37,24,4.6332001686096,24,9,24,1.0,113,118,37.5,50.0,4.1666666666667,0.0,4.1666666666667,4.1666666666667,37.5
OffScreen,San Antonio Spurs,"Brandon, Paul",G,38,19,13.286700248718,17,5,13,0.89473700523376,175,74,38.461538461538,46.153846153846,15.789473684211,15.789473684211,10.526315789474,0.0,42.105263157895
OffScreen,Atlanta Hawks,"Isaiah, Taylor",G,34,18,9.5744695663452,28,8,13,1.5555599927902,7,244,61.538461538462,84.615384615385,16.666666666667,11.111111111111,5.5555555555556,0.0,61.111111111111
OffScreen,Charlotte Hornets,"Michael, Kidd-Gilchrist",F,35,37,9.3670902252197,38,15,35,1.0270299911499,111,139,42.857142857143,52.857142857143,2.7027027027027,2.7027027027027,2.7027027027027,0.0,43.243243243243
OffScreen,New York Knicks,"Frank, Ntilikina",G,40,20,6.7567601203918,17,4,14,0.85000002384186,188,62,28.571428571429,32.142857142857,20.0,15.0,20.0,5.0,35.0
OffScreen,Sacramento Kings,"Skal, Labissière",F-C,37,10,4.1152300834656,19,7,10,1.8999999761581,2,249,70.0,95.0,0.0,0.0,0.0,0.0,70.0
OffScreen,Detroit Pistons,"Reggie, Jackson",G,33,23,7.5907602310181,23,9,19,1.0,113,118,47.368421052632,55.263157894737,8.695652173913,8.695652173913,8.695652173913,0.0,47.826086956522
OffScreen,Dallas Mavericks,"Devin, Harris",G,38,22,9.3617000579834,20,7,20,0.90909099578857,167,83,35.0,45.0,4.5454545454545,4.5454545454545,4.5454545454545,0.0,36.363636363636
OffScreen,Los Angeles Clippers,"Blake, Griffin",F,26,19,5.8823499679565,12,5,17,0.63157898187637,231,20,29.411764705882,35.294117647059,0.0,10.526315789474,0.0,0.0,26.315789473684
OffScreen,Utah Jazz,"Rudy, Gobert",C,18,2,0.6779659986496,0,0,2,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
OffScreen,Cleveland Cavaliers,"Dwyane, Wade",G,38,18,6.7415699958801,20,7,18,1.1111099720001,82,167,38.888888888889,55.555555555556,0.0,0.0,0.0,0.0,38.888888888889
OffScreen,Dallas Mavericks,"Dirk, Nowitzki",F,44,10,2.092050075531,20,7,10,2.0,1,250,70.0,100.0,0.0,0.0,0.0,0.0,70.0
OffScreen,New York Knicks,"Doug, McDermott",F,43,39,13.588899612427,36,12,36,0.92307698726654,158,92,33.333333333333,41.666666666667,7.6923076923077,0.0,5.1282051282051,0.0,38.461538461538
