TEAM_NAME,VS_PLAYER_NAME,GP_ON,GP_OFF,GP_DIFF,W_ON,W_OFF,W_DIFF,L_ON,L_OFF,L_DIFF,W_PCT_ON,W_PCT_OFF,W_PCT_DIFF,MIN_ON,MIN_OFF,MIN_DIFF,PTS_OFF_TOV_ON,PTS_OFF_TOV_OFF,PTS_OFF_TOV_DIFF,PTS_2ND_CHANCE_ON,PTS_2ND_CHANCE_OFF,PTS_2ND_CHANCE_DIFF,PTS_FB_ON,PTS_FB_OFF,PTS_FB_DIFF,PTS_PAINT_ON,PTS_PAINT_OFF,PTS_PAINT_DIFF,OPP_PTS_OFF_TOV_ON,OPP_PTS_OFF_TOV_OFF,OPP_PTS_OFF_TOV_DIFF,OPP_PTS_2ND_CHANCE_ON,OPP_PTS_2ND_CHANCE_OFF,OPP_PTS_2ND_CHANCE_DIFF,OPP_PTS_FB_ON,OPP_PTS_FB_OFF,OPP_PTS_FB_DIFF,OPP_PTS_PAINT_ON,OPP_PTS_PAINT_OFF,OPP_PTS_PAINT_DIFF
Utah Jazz,"Favors, Derrick",38.0,40,-2.0,16.0,16,0.0,22.0,24,-2.0,0.421,0.4,0.021,2.3,2.8,-0.5,17.0,18.4,-1.4,10.8,10.7,0.1,9.0,8.9,0.1,45.0,40.0,5.0,18.7,14.6,4.1,11.1,12.4,-1.3,9.9,8.5,1.4,45.2,41.3,3.9
Utah Jazz,"Gobert, Rudy",18.0,40,-22.0,7.0,16,-9.0,11.0,24,-13.0,0.389,0.4,-0.011,4.3,1.8,2.5,18.9,17.1,1.8,11.1,10.6,0.5,9.2,8.9,0.3,39.5,44.0,-4.5,19.3,15.9,3.4,11.7,11.7,0.0,9.2,9.3,-0.1,37.9,45.6,-7.7
Utah Jazz,"Hood, Rodney",31.0,40,-9.0,11.0,16,-5.0,20.0,24,-4.0,0.355,0.4,-0.045,2.8,2.4,0.4,16.0,19.0,-3.0,9.8,11.6,-1.8,8.1,9.7,-1.6,42.0,43.4,-1.4,16.4,17.2,-0.8,11.5,11.8,-0.3,10.1,8.5,1.6,46.2,41.0,5.2
Utah Jazz,"Ingles, Joe",40.0,40,0.0,16.0,16,0.0,24.0,24,0.0,0.4,0.4,0.0,2.0,3.5,-1.5,16.8,18.9,-2.1,10.1,11.8,-1.7,8.2,10.3,-2.1,44.0,40.4,3.6,17.6,15.5,2.1,11.6,11.8,-0.2,9.9,8.1,1.8,44.7,41.2,3.5
Utah Jazz,"Jerebko, Jonas",32.0,40,-8.0,13.0,16,-3.0,19.0,24,-5.0,0.406,0.4,0.006,4.5,1.8,2.7,19.9,16.7,3.2,13.0,9.8,3.2,7.4,9.6,-2.2,43.0,42.6,0.4,15.5,17.4,-1.9,12.1,11.5,0.6,8.0,9.8,-1.8,43.7,43.3,0.4
Utah Jazz,"Johnson, Joe",19.0,40,-21.0,7.0,16,-9.0,12.0,24,-12.0,0.368,0.4,-0.032,6.4,1.6,4.8,14.2,18.5,-4.3,9.5,11.0,-1.5,7.8,9.3,-1.5,41.4,43.1,-1.7,18.4,16.5,1.9,14.2,11.0,3.2,10.6,8.9,1.7,44.7,43.1,1.6
Utah Jazz,"Mitchell, Donovan",38.0,40,-2.0,15.0,16,-1.0,23.0,24,-1.0,0.395,0.4,-0.005,2.0,3.4,-1.4,17.8,17.3,0.5,10.8,10.6,0.2,9.4,8.4,1.0,44.6,39.7,4.9,17.4,16.0,1.4,12.0,11.1,0.9,9.4,9.1,0.3,44.4,41.7,2.7
Utah Jazz,"Mitrou-Long, Naz",1.0,8,-7.0,0.0,2,-2.0,1.0,6,-5.0,0.0,0.25,-0.25,1461.8,6.6,1455.2,106.4,14.3,92.1,0.0,8.9,-8.9,0.0,9.9,-9.9,0.0,45.8,-45.8,0.0,16.6,-16.6,0.0,13.7,-13.7,0.0,9.9,-9.9,0.0,43.7,-43.7
Utah Jazz,"Neto, Raul",17.0,40,-23.0,8.0,16,-8.0,9.0,24,-15.0,0.471,0.4,0.071,10.1,1.5,8.6,19.4,17.4,2.0,12.3,10.5,1.8,10.8,8.7,2.1,44.4,42.5,1.9,12.5,17.5,-5.0,9.3,12.0,-2.7,5.7,9.8,-4.1,35.9,44.4,-8.5
Utah Jazz,"O'Neale, Royce",27.0,40,-13.0,11.0,16,-5.0,16.0,24,-8.0,0.407,0.4,0.007,9.2,1.5,7.7,18.1,17.5,0.6,13.8,10.2,3.6,9.8,8.9,0.9,43.1,42.7,0.4,8.3,18.3,-10.0,10.5,11.9,-1.4,8.5,9.4,-0.9,33.5,45.0,-11.5
Utah Jazz,"Rubio, Ricky",39.0,40,-1.0,16.0,16,0.0,23.0,24,-1.0,0.41,0.4,0.01,2.2,3.0,-0.8,18.2,16.8,1.4,9.9,11.9,-2.0,8.8,9.2,-0.4,40.6,45.7,-5.1,18.3,14.9,3.4,11.9,11.4,0.5,9.3,9.2,0.1,44.4,42.0,2.4
Utah Jazz,"Sefolosha, Thabo",36.0,40,-4.0,15.0,16,-1.0,21.0,24,-3.0,0.417,0.4,0.017,3.2,2.1,1.1,18.4,17.1,1.3,9.6,11.5,-1.9,11.2,7.5,3.7,42.8,42.7,0.1,16.3,17.2,-0.9,11.5,11.8,-0.3,8.4,9.9,-1.5,42.0,44.4,-2.4
Utah Jazz,"Udoh, Ekpe",37.0,40,-3.0,16.0,16,0.0,21.0,24,-3.0,0.432,0.4,0.032,4.2,1.8,2.4,19.6,16.7,2.9,10.1,11.0,-0.9,9.9,8.6,1.3,39.3,44.3,-5.0,15.1,17.7,-2.6,11.7,11.7,0.0,8.5,9.6,-1.1,45.0,42.7,2.3
Utah Jazz,"Wolters, Nate",5.0,40,-35.0,3.0,16,-13.0,2.0,24,-22.0,0.6,0.4,0.2,149.9,1.3,148.6,16.9,17.6,-0.7,31.1,10.5,20.6,0.0,9.1,-9.1,56.5,42.6,13.9,8.5,16.9,-8.4,14.1,11.7,2.4,8.5,9.3,-0.8,16.9,43.6,-26.7
Memphis Grizzlies,"Brooks, Dillon",39.0,39,0.0,12.0,12,0.0,27.0,27,0.0,0.308,0.308,0.0,2.4,3.0,-0.6,17.5,18.2,-0.7,9.6,12.4,-2.8,12.5,15.8,-3.3,43.8,44.9,-1.1,15.4,16.5,-1.1,11.5,12.6,-1.1,13.7,14.3,-0.6,41.3,43.0,-1.7
Memphis Grizzlies,"Chalmers, Mario",36.0,39,-3.0,11.0,12,-1.0,25.0,27,-2.0,0.306,0.308,-0.002,2.9,2.5,0.4,18.9,17.0,1.9,9.8,11.7,-1.9,15.3,12.8,2.5,45.8,43.1,2.7,17.6,14.5,3.1,12.4,11.7,0.7,15.6,12.5,3.1,42.1,42.0,0.1
Memphis Grizzlies,"Conley, Mike",12.0,39,-27.0,7.0,12,-5.0,5.0,27,-22.0,0.583,0.308,0.275,6.8,1.7,5.1,16.6,18.1,-1.5,8.9,11.3,-2.4,14.5,13.8,0.7,42.9,44.6,-1.7,12.6,16.7,-4.1,15.9,11.0,4.9,11.6,14.5,-2.9,43.5,41.7,1.8
Memphis Grizzlies,"Davis, Deyonta",26.0,39,-13.0,6.0,12,-6.0,20.0,27,-7.0,0.231,0.308,-0.077,8.2,1.6,6.6,20.6,17.3,3.3,12.3,10.6,1.7,19.4,12.9,6.5,47.8,43.6,4.2,18.1,15.5,2.6,14.1,11.6,2.5,12.9,14.1,-1.2,43.5,41.8,1.7
Memphis Grizzlies,"Ennis III, James",37.0,39,-2.0,11.0,12,-1.0,26.0,27,-1.0,0.297,0.308,-0.011,2.9,2.5,0.4,19.0,16.8,2.2,11.6,10.2,1.4,14.9,13.1,1.8,43.6,44.9,-1.3,16.1,15.7,0.4,12.6,11.5,1.1,13.1,14.6,-1.5,44.3,40.1,4.2
Memphis Grizzlies,"Evans, Tyreke",38.0,39,-1.0,12.0,12,0.0,26.0,27,-1.0,0.316,0.308,0.008,2.1,3.7,-1.6,18.1,17.4,0.7,11.1,10.4,0.7,14.8,12.5,2.3,45.9,41.6,4.3,15.1,17.3,-2.2,11.6,12.6,-1.0,13.4,14.8,-1.4,41.5,42.9,-1.4
Memphis Grizzlies,"Gasol, Marc",39.0,39,0.0,12.0,12,0.0,27.0,27,0.0,0.308,0.308,0.0,1.9,4.5,-2.6,17.0,19.9,-2.9,10.1,12.6,-2.5,12.1,18.4,-6.3,42.3,49.3,-7.0,15.9,15.8,0.1,11.8,12.4,-0.6,15.1,10.9,4.2,42.3,41.3,1.0
Memphis Grizzlies,"Green, JaMychal",24.0,39,-15.0,4.0,12,-8.0,20.0,27,-7.0,0.167,0.308,-0.141,4.1,2.0,2.1,17.2,18.1,-0.9,11.9,10.3,1.6,12.4,14.7,-2.3,45.5,43.7,1.8,18.7,14.5,4.2,9.5,13.2,-3.7,16.3,12.7,3.6,44.2,40.9,3.3
Memphis Grizzlies,"Harrison, Andrew",32.0,39,-7.0,10.0,12,-2.0,22.0,27,-5.0,0.313,0.308,0.005,4.0,2.0,2.0,17.0,18.3,-1.3,11.3,10.6,0.7,11.0,15.5,-4.5,38.8,47.1,-8.3,13.6,17.1,-3.5,11.6,12.2,-0.6,15.8,12.9,2.9,40.1,43.1,-3.0
Memphis Grizzlies,"Hunter, Vincent",4.0,39,-35.0,0.0,12,-12.0,4.0,27,-23.0,0.0,0.308,-0.308,220.7,1.3,219.4,21.8,17.8,4.0,21.8,10.8,11.0,0.0,14.0,-14.0,76.4,44.1,32.3,10.9,15.9,-5.0,0.0,12.1,-12.1,10.9,13.9,-3.0,10.9,42.2,-31.3
Memphis Grizzlies,"Martin, Jarell",37.0,39,-2.0,12.0,12,0.0,25.0,27,-2.0,0.324,0.308,0.016,3.9,2.1,1.8,19.5,16.9,2.6,11.5,10.5,1.0,15.1,13.3,1.8,42.3,45.4,-3.1,15.1,16.3,-1.2,14.4,10.7,3.7,11.8,15.0,-3.2,41.8,42.2,-0.4
Memphis Grizzlies,"McLemore, Ben",23.0,39,-16.0,3.0,12,-9.0,20.0,27,-7.0,0.13,0.308,-0.178,6.5,1.7,4.8,14.5,18.7,-4.2,11.6,10.7,0.9,16.6,13.3,3.3,46.0,43.8,2.2,18.2,15.3,2.9,10.5,12.4,-1.9,13.1,14.1,-1.0,39.0,42.8,-3.8
Memphis Grizzlies,"Parsons, Chandler",26.0,39,-13.0,10.0,12,-2.0,16.0,27,-11.0,0.385,0.308,0.077,4.5,1.9,2.6,16.8,18.2,-1.4,10.9,10.8,0.1,14.0,13.9,0.1,46.1,43.5,2.6,16.7,15.5,1.2,10.8,12.5,-1.7,13.6,14.1,-0.5,44.5,41.0,3.5
Memphis Grizzlies,"Rabb, Ivan",4.0,39,-35.0,1.0,12,-11.0,3.0,27,-24.0,0.25,0.308,-0.058,200.3,1.3,199.0,35.2,17.7,17.5,20.1,10.8,9.3,10.1,14.0,-3.9,60.4,44.2,16.2,0.0,16.0,-16.0,0.0,12.1,-12.1,10.1,13.9,-3.8,30.2,42.1,-11.9
Memphis Grizzlies,"Selden, Wayne",5.0,39,-34.0,1.0,12,-11.0,4.0,27,-23.0,0.2,0.308,-0.108,34.6,1.4,33.2,17.4,17.8,-0.4,7.3,11.0,-3.7,13.1,14.0,-0.9,47.9,44.2,3.7,8.7,16.2,-7.5,8.0,12.1,-4.1,13.1,13.9,-0.8,37.7,42.2,-4.5
Memphis Grizzlies,"Simmons, Kobi",11.0,39,-28.0,3.0,12,-9.0,8.0,27,-19.0,0.273,0.308,-0.035,14.6,1.5,13.1,19.5,17.7,1.8,15.6,10.4,5.2,13.5,14.0,-0.5,48.1,43.9,4.2,20.4,15.5,4.9,12.0,12.0,0.0,15.3,13.8,1.5,42.7,42.0,0.7
Memphis Grizzlies,"Wright, Brandan",23.0,39,-16.0,9.0,12,-3.0,14.0,27,-13.0,0.391,0.308,0.083,7.8,1.6,6.2,18.2,17.7,0.5,10.5,10.9,-0.4,15.4,13.6,1.8,47.8,43.6,4.2,13.1,16.5,-3.4,12.4,11.9,0.5,9.9,14.7,-4.8,37.1,43.1,-6.0
Washington Wizards,"Beal, Bradley",40.0,40,0.0,23.0,23,0.0,17.0,17,0.0,0.575,0.575,0.0,1.6,4.7,-3.1,18.1,17.0,1.1,12.4,14.2,-1.8,12.2,7.4,4.8,43.4,38.3,5.1,13.4,18.1,-4.7,13.1,13.1,0.0,10.6,10.2,0.4,44.6,45.1,-0.5
Washington Wizards,"Frazier, Tim",33.0,40,-7.0,19.0,23,-4.0,14.0,17,-3.0,0.576,0.575,0.001,4.7,1.6,3.1,19.1,17.4,1.7,11.9,13.2,-1.3,9.7,11.5,-1.8,39.5,43.0,-3.5,17.4,13.7,3.7,11.6,13.7,-2.1,10.4,10.6,-0.2,43.2,45.3,-2.1
Washington Wizards,"Gortat, Marcin",40.0,40,0.0,23.0,23,0.0,17.0,17,0.0,0.575,0.575,0.0,2.1,2.8,-0.7,18.0,17.7,0.3,11.4,14.8,-3.4,12.0,9.7,2.3,44.4,39.0,5.4,12.6,17.2,-4.6,12.2,14.4,-2.2,10.7,10.3,0.4,45.3,44.0,1.3
Washington Wizards,"Mahinmi, Ian",38.0,40,-2.0,22.0,23,-1.0,16.0,17,-1.0,0.579,0.575,0.004,4.2,1.7,2.5,18.5,17.6,0.9,16.7,11.3,5.4,9.1,11.8,-2.7,39.7,43.1,-3.4,18.2,13.1,5.1,14.4,12.6,1.8,10.5,10.6,-0.1,44.7,44.8,-0.1
Washington Wizards,"McCullough, Chris",12.0,40,-28.0,8.0,23,-15.0,4.0,17,-13.0,0.667,0.575,0.092,32.5,1.3,31.2,10.6,18.1,-7.5,10.6,13.0,-2.4,14.2,10.9,3.3,34.0,42.4,-8.4,16.3,14.6,1.7,8.5,13.3,-4.8,13.5,10.4,3.1,43.9,44.8,-0.9
Washington Wizards,"Meeks, Jodie",40.0,40,0.0,23.0,23,0.0,17.0,17,0.0,0.575,0.575,0.0,3.7,1.8,1.9,17.5,18.0,-0.5,13.6,12.5,1.1,7.6,12.7,-5.1,40.1,43.1,-3.0,17.0,13.4,3.6,14.2,12.6,1.6,10.3,10.7,-0.4,45.2,44.5,0.7
Washington Wizards,"Morris, Markieff",32.0,40,-8.0,18.0,23,-5.0,14.0,17,-3.0,0.563,0.575,-0.012,3.0,2.0,1.0,17.7,18.0,-0.3,11.3,14.0,-2.7,12.7,9.8,2.9,44.0,40.7,3.3,13.4,15.5,-2.1,12.9,13.3,-0.4,10.5,10.6,-0.1,46.4,43.6,2.8
Washington Wizards,"Oubre Jr., Kelly",40.0,40,0.0,23.0,23,0.0,17.0,17,0.0,0.575,0.575,0.0,2.1,2.8,-0.7,17.8,17.8,0.0,13.9,11.6,2.3,10.6,11.4,-0.8,39.8,45.1,-5.3,15.8,13.0,2.8,14.4,11.6,2.8,11.0,9.9,1.1,44.9,44.5,0.4
Washington Wizards,"Porter Jr., Otto",36.0,40,-4.0,22.0,23,-1.0,14.0,17,-3.0,0.611,0.575,0.036,2.1,2.9,-0.8,18.4,17.1,1.3,11.7,14.5,-2.8,11.8,9.9,1.9,44.8,38.2,6.6,13.6,16.1,-2.5,12.0,14.7,-2.7,9.9,11.4,-1.5,44.4,45.2,-0.8
Washington Wizards,"Satoransky, Tomas",31.0,40,-9.0,19.0,23,-4.0,12.0,17,-5.0,0.613,0.575,0.038,4.6,1.6,3.0,16.3,18.4,-2.1,14.5,12.3,2.2,10.0,11.3,-1.3,37.9,43.6,-5.7,15.5,14.3,1.2,14.4,12.7,1.7,10.2,10.7,-0.5,48.0,43.5,4.5
Washington Wizards,"Scott, Mike",36.0,40,-4.0,20.0,23,-3.0,16.0,17,-1.0,0.556,0.575,-0.019,3.5,1.8,1.7,17.6,18.0,-0.4,16.0,11.2,4.8,10.2,11.4,-1.2,40.4,43.0,-2.6,16.3,13.7,2.6,13.9,12.7,1.2,10.5,10.6,-0.1,44.0,45.1,-1.1
Washington Wizards,"Smith, Jason",16.0,40,-24.0,8.0,23,-15.0,8.0,17,-9.0,0.5,0.575,-0.075,14.1,1.3,12.8,14.2,18.2,-4.0,8.7,13.2,-4.5,7.5,11.3,-3.8,33.8,42.8,-9.0,13.9,14.7,-0.8,13.3,13.1,0.2,10.9,10.5,0.4,33.2,45.8,-12.6
Washington Wizards,"Wall, John",29.0,40,-11.0,18.0,23,-5.0,11.0,17,-6.0,0.621,0.575,0.046,2.3,2.5,-0.2,18.1,17.6,0.5,12.3,13.4,-1.1,11.6,10.3,1.3,44.6,39.4,5.2,12.8,16.6,-3.8,12.8,13.5,-0.7,10.7,10.4,0.3,44.4,45.1,-0.7
Detroit Pistons,"Bradley, Avery",32.0,39,-7.0,16.0,21,-5.0,16.0,18,-2.0,0.5,0.538,-0.038,2.3,2.8,-0.5,17.0,18.8,-1.8,14.2,12.2,2.0,10.0,11.2,-1.2,44.1,42.4,1.7,15.5,14.5,1.0,11.4,10.3,1.1,10.3,6.7,3.6,46.0,40.0,6.0
Detroit Pistons,"Bullock, Reggie",25.0,39,-14.0,16.0,21,-5.0,9.0,18,-9.0,0.64,0.538,0.102,4.2,1.8,2.4,20.2,16.8,3.4,13.9,13.1,0.8,10.9,10.4,0.5,45.1,42.6,2.5,15.7,14.7,1.0,10.5,11.0,-0.5,10.3,8.0,2.3,45.9,42.1,3.8
Detroit Pistons,"Buycks, Dwight",7.0,39,-32.0,3.0,21,-18.0,4.0,18,-14.0,0.429,0.538,-0.109,26.6,1.3,25.3,16.2,17.9,-1.7,5.7,13.7,-8.0,8.9,10.6,-1.7,34.5,43.8,-9.3,18.8,14.8,4.0,6.8,11.1,-4.3,8.4,8.7,-0.3,36.6,43.6,-7.0
Detroit Pistons,"Drummond, Andre",37.0,39,-2.0,20.0,21,-1.0,17.0,18,-1.0,0.541,0.538,0.003,2.0,3.6,-1.6,17.8,18.0,-0.2,14.5,11.2,3.3,11.3,9.1,2.2,46.8,37.0,9.8,15.7,13.9,1.8,11.0,10.6,0.4,10.4,5.5,4.9,45.6,39.0,6.6
Detroit Pistons,"Ellenson, Henry",16.0,39,-23.0,8.0,21,-13.0,8.0,18,-10.0,0.5,0.538,-0.038,20.5,1.4,19.1,21.2,17.6,3.6,7.6,13.7,-6.1,11.4,10.5,0.9,38.1,43.7,-5.6,13.5,15.1,-1.6,9.7,11.0,-1.3,5.9,8.8,-2.9,40.6,43.4,-2.8
Detroit Pistons,"Galloway, Langston",33.0,39,-6.0,18.0,21,-3.0,15.0,18,-3.0,0.545,0.538,0.007,4.8,1.7,3.1,19.3,17.3,2.0,10.7,14.2,-3.5,10.3,10.6,-0.3,37.7,45.3,-7.6,13.6,15.6,-2.0,9.7,11.3,-1.6,6.9,9.3,-2.4,38.5,45.0,-6.5
Detroit Pistons,"Harris, Tobias",39.0,39,0.0,21.0,21,0.0,18.0,18,0.0,0.538,0.538,0.0,1.9,4.1,-2.2,17.7,18.2,-0.5,13.8,12.3,1.5,10.9,9.7,1.2,45.7,38.1,7.6,15.2,14.8,0.4,11.9,8.6,3.3,9.0,7.8,1.2,45.6,38.1,7.5
Detroit Pistons,"Jackson, Reggie",33.0,39,-6.0,19.0,21,-2.0,14.0,18,-4.0,0.576,0.538,0.038,2.7,2.5,0.2,18.8,17.0,1.8,14.0,12.7,1.3,10.5,10.6,-0.1,44.9,41.9,3.0,16.7,13.5,3.2,11.7,10.1,1.6,9.8,7.6,2.2,42.7,43.8,-1.1
Detroit Pistons,"Johnson, Stanley",31.0,39,-8.0,16.0,21,-5.0,15.0,18,-3.0,0.516,0.538,-0.022,2.8,2.3,0.5,16.7,18.8,-2.1,13.1,13.5,-0.4,11.9,9.4,2.5,42.8,43.8,-1.0,15.5,14.7,0.8,12.6,9.5,3.1,10.0,7.6,2.4,43.1,43.4,-0.3
Detroit Pistons,"Kennard, Luke",34.0,39,-5.0,17.0,21,-4.0,17.0,18,-1.0,0.5,0.538,-0.038,4.2,1.9,2.3,17.3,18.1,-0.8,13.5,13.2,0.3,9.6,11.0,-1.4,42.9,43.5,-0.6,15.1,15.0,0.1,9.8,11.4,-1.6,5.7,10.0,-4.3,40.1,44.7,-4.6
Detroit Pistons,"Leuer, Jon",8.0,39,-31.0,5.0,21,-16.0,3.0,18,-15.0,0.625,0.538,0.087,15.9,1.4,14.5,21.2,17.6,3.6,7.9,13.8,-5.9,12.3,10.4,1.9,43.0,43.3,-0.3,15.4,15.0,0.4,9.2,11.0,-1.8,6.1,8.9,-2.8,46.5,43.0,3.5
Detroit Pistons,"Marjanovic, Boban",15.0,39,-24.0,7.0,21,-14.0,8.0,18,-10.0,0.467,0.538,-0.071,17.9,1.4,16.5,14.8,18.1,-3.3,12.9,13.3,-0.4,7.2,10.8,-3.6,46.9,43.1,3.8,20.1,14.7,5.4,7.9,11.1,-3.2,6.4,8.8,-2.4,33.3,44.0,-10.7
Detroit Pistons,"Montero, Luis",2.0,39,-37.0,1.0,21,-20.0,1.0,18,-17.0,0.5,0.538,-0.038,359.1,1.3,357.8,0.0,17.9,-17.9,0.0,13.4,-13.4,0.0,10.6,-10.6,13.4,43.4,-30.0,40.3,14.9,25.4,0.0,10.9,-10.9,13.4,8.6,4.8,53.8,43.2,10.6
Detroit Pistons,"Moreland, Eric",35.0,39,-4.0,19.0,21,-2.0,16.0,18,-2.0,0.543,0.538,0.005,5.9,1.6,4.3,18.1,17.8,0.3,11.7,13.8,-2.1,9.1,10.9,-1.8,33.7,46.1,-12.4,13.0,15.6,-2.6,11.0,10.8,0.2,4.9,9.7,-4.8,40.3,44.1,-3.8
Detroit Pistons,"Smith, Ish",39.0,39,0.0,21.0,21,0.0,18.0,18,0.0,0.538,0.538,0.0,2.8,2.3,0.5,16.8,18.7,-1.9,13.3,13.3,0.0,10.5,10.6,-0.1,43.4,43.2,0.2,12.3,17.3,-5.0,10.7,11.0,-0.3,7.3,9.8,-2.5,45.0,41.8,3.2
Detroit Pistons,"Tolliver, Anthony",36.0,39,-3.0,19.0,21,-2.0,17.0,18,-1.0,0.528,0.538,-0.01,3.4,2.0,1.4,18.0,17.7,0.3,13.9,13.0,0.9,9.7,11.0,-1.3,40.9,44.8,-3.9,13.8,15.8,-2.0,8.8,12.2,-3.4,7.1,9.6,-2.5,37.9,46.5,-8.6
Charlotte Hornets,"Bacon, Dwayne",30.0,38,-8.0,13.0,15,-2.0,17.0,23,-6.0,0.433,0.395,0.038,4.9,1.7,3.2,14.1,16.3,-2.2,12.1,13.9,-1.8,8.6,9.8,-1.2,38.1,43.9,-5.8,13.1,14.0,-0.9,10.7,9.4,1.3,10.0,9.7,0.3,43.8,42.6,1.2
Charlotte Hornets,"Batum, Nicolas",24.0,38,-14.0,9.0,15,-6.0,15.0,23,-8.0,0.375,0.395,-0.02,3.0,2.1,0.9,16.2,15.5,0.7,13.9,13.1,0.8,10.9,8.6,2.3,45.0,40.8,4.2,12.9,14.4,-1.5,9.6,9.7,-0.1,9.9,9.7,0.2,43.3,42.6,0.7
Charlotte Hornets,"Carter-Williams, Michael",27.0,38,-11.0,10.0,15,-5.0,17.0,23,-6.0,0.37,0.395,-0.025,5.4,1.6,3.8,18.3,15.0,3.3,12.1,13.8,-1.7,8.6,9.8,-1.2,37.7,44.0,-6.3,13.0,14.1,-1.1,8.6,10.0,-1.4,10.6,9.5,1.1,44.8,42.3,2.5
Charlotte Hornets,"Graham, Treveon",25.0,38,-13.0,10.0,15,-5.0,15.0,23,-8.0,0.4,0.395,0.005,5.3,1.6,3.7,14.6,16.1,-1.5,11.5,14.0,-2.5,8.1,10.0,-1.9,38.3,43.8,-5.5,12.3,14.3,-2.0,11.7,9.1,2.6,11.3,9.3,2.0,41.9,43.2,-1.3
Charlotte Hornets,"Howard, Dwight",38.0,38,0.0,15.0,15,0.0,23.0,23,0.0,0.395,0.395,0.0,2.0,3.2,-1.2,15.9,15.5,0.4,14.9,11.0,3.9,9.8,9.1,0.7,45.8,37.0,8.8,14.7,12.4,2.3,10.1,9.1,1.0,10.3,9.0,1.3,41.5,45.2,-3.7
Charlotte Hornets,"Kaminsky, Frank",35.0,38,-3.0,14.0,15,-1.0,21.0,23,-2.0,0.4,0.395,0.005,2.8,2.2,0.6,16.9,14.8,2.1,10.7,15.6,-4.9,8.0,10.8,-2.8,38.5,45.7,-7.2,12.7,14.7,-2.0,8.3,10.8,-2.5,8.5,10.8,-2.3,44.0,42.0,2.0
Charlotte Hornets,"Kidd-Gilchrist, Michael",32.0,38,-6.0,14.0,15,-1.0,18.0,23,-5.0,0.438,0.395,0.043,2.7,2.3,0.4,16.8,14.9,1.9,15.4,11.8,3.6,12.2,7.3,4.9,45.3,40.1,5.2,13.5,14.0,-0.5,9.7,9.7,0.0,9.7,9.9,-0.2,42.0,43.7,-1.7
Charlotte Hornets,"Lamb, Jeremy",37.0,38,-1.0,15.0,15,0.0,22.0,23,-1.0,0.405,0.395,0.01,2.3,2.6,-0.3,15.2,16.4,-1.2,13.8,13.0,0.8,8.6,10.6,-2.0,42.6,42.4,0.2,14.3,13.2,1.1,8.4,11.1,-2.7,9.4,10.2,-0.8,42.8,43.0,-0.2
Charlotte Hornets,"Mathiang, Mangok",3.0,38,-35.0,2.0,15,-13.0,1.0,23,-22.0,0.667,0.395,0.272,188.7,1.2,187.5,0.0,15.9,-15.9,0.0,13.5,-13.5,0.0,9.6,-9.6,34.1,42.5,-8.4,17.1,13.8,3.3,0.0,9.8,-9.8,8.5,9.8,-1.3,42.7,42.9,-0.2
Charlotte Hornets,"Monk, Malik",31.0,38,-7.0,11.0,15,-4.0,20.0,23,-3.0,0.355,0.395,-0.04,5.0,1.6,3.4,13.9,16.4,-2.5,9.3,14.7,-5.4,7.8,10.1,-2.3,37.0,44.2,-7.2,16.9,12.8,4.1,9.1,9.9,-0.8,11.2,9.3,1.9,45.5,42.1,3.4
Charlotte Hornets,"O'Bryant III, Johnny",24.0,38,-14.0,9.0,15,-6.0,15.0,23,-8.0,0.375,0.395,-0.02,8.8,1.4,7.4,16.4,15.7,0.7,11.8,13.7,-1.9,10.9,9.3,1.6,38.3,43.2,-4.9,11.2,14.2,-3.0,9.4,9.8,-0.4,12.3,9.4,2.9,50.8,41.6,9.2
Charlotte Hornets,"Paige, Marcus",1.0,38,-37.0,1.0,15,-14.0,0.0,23,-23.0,1.0,0.395,0.605,1166.7,1.2,1165.5,0.0,15.8,-15.8,0.0,13.4,-13.4,0.0,9.6,-9.6,0.0,42.5,-42.5,0.0,13.8,-13.8,0.0,9.7,-9.7,0.0,9.8,-9.8,80.0,42.9,37.1
Charlotte Hornets,"Stone, Julyan",6.0,38,-32.0,4.0,15,-11.0,2.0,23,-21.0,0.667,0.395,0.272,59.4,1.3,58.1,4.2,16.0,-11.8,2.8,13.6,-10.8,0.0,9.7,-9.7,28.1,42.8,-14.7,32.4,13.5,18.9,0.0,9.9,-9.9,12.7,9.7,3.0,47.8,42.8,5.0
Charlotte Hornets,"Walker, Kemba",36.0,38,-2.0,15.0,15,0.0,21.0,23,-2.0,0.417,0.395,0.022,1.8,3.8,-2.0,15.8,15.6,0.2,14.6,10.9,3.7,9.7,9.1,0.6,45.2,36.8,8.4,13.4,14.6,-1.2,10.4,8.2,2.2,9.2,11.0,-1.8,41.1,46.6,-5.5
Charlotte Hornets,"Williams, Marvin",38.0,38,0.0,15.0,15,0.0,23.0,23,0.0,0.395,0.395,0.0,2.3,2.6,-0.3,16.0,15.5,0.5,15.4,11.2,4.2,10.4,8.5,1.9,45.8,38.8,7.0,14.7,12.8,1.9,11.4,7.8,3.6,10.2,9.2,1.0,42.8,43.0,-0.2
