TEAM_NAME,VS_PLAYER_NAME,GP_ON,GP_OFF,GP_DIFF,MIN_ON,MIN_OFF,MIN_DIFF,PLUS_MINUS_ON,PLUS_MINUS_OFF,PLUS_MINUS_DIFF,OFF_RATING_ON,OFF_RATING_OFF,OFF_RATING_DIFF,DEF_RATING_ON,DEF_RATING_OFF,DEF_RATING_DIFF,NET_RATING_ON,NET_RATING_OFF,NET_RATING_DIFF
Atlanta Hawks,"Adams, Jaylen",10.0,58,-48.0,45.0,2744.0,-2699.0,10.6,-7.8,18.4,111.2,105.5,5.7,103.8,112.7,-8.9,7.4,-7.2,14.6
Atlanta Hawks,"Anderson, Justin",30.0,58,-28.0,243.0,2546.0,-2303.0,-2.0,-8.1,6.1,101.3,105.4,-4.1,100.5,112.7,-12.2,0.7,-7.3,8.0
Atlanta Hawks,"Bazemore, Kent",44.0,58,-14.0,1122.0,1667.0,-545.0,-9.3,-6.3,-3.0,99.9,107.2,-7.3,108.0,112.5,-4.5,-8.2,-5.4,-2.8
Atlanta Hawks,"Bembry, DeAndre'",58.0,58,0.0,1412.0,1377.0,35.0,-8.0,-7.1,-0.9,102.4,103.8,-1.4,109.1,110.5,-1.4,-6.7,-6.7,0.0
Atlanta Hawks,"Carter, Vince",53.0,58,-5.0,838.0,1951.0,-1113.0,-11.6,-5.8,-5.8,97.0,106.8,-9.8,107.4,112.0,-4.6,-10.4,-5.2,-5.2
Atlanta Hawks,"Collins, John",42.0,58,-16.0,1248.0,1541.0,-293.0,-3.1,-11.1,8.0,109.3,99.8,9.5,111.6,109.2,2.4,-2.3,-9.4,7.1
Atlanta Hawks,"Dedmon, Dewayne",48.0,58,-10.0,1189.0,1600.0,-411.0,-8.8,-6.6,-2.2,103.9,103.9,0.0,111.4,109.3,2.1,-7.4,-5.4,-2.0
Atlanta Hawks,"Dorsey, Tyler",27.0,54,-27.0,251.0,2346.0,-2095.0,1.5,-8.4,9.9,104.2,105.2,-1.0,101.9,112.9,-11.0,2.3,-7.8,10.1
Atlanta Hawks,"Hamilton, Daniel",19.0,54,-35.0,204.0,2393.0,-2189.0,-6.1,-7.5,1.4,100.4,105.5,-5.1,105.5,112.4,-6.9,-5.1,-6.9,1.8
Atlanta Hawks,"Huerter, Kevin",54.0,58,-4.0,1473.0,1316.0,157.0,-3.8,-11.7,7.9,106.9,99.9,7.0,110.2,110.2,0.0,-3.3,-10.3,7.0
Atlanta Hawks,"Len, Alex",54.0,58,-4.0,1031.0,1758.0,-727.0,-5.0,-9.0,4.0,102.5,104.5,-2.0,106.5,112.3,-5.8,-4.0,-7.8,3.8
Atlanta Hawks,"Lin, Jeremy",51.0,56,-5.0,1003.0,1690.0,-687.0,-5.3,-9.0,3.7,102.4,104.5,-2.1,106.6,112.9,-6.3,-4.2,-8.3,4.1
Atlanta Hawks,"Plumlee, Miles",18.0,58,-40.0,173.0,2616.0,-2443.0,-11.9,-7.2,-4.7,100.8,105.6,-4.8,109.6,112.2,-2.6,-8.8,-6.6,-2.2
Atlanta Hawks,"Poythress, Alex",18.0,58,-40.0,243.0,2546.0,-2303.0,-15.8,-6.8,-9.0,98.9,105.7,-6.8,113.2,111.8,1.4,-14.3,-6.1,-8.2
Atlanta Hawks,"Prince, Taurean",37.0,58,-21.0,1021.0,1768.0,-747.0,-12.1,-4.9,-7.2,103.5,104.6,-1.1,115.1,108.6,6.5,-11.6,-4.0,-7.6
Atlanta Hawks,"Spellman, Omari",41.0,58,-17.0,706.0,2083.0,-1377.0,-10.7,-6.5,-4.2,100.2,105.5,-5.3,109.7,111.0,-1.3,-9.5,-5.5,-4.0
Atlanta Hawks,"Young, Trae",58.0,58,0.0,1743.0,1046.0,697.0,-9.5,-4.3,-5.2,104.6,100.2,4.4,113.3,103.2,10.1,-8.7,-3.0,-5.7
Boston Celtics,"Baynes, Aron",34.0,58,-24.0,507.0,2297.0,-1790.0,11.0,5.4,5.6,108.4,111.3,-2.9,97.9,106.0,-8.1,10.5,5.3,5.2
Boston Celtics,"Brown, Jaylen",53.0,58,-5.0,1376.0,1428.0,-52.0,3.8,8.8,-5.0,106.7,112.5,-5.8,103.2,104.4,-1.2,3.5,8.1,-4.6
Boston Celtics,"Dozier, PJ",4.0,58,-54.0,10.0,2794.0,-2784.0,56.8,6.2,50.6,100.0,111.9,-11.9,50.0,105.9,-55.9,50.0,6.0,44.0
Boston Celtics,"Hayward, Gordon",53.0,58,-5.0,1379.0,1425.0,-46.0,5.6,7.1,-1.5,110.2,109.2,1.0,104.3,101.7,2.6,5.9,7.5,-1.6
Boston Celtics,"Horford, Al",48.0,58,-10.0,1370.0,1434.0,-64.0,5.5,7.2,-1.7,111.9,108.7,3.2,106.0,101.2,4.8,5.9,7.5,-1.6
Boston Celtics,"Irving, Kyrie",47.0,58,-11.0,1526.0,1278.0,248.0,9.8,2.3,7.5,113.8,105.0,8.8,104.9,103.2,1.7,8.9,1.8,7.1
Boston Celtics,"Morris, Marcus",53.0,58,-5.0,1466.0,1337.0,129.0,6.2,6.6,-0.4,112.2,106.9,5.3,106.3,100.5,5.8,5.9,6.4,-0.5
Boston Celtics,"Ojeleye, Semi",40.0,58,-18.0,429.0,2375.0,-1946.0,10.1,5.7,4.4,105.3,112.1,-6.8,95.6,106.7,-11.1,9.7,5.4,4.3
Boston Celtics,"Rozier, Terry",57.0,58,-1.0,1326.0,1478.0,-152.0,1.4,10.8,-9.4,104.4,114.7,-10.3,103.1,104.0,-0.9,1.4,10.7,-9.3
Boston Celtics,"Smart, Marcus",57.0,58,-1.0,1540.0,1264.0,276.0,6.6,6.1,0.5,110.8,107.1,3.7,104.5,102.0,2.5,6.3,5.1,1.2
Boston Celtics,"Tatum, Jayson",58.0,58,0.0,1807.0,997.0,810.0,8.8,2.0,6.8,112.0,105.4,6.6,103.2,103.0,0.2,8.8,2.4,6.4
Boston Celtics,"Theis, Daniel",44.0,58,-14.0,669.0,2134.0,-1465.0,10.8,5.0,5.8,110.1,110.9,-0.8,98.3,105.9,-7.6,11.9,5.0,6.9
Boston Celtics,"Wanamaker, Brad",27.0,58,-31.0,250.0,2554.0,-2304.0,5.4,6.5,-1.1,103.1,112.3,-9.2,99.2,105.9,-6.7,3.9,6.4,-2.5
Boston Celtics,"Williams III, Robert",23.0,58,-35.0,200.0,2603.0,-2403.0,-11.3,7.7,-19.0,95.3,112.7,-17.4,105.1,105.1,0.0,-9.7,7.6,-17.3
Boston Celtics,"Yabusele, Guerschon",29.0,58,-29.0,164.0,2640.0,-2476.0,0.3,6.7,-6.4,101.4,112.2,-10.8,102.3,105.6,-3.3,-0.9,6.6,-7.5
Cleveland Cavaliers,"Adel, Deng",12.0,14,-2.0,158.0,529.0,-371.0,-8.2,-10.7,2.5,97.1,105.3,-8.2,106.8,116.8,-10.0,-9.6,-11.5,1.9
Cleveland Cavaliers,"Blossomgame, Jaron",27.0,36,-9.0,439.0,1304.0,-865.0,-4.7,-14.2,9.5,102.4,104.3,-1.9,109.0,119.2,-10.2,-6.6,-14.9,8.3
Cleveland Cavaliers,"Burks, Alec",34.0,34,0.0,979.0,653.0,326.0,-12.7,-13.1,0.4,102.4,104.4,-2.0,116.0,118.0,-2.0,-13.5,-13.6,0.1
Cleveland Cavaliers,"Chriss, Marquese",4.0,4,0.0,97.0,110.0,-13.0,-13.4,-3.1,-10.3,101.0,103.5,-2.5,113.7,107.0,6.7,-12.7,-3.5,-9.2
Cleveland Cavaliers,"Clarkson, Jordan",57.0,58,-1.0,1542.0,1257.0,285.0,-9.7,-11.4,1.7,103.6,102.9,0.7,113.8,114.4,-0.6,-10.2,-11.6,1.4
Cleveland Cavaliers,"Dekker, Sam",9.0,25,-16.0,169.0,1031.0,-862.0,-10.5,-8.7,-1.8,108.4,104.5,3.9,119.4,113.6,5.8,-11.0,-9.2,-1.8
Cleveland Cavaliers,"Dellavedova, Matthew",29.0,33,-4.0,584.0,1015.0,-431.0,-5.5,-15.1,9.6,102.9,103.6,-0.7,108.6,119.3,-10.7,-5.6,-15.7,10.1
Cleveland Cavaliers,"Frye, Channing",29.0,58,-29.0,275.0,2524.0,-2249.0,-22.2,-9.2,-13.0,96.0,105.7,-9.7,119.9,115.2,4.7,-23.9,-9.5,-14.4
Cleveland Cavaliers,"Harrison, Andrew",10.0,11,-1.0,144.0,384.0,-240.0,-4.0,-6.7,2.7,99.7,106.0,-6.3,104.8,113.7,-8.9,-5.1,-7.7,2.6
Cleveland Cavaliers,"Hill, George",13.0,25,-12.0,344.0,856.0,-512.0,-6.3,-10.0,3.7,108.8,102.9,5.9,115.2,113.2,2.0,-6.5,-10.3,3.8
Cleveland Cavaliers,"Holland, John",1.0,11,-10.0,1.0,527.0,-526.0,65.2,-10.7,75.9,50.0,104.7,-54.7,0.0,115.5,-115.5,50.0,-10.8,60.8
Cleveland Cavaliers,"Hood, Rodney",45.0,53,-8.0,1234.0,1310.0,-76.0,-11.7,-9.8,-1.9,103.2,103.8,-0.6,115.5,114.4,1.1,-12.3,-10.6,-1.7
Cleveland Cavaliers,"Jones, Jalen",16.0,22,-6.0,214.0,842.0,-628.0,-5.6,-14.7,9.1,105.3,104.6,0.7,111.0,120.0,-9.0,-5.7,-15.3,9.6
Cleveland Cavaliers,"Knight, Brandon",3.0,4,-1.0,43.0,164.0,-121.0,-5.5,-8.5,3.0,96.9,104.8,-7.9,106.5,113.9,-7.4,-9.6,-9.1,-0.5
Cleveland Cavaliers,"Korver, Kyle",16.0,20,-4.0,251.0,709.0,-458.0,-7.6,-6.7,-0.9,100.2,105.9,-5.7,108.1,112.8,-4.7,-7.9,-6.8,-1.1
Cleveland Cavaliers,"Love, Kevin",6.0,58,-52.0,158.0,2641.0,-2483.0,-7.0,-10.7,3.7,107.0,105.0,2.0,114.4,116.3,-1.9,-7.4,-11.3,3.9
Cleveland Cavaliers,"McCaw, Patrick",3.0,3,0.0,53.0,91.0,-38.0,-19.1,-34.2,15.1,105.5,90.7,14.8,122.5,124.2,-1.7,-17.0,-33.5,16.5
Cleveland Cavaliers,"Nance Jr., Larry",48.0,58,-10.0,1257.0,1542.0,-285.0,-10.0,-10.8,0.8,103.0,104.2,-1.2,113.3,115.2,-1.9,-10.3,-11.1,0.8
Cleveland Cavaliers,"Nwaba, David",27.0,58,-31.0,496.0,2303.0,-1807.0,-1.5,-12.4,10.9,106.1,104.2,1.9,107.7,117.1,-9.4,-1.6,-12.9,11.3
Cleveland Cavaliers,"Osman, Cedi",52.0,58,-6.0,1633.0,1166.0,467.0,-14.7,-4.5,-10.2,103.4,104.1,-0.7,118.4,109.1,9.3,-15.0,-5.0,-10.0
Cleveland Cavaliers,"Payne, Cameron",9.0,10,-1.0,176.0,304.0,-128.0,-1.6,-21.6,20.0,115.5,98.7,16.8,118.4,120.5,-2.1,-2.9,-21.8,18.9
Cleveland Cavaliers,"Sexton, Collin",58.0,58,0.0,1766.0,1033.0,733.0,-14.2,-4.1,-10.1,102.9,104.1,-1.2,117.0,108.6,8.4,-14.2,-4.5,-9.7
Cleveland Cavaliers,"Simmons, Kobi",1.0,3,-2.0,2.0,142.0,-140.0,80.0,-3.4,83.4,100.0,108.3,-8.3,33.3,112.1,-78.8,66.7,-3.8,70.5
Cleveland Cavaliers,"Smith, JR",11.0,58,-47.0,222.0,2577.0,-2355.0,-3.0,-11.1,8.1,100.8,105.3,-4.5,104.2,117.0,-12.8,-3.4,-11.6,8.2
Cleveland Cavaliers,"Stauskas, Nik",2.0,3,-1.0,43.0,116.0,-73.0,-29.8,5.8,-35.6,96.7,109.1,-12.4,122.1,102.1,20.0,-25.4,6.9,-32.3
Cleveland Cavaliers,"Thompson, Tristan",35.0,58,-23.0,1043.0,1756.0,-713.0,-11.0,-10.2,-0.8,106.1,102.8,3.3,117.2,113.4,3.8,-11.1,-10.6,-0.5
Cleveland Cavaliers,"Zizic, Ante",41.0,58,-17.0,671.0,2128.0,-1457.0,-7.0,-11.6,4.6,101.3,105.3,-4.0,108.1,117.3,-9.2,-6.8,-12.0,5.2
New Orleans Pelicans,"Clark, Ian",41.0,59,-18.0,535.0,2297.0,-1762.0,-0.8,1.1,-1.9,105.9,112.3,-6.4,108.0,111.3,-3.3,-2.1,1.0,-3.1
New Orleans Pelicans,"Davis, Anthony",45.0,59,-14.0,1618.0,1214.0,404.0,4.6,-4.3,8.9,114.0,107.4,6.6,109.3,111.6,-2.3,4.7,-4.1,8.8
New Orleans Pelicans,"Diallo, Cheick",41.0,59,-18.0,459.0,2373.0,-1914.0,-2.0,1.3,-3.3,105.2,112.7,-7.5,106.8,111.2,-4.4,-1.5,1.5,-3.0
New Orleans Pelicans,"Frazier, Tim",47.0,59,-12.0,909.0,1923.0,-1014.0,-1.4,1.8,-3.2,108.2,112.5,-4.3,109.6,110.4,-0.8,-1.3,2.1,-3.4
New Orleans Pelicans,"Harrison, Andrew",6.0,16,-10.0,38.0,730.0,-692.0,-7.7,3.5,-11.2,114.1,113.1,1.0,121.8,109.6,12.2,-7.7,3.5,-11.2
New Orleans Pelicans,"Hill, Solomon",35.0,59,-24.0,712.0,2120.0,-1408.0,-3.2,2.1,-5.3,108.7,112.2,-3.5,111.6,110.1,1.5,-2.9,2.1,-5.0
New Orleans Pelicans,"Holiday, Jrue",59.0,59,0.0,2144.0,688.0,1456.0,4.5,-10.8,15.3,113.2,101.8,11.4,108.7,112.8,-4.1,4.5,-10.9,15.4
New Orleans Pelicans,"Jackson, Frank",44.0,59,-15.0,669.0,2163.0,-1494.0,-4.0,2.3,-6.3,108.0,112.1,-4.1,112.2,109.9,2.3,-4.2,2.1,-6.3
New Orleans Pelicans,"Johnson, Stanley",3.0,4,-1.0,32.0,160.0,-128.0,-49.3,2.4,-51.7,67.1,111.7,-44.6,110.8,110.7,0.1,-43.7,1.0,-44.7
New Orleans Pelicans,"Johnson, Wesley",26.0,55,-29.0,377.0,2263.0,-1886.0,-11.1,3.4,-14.5,104.8,113.4,-8.6,115.6,110.1,5.5,-10.7,3.3,-14.0
New Orleans Pelicans,"Miller, Darius",54.0,59,-5.0,1373.0,1459.0,-86.0,1.6,0.0,1.6,110.0,110.9,-0.9,108.7,111.0,-2.3,1.4,-0.1,1.5
New Orleans Pelicans,"Mirotic, Nikola",32.0,55,-23.0,925.0,1715.0,-790.0,1.7,1.1,0.6,109.4,112.0,-2.6,108.6,111.1,-2.5,0.8,1.0,-0.2
New Orleans Pelicans,"Moore, E'Twaun",47.0,59,-12.0,1353.0,1479.0,-126.0,0.5,1.0,-0.5,111.7,109.7,2.0,111.3,108.9,2.4,0.4,0.8,-0.4
New Orleans Pelicans,"Okafor, Jahlil",38.0,59,-21.0,570.0,2262.0,-1692.0,-4.4,2.1,-6.5,105.8,112.7,-6.9,109.6,110.7,-1.1,-3.7,1.9,-5.6
New Orleans Pelicans,"Payton, Elfrid",19.0,59,-40.0,512.0,2320.0,-1808.0,6.2,-0.4,6.6,115.7,110.6,5.1,109.5,111.3,-1.8,6.2,-0.7,6.9
New Orleans Pelicans,"Randle, Julius",52.0,59,-7.0,1536.0,1296.0,240.0,1.6,-0.1,1.7,111.9,108.2,3.7,110.1,108.1,2.0,1.8,0.0,1.8
New Orleans Pelicans,"Williams, Kenrich",23.0,59,-36.0,399.0,2433.0,-2034.0,-0.1,0.9,-1.0,108.1,112.5,-4.4,108.2,111.5,-3.3,-0.1,0.9,-1.0
Chicago Bulls,"Alkins, Rawle",3.0,58,-55.0,6.0,2798.0,-2792.0,7.8,-8.4,16.2,87.5,103.2,-15.7,92.9,111.6,-18.7,-5.4,-8.5,3.1
Chicago Bulls,"Arcidiacono, Ryan",57.0,58,-1.0,1402.0,1402.0,0.0,-4.4,-12.4,8.0,103.4,99.2,4.2,107.8,111.7,-3.9,-4.4,-12.6,8.2
Chicago Bulls,"Blakeney, Antonio",42.0,58,-16.0,580.0,2224.0,-1644.0,-10.8,-7.8,-3.0,98.6,103.0,-4.4,109.2,110.9,-1.7,-10.6,-7.9,-2.7
Chicago Bulls,"Carter Jr., Wendell",44.0,58,-14.0,1110.0,1694.0,-584.0,-12.6,-5.6,-7.0,97.0,104.9,-7.9,108.8,110.2,-1.4,-11.8,-5.3,-6.5
Chicago Bulls,"Dunn, Kris",31.0,58,-27.0,970.0,1834.0,-864.0,-9.0,-8.1,-0.9,103.3,101.5,1.8,112.6,109.3,3.3,-9.3,-7.8,-1.5
Chicago Bulls,"Felicio, Cristiano",36.0,58,-22.0,367.0,2437.0,-2070.0,-8.9,-8.3,-0.6,101.0,102.7,-1.7,109.5,111.1,-1.6,-8.5,-8.5,0.0
Chicago Bulls,"Harrison, Shaquille",49.0,56,-7.0,843.0,1865.0,-1022.0,-8.7,-8.1,-0.6,98.7,102.5,-3.8,107.5,111.1,-3.6,-8.8,-8.6,-0.2
Chicago Bulls,"Holiday, Justin",38.0,38,0.0,1325.0,514.0,811.0,-11.3,-4.4,-6.9,98.1,100.2,-2.1,109.4,103.8,5.6,-11.3,-3.6,-7.7
Chicago Bulls,"Hutchison, Chandler",44.0,58,-14.0,895.0,1909.0,-1014.0,-6.2,-9.4,3.2,100.8,102.0,-1.2,107.0,112.0,-5.0,-6.2,-10.0,3.8
Chicago Bulls,"LaVine, Zach",51.0,58,-7.0,1733.0,1071.0,662.0,-8.1,-8.9,0.8,102.9,99.4,3.5,111.2,108.5,2.7,-8.3,-9.1,0.8
Chicago Bulls,"Lopez, Robin",50.0,58,-8.0,889.0,1915.0,-1026.0,-1.6,-11.6,10.0,103.2,100.8,2.4,104.8,112.1,-7.3,-1.5,-11.2,9.7
Chicago Bulls,"Luwawu-Cabarrot, Timothe",5.0,6,-1.0,83.0,205.0,-122.0,-17.3,6.3,-23.6,96.7,124.1,-27.4,111.8,118.0,-6.2,-15.1,6.0,-21.1
Chicago Bulls,"Markkanen, Lauri",35.0,58,-23.0,1131.0,1673.0,-542.0,-6.3,-9.8,3.5,104.1,100.3,3.8,110.8,110.5,0.3,-6.7,-10.2,3.5
Chicago Bulls,"Parker, Jabari",39.0,54,-15.0,1042.0,1570.0,-528.0,-10.3,-8.4,-1.9,99.8,101.1,-1.3,110.6,109.9,0.7,-10.8,-8.8,-2.0
Chicago Bulls,"Payne, Cameron",31.0,38,-7.0,536.0,1303.0,-767.0,-19.5,-5.2,-14.3,93.2,101.3,-8.1,112.7,106.4,6.3,-19.5,-5.0,-14.5
Chicago Bulls,"Porter Jr., Otto",4.0,4,0.0,139.0,53.0,86.0,7.2,-11.0,18.2,119.5,92.0,27.5,113.1,101.8,11.3,6.5,-9.7,16.2
Chicago Bulls,"Portis, Bobby",22.0,54,-32.0,531.0,2081.0,-1550.0,-11.1,-8.7,-2.4,105.0,100.6,4.4,116.3,109.2,7.1,-11.3,-8.6,-2.7
Chicago Bulls,"Sampson, Brandon",4.0,23,-19.0,28.0,1081.0,-1053.0,24.1,-7.6,31.7,128.6,107.0,21.6,107.4,114.7,-7.3,21.2,-7.7,28.9
Chicago Bulls,"Selden, Wayne",19.0,20,-1.0,410.0,555.0,-145.0,-5.1,-7.6,2.5,105.5,108.2,-2.7,111.8,115.9,-4.1,-6.2,-7.7,1.5
Chicago Bulls,"Ulis, Tyler",1.0,34,-33.0,1.0,1646.0,-1645.0,0.0,-9.0,9.0,0.0,100.3,-100.3,0.0,109.4,-109.4,0.0,-9.1,9.1
Dallas Mavericks,"Barea, J.J.",38.0,57,-19.0,752.0,1994.0,-1242.0,3.7,-1.4,5.1,108.3,106.3,2.0,105.5,108.0,-2.5,2.8,-1.7,4.5
Dallas Mavericks,"Barnes, Harrison",49.0,53,-4.0,1584.0,970.0,614.0,-2.4,5.8,-8.2,106.0,108.5,-2.5,108.5,102.8,5.7,-2.5,5.7,-8.2
Dallas Mavericks,"Broekhoff, Ryan",26.0,57,-31.0,209.0,2537.0,-2328.0,14.2,-1.2,15.4,115.3,107.2,8.1,100.5,108.8,-8.3,14.9,-1.6,16.5
Dallas Mavericks,"Brunson, Jalen",49.0,57,-8.0,887.0,1859.0,-972.0,-0.9,0.4,-1.3,105.2,107.5,-2.3,106.5,107.6,-1.1,-1.4,-0.1,-1.3
Dallas Mavericks,"Burke, Trey",5.0,6,-1.0,74.0,214.0,-140.0,0.7,-5.1,5.8,111.0,103.0,8.0,111.0,108.0,3.0,-0.1,-5.0,4.9
Dallas Mavericks,"Doncic, Luka",55.0,57,-2.0,1772.0,974.0,798.0,-0.5,0.7,-1.2,106.9,104.6,2.3,107.8,103.8,4.0,-0.9,0.8,-1.7
Dallas Mavericks,"Finney-Smith, Dorian",57.0,57,0.0,1440.0,1306.0,134.0,-0.9,0.9,-1.8,104.9,106.9,-2.0,105.9,106.7,-0.8,-1.1,0.2,-1.3
Dallas Mavericks,"Hardaway Jr., Tim",5.0,6,-1.0,143.0,145.0,-2.0,-3.7,-3.6,-0.1,104.7,104.3,0.4,108.1,108.7,-0.6,-3.3,-4.4,1.1
Dallas Mavericks,"Harris, Devin",45.0,57,-12.0,673.0,2073.0,-1400.0,-2.6,0.8,-3.4,105.1,107.5,-2.4,108.2,106.9,1.3,-3.0,0.6,-3.6
Dallas Mavericks,"Jackson, Justin",4.0,4,0.0,32.0,160.0,-128.0,11.9,-14.7,26.6,97.1,105.5,-8.4,86.6,121.0,-34.4,10.5,-15.6,26.1
Dallas Mavericks,"Jordan, DeAndre",50.0,51,-1.0,1554.0,904.0,650.0,-0.5,1.9,-2.4,106.1,107.6,-1.5,106.6,105.2,1.4,-0.4,2.4,-2.8
Dallas Mavericks,"Kleber, Maxi",52.0,57,-5.0,1028.0,1718.0,-690.0,5.1,-3.1,8.2,106.5,106.6,-0.1,101.5,109.9,-8.4,5.0,-3.3,8.3
Dallas Mavericks,"Lee, Courtney",4.0,6,-2.0,25.0,263.0,-238.0,-1.9,-3.8,1.9,94.1,106.5,-12.4,96.1,111.0,-14.9,-2.0,-4.5,2.5
Dallas Mavericks,"Macon, Daryl",4.0,57,-53.0,8.0,2738.0,-2730.0,17.0,-0.1,17.1,93.8,108.3,-14.5,63.2,108.7,-45.5,30.6,-0.4,31.0
Dallas Mavericks,"Matthews, Wesley",44.0,51,-7.0,1312.0,1146.0,166.0,-1.5,2.5,-4.0,106.2,107.0,-0.8,107.7,104.4,3.3,-1.5,2.7,-4.2
Dallas Mavericks,"Mejri, Salah",17.0,56,-39.0,115.0,2583.0,-2468.0,4.6,0.0,4.6,102.1,108.3,-6.2,96.3,108.6,-12.3,5.7,-0.3,6.0
Dallas Mavericks,"Nowitzki, Dirk",26.0,57,-31.0,286.0,2460.0,-2174.0,-5.0,0.5,-5.5,106.7,107.7,-1.0,111.7,107.3,4.4,-4.9,0.4,-5.3
Dallas Mavericks,"Powell, Dwight",53.0,57,-4.0,927.0,1819.0,-892.0,3.5,-1.8,5.3,109.6,104.9,4.7,106.0,106.6,-0.6,3.6,-1.7,5.3
Dallas Mavericks,"Smith Jr., Dennis",32.0,51,-19.0,908.0,1550.0,-642.0,-2.8,2.3,-5.1,103.1,109.4,-6.3,106.5,107.6,-1.1,-3.4,1.7,-5.1
Dallas Mavericks,"Spalding, Ray",1.0,51,-50.0,1.0,2457.0,-2456.0,-105.1,0.4,-105.5,0.0,108.6,-108.6,66.7,108.4,-41.7,-66.7,0.2,-66.9
Denver Nuggets,"Akoon-Purcell, DeVaughn",7.0,28,-21.0,22.0,1332.0,-1310.0,2.2,6.5,-4.3,106.3,110.8,-4.5,98.0,104.2,-6.2,8.2,6.6,1.6
Denver Nuggets,"Barton, Will",18.0,57,-39.0,479.0,2267.0,-1788.0,1.4,5.6,-4.2,111.7,112.8,-1.1,110.3,107.2,3.1,1.4,5.6,-4.2
Denver Nuggets,"Beasley, Malik",57.0,57,0.0,1371.0,1375.0,-4.0,5.3,4.5,0.8,112.0,111.1,0.9,107.0,106.5,0.5,5.0,4.6,0.4
Denver Nuggets,"Craig, Torrey",52.0,57,-5.0,1166.0,1580.0,-414.0,1.7,7.2,-5.5,110.6,112.0,-1.4,108.2,105.3,2.9,2.4,6.7,-4.3
Denver Nuggets,"Goodwin, Brandon",16.0,34,-18.0,57.0,1580.0,-1523.0,10.1,2.5,7.6,106.3,114.9,-8.6,96.1,112.1,-16.0,10.3,2.8,7.5
Denver Nuggets,"Harris, Gary",32.0,57,-25.0,956.0,1790.0,-834.0,9.2,2.5,6.7,113.2,111.6,1.6,104.6,109.0,-4.4,8.6,2.6,6.0
Denver Nuggets,"Hernangomez, Juancho",54.0,57,-3.0,1217.0,1529.0,-312.0,2.2,7.0,-4.8,109.3,113.7,-4.4,107.5,106.7,0.8,1.8,7.0,-5.2
Denver Nuggets,"Jokic, Nikola",56.0,57,-1.0,1767.0,979.0,788.0,7.1,0.9,6.2,114.1,105.6,8.5,106.9,103.9,3.0,7.3,1.7,5.6
Denver Nuggets,"Lydon, Tyler",21.0,57,-36.0,87.0,2659.0,-2572.0,-5.5,5.2,-10.7,98.4,113.7,-15.3,104.7,108.3,-3.6,-6.3,5.4,-11.7
Denver Nuggets,"Lyles, Trey",55.0,57,-2.0,1024.0,1722.0,-698.0,1.0,7.2,-6.2,105.2,115.0,-9.8,104.5,108.0,-3.5,0.7,7.0,-6.3
Denver Nuggets,"Millsap, Paul",46.0,57,-11.0,1181.0,1565.0,-384.0,9.3,1.6,7.7,114.3,109.4,4.9,105.9,108.1,-2.2,8.4,1.3,7.1
Denver Nuggets,"Morris, Monte",57.0,57,0.0,1424.0,1322.0,102.0,6.0,3.7,2.3,111.4,110.6,0.8,105.5,107.1,-1.6,5.9,3.5,2.4
Denver Nuggets,"Murray, Jamal",51.0,57,-6.0,1707.0,1039.0,668.0,4.5,5.5,-1.0,111.8,109.3,2.5,107.4,104.2,3.2,4.4,5.1,-0.7
Denver Nuggets,"Plumlee, Mason",57.0,57,0.0,1176.0,1570.0,-394.0,4.0,5.6,-1.6,110.1,111.2,-1.1,105.9,105.7,0.2,4.1,5.4,-1.3
Denver Nuggets,"Thomas, Isaiah",1.0,57,-56.0,13.0,2733.0,-2720.0,7.3,4.9,2.4,110.0,113.4,-3.4,100.0,108.4,-8.4,10.0,5.0,5.0
Denver Nuggets,"Vanderbilt, Jarred",3.0,57,-54.0,14.0,2732.0,-2718.0,14.0,4.8,9.2,84.4,113.5,-29.1,76.7,108.6,-31.9,7.7,4.9,2.8
Denver Nuggets,"Welsh, Thomas",9.0,57,-48.0,33.0,2713.0,-2680.0,2.9,4.9,-2.0,98.7,113.5,-14.8,93.8,108.5,-14.7,5.0,5.0,0.0
Denver Nuggets,"Young, Nick",4.0,8,-4.0,37.0,347.0,-310.0,-6.5,2.4,-8.9,97.5,113.9,-16.4,103.8,110.5,-6.7,-6.3,3.4,-9.7
Golden State Warriors,"Bell, Jordan",48.0,57,-9.0,531.0,2225.0,-1694.0,-4.6,9.8,-14.4,106.9,116.6,-9.7,110.8,107.0,3.8,-3.9,9.7,-13.6
Golden State Warriors,"Cook, Quinn",49.0,57,-8.0,705.0,2051.0,-1346.0,-3.3,10.6,-13.9,107.0,117.2,-10.2,110.7,106.8,3.9,-3.7,10.4,-14.1
Golden State Warriors,"Cousins, DeMarcus",11.0,57,-46.0,257.0,2499.0,-2242.0,4.7,7.3,-2.6,110.6,116.2,-5.6,105.1,109.1,-4.0,5.5,7.1,-1.6
Golden State Warriors,"Curry, Stephen",46.0,57,-11.0,1576.0,1180.0,396.0,13.5,-1.6,15.1,120.1,106.9,13.2,107.0,108.5,-1.5,13.1,-1.6,14.7
Golden State Warriors,"Derrickson, Marcus",9.0,57,-48.0,54.0,2702.0,-2648.0,-17.7,7.6,-25.3,91.2,116.4,-25.2,109.8,109.0,0.8,-18.7,7.4,-26.1
