TEAM_NAME,VS_PLAYER_NAME,GP_ON,GP_OFF,GP_DIFF,MIN_ON,MIN_OFF,MIN_DIFF,PLUS_MINUS_ON,PLUS_MINUS_OFF,PLUS_MINUS_DIFF,OFF_RATING_ON,OFF_RATING_OFF,OFF_RATING_DIFF,DEF_RATING_ON,DEF_RATING_OFF,DEF_RATING_DIFF,NET_RATING_ON,NET_RATING_OFF,NET_RATING_DIFF
Atlanta Hawks,"Babbitt, Luke",20.0,23,-3.0,388.0,716.0,-328.0,-1.0,-8.5,7.5,106.9,99.7,7.2,110.1,107.0,3.1,-3.2,-7.3,4.1
Atlanta Hawks,"Bazemore, Kent",23.0,23,0.0,654.0,450.0,204.0,-8.1,-2.7,-5.4,100.1,105.5,-5.4,107.7,108.7,-1.0,-7.6,-3.3,-4.3
Atlanta Hawks,"Belinelli, Marco",23.0,23,0.0,589.0,515.0,74.0,-4.3,-7.6,3.3,102.8,101.7,1.1,110.8,105.1,5.7,-8.0,-3.4,-4.6
Atlanta Hawks,"Bembry, DeAndre'",9.0,23,-14.0,146.0,958.0,-812.0,-1.6,-6.5,4.9,106.9,101.6,5.3,107.1,108.3,-1.2,-0.2,-6.7,6.5
Atlanta Hawks,"Brussino, Nicolas",4.0,23,-19.0,10.0,1094.0,-1084.0,82.3,-6.7,89.0,114.3,102.2,12.1,40.5,108.7,-68.2,73.8,-6.5,80.3
Atlanta Hawks,"Cavanaugh, Tyler",14.0,14,0.0,153.0,519.0,-366.0,5.7,-6.7,12.4,109.9,102.7,7.2,103.0,111.5,-8.5,6.9,-8.8,15.7
Atlanta Hawks,"Collins, John",21.0,23,-2.0,484.0,620.0,-136.0,-4.4,-7.0,2.6,103.3,101.6,1.7,107.5,108.6,-1.1,-4.3,-7.0,2.7
Atlanta Hawks,"Dedmon, Dewayne",20.0,23,-3.0,487.0,617.0,-130.0,-7.7,-4.4,-3.3,101.7,102.8,-1.1,109.1,107.4,1.7,-7.4,-4.6,-2.8
Atlanta Hawks,"Delaney, Malcolm",18.0,23,-5.0,351.0,753.0,-402.0,-12.6,-2.7,-9.9,98.0,104.2,-6.2,107.9,108.2,-0.3,-9.9,-4.0,-5.9
Atlanta Hawks,"Dorsey, Tyler",8.0,23,-15.0,50.0,1054.0,-1004.0,9.5,-6.6,16.1,96.9,102.6,-5.7,91.2,108.9,-17.7,5.7,-6.3,12.0
Atlanta Hawks,"Ilyasova, Ersan",12.0,23,-11.0,249.0,855.0,-606.0,-7.1,-5.5,-1.6,99.7,103.0,-3.3,105.0,109.0,-4.0,-5.3,-6.0,0.7
Atlanta Hawks,"Magette, Josh",8.0,23,-15.0,64.0,1040.0,-976.0,3.7,-6.5,10.2,95.1,102.7,-7.6,92.2,109.1,-16.9,2.9,-6.3,9.2
Atlanta Hawks,"Muscala, Mike",9.0,23,-14.0,202.0,902.0,-700.0,-15.4,-3.7,-11.7,91.6,104.8,-13.2,106.3,108.5,-2.2,-14.8,-3.7,-11.1
Atlanta Hawks,"Plumlee, Miles",4.0,23,-19.0,54.0,1050.0,-996.0,4.5,-6.4,10.9,98.1,102.5,-4.4,95.2,108.8,-13.6,2.9,-6.2,9.1
Atlanta Hawks,"Prince, Taurean",23.0,23,0.0,704.0,400.0,304.0,-9.7,1.0,-10.7,101.6,103.5,-1.9,109.4,105.9,3.5,-7.8,-2.3,-5.5
Atlanta Hawks,"Schroder, Dennis",21.0,23,-2.0,673.0,431.0,242.0,-9.8,0.3,-10.1,104.0,99.7,4.3,114.0,99.0,15.0,-10.0,0.6,-10.6
Atlanta Hawks,"Taylor, Isaiah",16.0,23,-7.0,261.0,843.0,-582.0,7.9,-10.1,18.0,109.0,100.2,8.8,101.5,110.2,-8.7,7.5,-10.0,17.5
Boston Celtics,"Baynes, Aron",25.0,25,0.0,447.0,758.0,-311.0,7.4,7.1,0.3,99.3,109.7,-10.4,91.9,103.2,-11.3,7.4,6.5,0.9
Boston Celtics,"Bird, Jabari",2.0,25,-23.0,16.0,1189.0,-1173.0,29.4,6.9,22.5,130.2,105.6,24.6,93.0,99.2,-6.2,37.2,6.4,30.8
Boston Celtics,"Brown, Jaylen",24.0,25,-1.0,754.0,451.0,303.0,9.5,3.4,6.1,106.7,104.6,2.1,98.4,100.3,-1.9,8.3,4.3,4.0
Boston Celtics,"Hayward, Gordon",1.0,25,-24.0,5.0,1200.0,-1195.0,27.4,7.1,20.3,100.0,105.9,-5.9,87.2,99.1,-11.9,12.8,6.8,6.0
Boston Celtics,"Horford, Al",23.0,25,-2.0,749.0,456.0,293.0,13.7,-3.5,17.2,112.0,95.8,16.2,100.5,96.9,3.6,11.5,-1.0,12.5
Boston Celtics,"Irving, Kyrie",24.0,25,-1.0,762.0,443.0,319.0,8.6,4.9,3.7,107.9,102.3,5.6,101.7,94.5,7.2,6.2,7.8,-1.6
Boston Celtics,"Larkin, Shane",17.0,25,-8.0,163.0,1042.0,-879.0,10.6,6.7,3.9,101.2,106.6,-5.4,91.1,100.3,-9.2,10.1,6.3,3.8
Boston Celtics,"Morris, Marcus",15.0,25,-10.0,362.0,843.0,-481.0,0.8,10.0,-9.2,105.7,106.0,-0.3,106.1,96.1,10.0,-0.3,9.9,-10.2
Boston Celtics,"Nader, Abdel",11.0,25,-14.0,77.0,1128.0,-1051.0,-25.7,9.4,-35.1,95.1,106.7,-11.6,120.2,97.6,22.6,-25.1,9.1,-34.2
Boston Celtics,"Ojeleye, Semi",24.0,25,-1.0,331.0,874.0,-543.0,-6.1,12.2,-18.3,98.6,108.5,-9.9,100.1,98.7,1.4,-1.4,9.8,-11.2
Boston Celtics,"Rozier, Terry",25.0,25,0.0,579.0,626.0,-47.0,6.7,7.7,-1.0,103.0,108.5,-5.5,95.6,102.3,-6.7,7.5,6.2,1.3
Boston Celtics,"Smart, Marcus",23.0,25,-2.0,706.0,499.0,207.0,12.5,-0.3,12.8,109.3,101.1,8.2,97.2,101.8,-4.6,12.1,-0.7,12.8
Boston Celtics,"Tatum, Jayson",25.0,25,0.0,760.0,445.0,315.0,6.8,7.9,-1.1,105.7,106.2,-0.5,99.5,98.3,1.2,6.2,7.9,-1.7
Boston Celtics,"Theis, Daniel",23.0,25,-2.0,283.0,922.0,-639.0,0.0,9.4,-9.4,103.7,106.6,-2.9,99.9,98.8,1.1,3.8,7.7,-3.9
Boston Celtics,"Yabusele, Guerschon",7.0,25,-18.0,32.0,1173.0,-1141.0,-12.1,7.7,-19.8,100.8,106.0,-5.2,109.6,98.8,10.8,-8.8,7.3,-16.1
Cleveland Cavaliers,"Calderon, Jose",15.0,24,-9.0,215.0,942.0,-727.0,-2.7,4.7,-7.4,108.8,111.9,-3.1,109.8,107.5,2.3,-1.1,4.3,-5.4
Cleveland Cavaliers,"Crowder, Jae",24.0,24,0.0,615.0,542.0,73.0,-1.6,9.0,-10.6,110.7,112.0,-1.3,112.1,103.3,8.8,-1.3,8.7,-10.0
Cleveland Cavaliers,"Frye, Channing",22.0,24,-2.0,276.0,881.0,-605.0,14.6,-0.2,14.8,116.1,109.8,6.3,101.3,110.1,-8.8,14.9,-0.2,15.1
Cleveland Cavaliers,"Green, Jeff",24.0,24,0.0,507.0,650.0,-143.0,6.3,1.0,5.3,111.2,111.4,-0.2,103.7,111.3,-7.6,7.5,0.1,7.4
Cleveland Cavaliers,"Holland, John",4.0,24,-20.0,17.0,1140.0,-1123.0,-33.9,3.9,-37.8,69.0,111.9,-42.9,103.8,108.0,-4.2,-34.8,3.9,-38.7
Cleveland Cavaliers,"James, LeBron",24.0,24,0.0,888.0,269.0,619.0,3.8,2.0,1.8,113.9,103.0,10.9,110.1,101.0,9.1,3.8,1.9,1.9
Cleveland Cavaliers,"Korver, Kyle",24.0,24,0.0,531.0,626.0,-95.0,15.5,-7.0,22.5,114.7,108.4,6.3,101.4,113.6,-12.2,13.3,-5.2,18.5
Cleveland Cavaliers,"Love, Kevin",24.0,24,0.0,704.0,453.0,251.0,1.0,7.1,-6.1,110.3,113.0,-2.7,111.3,103.0,8.3,-1.0,10.0,-11.0
Cleveland Cavaliers,"Osman, Cedi",16.0,24,-8.0,86.0,1071.0,-985.0,-2.8,3.9,-6.7,102.8,112.0,-9.2,100.4,108.6,-8.2,2.4,3.4,-1.0
Cleveland Cavaliers,"Rose, Derrick",7.0,24,-17.0,188.0,969.0,-781.0,-13.3,6.6,-19.9,106.2,112.4,-6.2,118.8,105.7,13.1,-12.6,6.6,-19.2
Cleveland Cavaliers,"Shumpert, Iman",13.0,24,-11.0,271.0,886.0,-615.0,5.3,2.8,2.5,108.3,112.3,-4.0,103.0,109.5,-6.5,5.3,2.8,2.5
Cleveland Cavaliers,"Smith, JR",24.0,24,0.0,741.0,416.0,325.0,0.5,8.5,-8.0,112.7,109.1,3.6,111.6,101.6,10.0,1.1,7.4,-6.3
Cleveland Cavaliers,"Thompson, Tristan",8.0,24,-16.0,173.0,984.0,-811.0,-11.4,6.0,-17.4,103.7,112.7,-9.0,111.5,107.3,4.2,-7.8,5.3,-13.1
Cleveland Cavaliers,"Wade, Dwyane",23.0,24,-1.0,543.0,614.0,-71.0,9.6,-2.2,11.8,111.8,110.9,0.9,103.4,112.1,-8.7,8.5,-1.2,9.7
Cleveland Cavaliers,"Zizic, Ante",9.0,24,-15.0,32.0,1125.0,-1093.0,-7.4,3.7,-11.1,95.6,111.8,-16.2,96.0,108.3,-12.3,-0.5,3.5,-4.0
New Orleans Pelicans,"Allen, Tony",20.0,24,-4.0,257.0,900.0,-643.0,-4.9,-0.2,-4.7,103.7,106.9,-3.2,103.3,107.6,-4.3,0.4,-0.7,1.1
New Orleans Pelicans,"Asik, Omer",3.0,24,-21.0,36.0,1121.0,-1085.0,21.1,-1.9,23.0,127.7,105.5,22.2,104.0,106.7,-2.7,23.7,-1.2,24.9
New Orleans Pelicans,"Clark, Ian",21.0,24,-3.0,300.0,857.0,-557.0,-5.8,0.4,-6.2,106.2,106.2,0.0,112.1,104.7,7.4,-6.0,1.5,-7.5
New Orleans Pelicans,"Cooke, Charles",2.0,24,-22.0,5.0,1152.0,-1147.0,65.9,-1.5,67.4,125.4,106.1,19.3,92.2,106.7,-14.5,33.2,-0.6,33.8
New Orleans Pelicans,"Cousins, DeMarcus",24.0,24,0.0,851.0,306.0,545.0,-1.8,0.5,-2.3,104.7,110.4,-5.7,106.8,106.3,0.5,-2.1,4.1,-6.2
New Orleans Pelicans,"Crawford, Jordan",2.0,24,-22.0,37.0,1120.0,-1083.0,-15.4,-0.7,-14.7,114.9,105.9,9.0,124.0,106.0,18.0,-9.1,-0.1,-9.0
New Orleans Pelicans,"Cunningham, Dante",24.0,24,0.0,544.0,613.0,-69.0,-0.4,-1.9,1.5,106.1,106.3,-0.2,105.1,108.0,-2.9,1.1,-1.7,2.8
New Orleans Pelicans,"Davis, Anthony",21.0,24,-3.0,733.0,424.0,309.0,5.0,-12.0,17.0,106.7,105.3,1.4,101.7,115.1,-13.4,5.0,-9.8,14.8
New Orleans Pelicans,"Diallo, Cheick",15.0,24,-9.0,109.0,1048.0,-939.0,-26.3,1.4,-27.7,98.3,107.1,-8.8,120.5,105.1,15.4,-22.2,1.9,-24.1
New Orleans Pelicans,"Holiday, Jrue",24.0,24,0.0,874.0,283.0,591.0,1.6,-9.8,11.4,106.1,106.7,-0.6,104.2,114.1,-9.9,1.9,-7.5,9.4
New Orleans Pelicans,"Jones, Jalen",3.0,24,-21.0,10.0,1147.0,-1137.0,0.0,-1.2,1.2,114.2,106.1,8.1,130.8,106.4,24.4,-16.6,-0.3,-16.3
New Orleans Pelicans,"Miller, Darius",24.0,24,0.0,464.0,693.0,-229.0,-5.2,1.5,-6.7,106.6,106.0,0.6,110.4,104.1,6.3,-3.8,1.9,-5.7
New Orleans Pelicans,"Moore, E'Twaun",24.0,24,0.0,745.0,412.0,333.0,-1.2,-1.3,0.1,107.2,104.5,2.7,106.9,106.1,0.8,0.3,-1.6,1.9
New Orleans Pelicans,"Nelson, Jameer",22.0,24,-2.0,545.0,612.0,-67.0,0.0,-2.3,2.3,107.4,105.2,2.2,107.0,106.3,0.7,0.3,-1.1,1.4
New Orleans Pelicans,"Rondo, Rajon",11.0,24,-13.0,260.0,897.0,-637.0,-4.6,-0.2,-4.4,106.9,106.0,0.9,111.4,105.2,6.2,-4.5,0.8,-5.3
New Orleans Pelicans,"Smith, Josh",3.0,24,-21.0,12.0,1145.0,-1133.0,-40.6,-0.8,-39.8,77.5,106.5,-29.0,103.7,106.7,-3.0,-26.2,-0.1,-26.1
Chicago Bulls,"Arcidiacono, Ryan",1.0,22,-21.0,5.0,1056.0,-1051.0,-81.3,-11.2,-70.1,75.0,96.0,-21.0,159.0,109.2,49.8,-84.0,-13.2,-70.8
Chicago Bulls,"Blakeney, Antonio",11.0,22,-11.0,163.0,898.0,-735.0,-6.5,-12.5,6.0,100.4,95.1,5.3,109.3,109.5,-0.2,-8.9,-14.4,5.5
Chicago Bulls,"Dunn, Kris",18.0,22,-4.0,487.0,574.0,-87.0,-11.2,-11.8,0.6,96.0,95.8,0.2,107.9,110.8,-2.9,-11.9,-15.0,3.1
Chicago Bulls,"Felder, Kay",13.0,22,-9.0,130.0,931.0,-801.0,-16.2,-10.9,-5.3,91.5,96.5,-5.0,109.0,109.5,-0.5,-17.5,-13.0,-4.5
Chicago Bulls,"Felicio, Cristiano",20.0,22,-2.0,306.0,755.0,-449.0,-23.4,-6.7,-16.7,88.5,98.9,-10.4,114.3,107.5,6.8,-25.8,-8.6,-17.2
Chicago Bulls,"Grant, Jerian",22.0,22,0.0,555.0,506.0,49.0,-13.1,-9.9,-3.2,97.5,94.2,3.3,113.6,105.0,8.6,-16.1,-10.9,-5.2
Chicago Bulls,"Holiday, Justin",21.0,22,-1.0,719.0,342.0,377.0,-5.7,-23.7,18.0,99.1,89.1,10.0,106.8,115.1,-8.3,-7.7,-26.0,18.3
Chicago Bulls,"Lopez, Robin",22.0,22,0.0,654.0,407.0,247.0,-4.6,-22.7,18.1,99.0,91.0,8.0,106.1,114.8,-8.7,-7.1,-23.8,16.7
Chicago Bulls,"Markkanen, Lauri",22.0,22,0.0,672.0,389.0,283.0,-8.7,-16.4,7.7,96.7,94.5,2.2,107.4,112.9,-5.5,-10.7,-18.4,7.7
Chicago Bulls,"Nwaba, David",10.0,22,-12.0,207.0,854.0,-647.0,-2.5,-13.7,11.2,95.9,95.9,0.0,100.6,111.6,-11.0,-4.6,-15.7,11.1
Chicago Bulls,"Pondexter, Quincy",15.0,22,-7.0,158.0,903.0,-745.0,-22.2,-9.7,-12.5,85.3,97.8,-12.5,110.4,109.3,1.1,-25.2,-11.5,-13.7
Chicago Bulls,"Portis, Bobby",13.0,22,-9.0,291.0,770.0,-479.0,-15.7,-10.0,-5.7,101.0,93.9,7.1,117.6,106.3,11.3,-16.5,-12.4,-4.1
Chicago Bulls,"Valentine, Denzel",22.0,22,0.0,641.0,420.0,221.0,-14.5,-7.0,-7.5,92.4,101.2,-8.8,108.7,110.6,-1.9,-16.3,-9.4,-6.9
Chicago Bulls,"Zipser, Paul",19.0,22,-3.0,315.0,746.0,-431.0,-21.6,-7.3,-14.3,92.2,97.4,-5.2,116.0,106.8,9.2,-23.8,-9.4,-14.4
Dallas Mavericks,"Barea, J.J.",24.0,24,0.0,531.0,626.0,-95.0,-0.8,-4.9,4.1,101.4,102.4,-1.0,103.9,107.8,-3.9,-2.5,-5.4,2.9
Dallas Mavericks,"Barnes, Harrison",24.0,24,0.0,845.0,312.0,533.0,-10.5,17.2,-27.7,99.5,108.7,-9.2,111.4,91.2,20.2,-11.9,17.5,-29.4
Dallas Mavericks,"Clavell, Gian",7.0,24,-17.0,64.0,1093.0,-1029.0,14.3,-4.0,18.3,105.1,101.7,3.4,91.7,106.8,-15.1,13.4,-5.1,18.5
Dallas Mavericks,"Cleveland, Antonius",6.0,9,-3.0,25.0,412.0,-387.0,1.9,5.5,-3.6,88.4,107.8,-19.4,79.8,102.8,-23.0,8.6,5.0,3.6
Dallas Mavericks,"Ferrell, Yogi",24.0,24,0.0,668.0,489.0,179.0,-0.4,-6.7,6.3,99.3,105.6,-6.3,99.8,114.6,-14.8,-0.5,-9.0,8.5
Dallas Mavericks,"Finney-Smith, Dorian",8.0,24,-16.0,94.0,1063.0,-969.0,-6.7,-2.7,-4.0,96.0,102.4,-6.4,102.6,106.3,-3.7,-6.6,-3.8,-2.8
Dallas Mavericks,"Harris, Devin",18.0,24,-6.0,336.0,821.0,-485.0,17.7,-11.5,29.2,112.3,97.6,14.7,95.7,110.2,-14.5,16.6,-12.6,29.2
Dallas Mavericks,"Kleber, Maxi",18.0,24,-6.0,270.0,887.0,-617.0,-1.1,-3.6,2.5,104.1,101.3,2.8,105.6,106.1,-0.5,-1.5,-4.8,3.3
Dallas Mavericks,"Matthews, Wesley",24.0,24,0.0,826.0,331.0,495.0,-10.6,16.0,-26.6,101.5,103.0,-1.5,113.5,87.2,26.3,-12.0,15.8,-27.8
Dallas Mavericks,"Mejri, Salah",20.0,24,-4.0,244.0,913.0,-669.0,-6.5,-2.1,-4.4,95.8,103.5,-7.7,100.5,107.4,-6.9,-4.7,-4.0,-0.7
Dallas Mavericks,"Noel, Nerlens",18.0,24,-6.0,225.0,932.0,-707.0,-20.5,1.2,-21.7,93.0,104.1,-11.1,115.7,103.7,12.0,-22.7,0.4,-23.1
Dallas Mavericks,"Nowitzki, Dirk",24.0,24,0.0,593.0,564.0,29.0,0.8,-7.1,7.9,107.1,96.5,10.6,108.7,103.1,5.6,-1.7,-6.7,5.0
Dallas Mavericks,"Powell, Dwight",23.0,24,-1.0,406.0,751.0,-345.0,12.5,-11.4,23.9,104.8,100.4,4.4,92.5,113.2,-20.7,12.3,-12.8,25.1
Dallas Mavericks,"Smith Jr., Dennis",22.0,24,-2.0,622.0,535.0,87.0,-8.6,3.4,-12.0,102.1,101.7,0.4,112.1,98.8,13.3,-10.1,2.9,-13.0
Dallas Mavericks,"Withey, Jeff",8.0,24,-16.0,36.0,1121.0,-1085.0,21.5,-3.8,25.3,106.3,101.8,4.5,83.7,106.7,-23.0,22.6,-5.0,27.6
Denver Nuggets,"Arthur, Darrell",3.0,23,-20.0,24.0,1080.0,-1056.0,-16.2,0.2,-16.4,102.7,107.1,-4.4,120.9,106.9,14.0,-18.2,0.2,-18.4
Denver Nuggets,"Barton, Will",23.0,23,0.0,691.0,413.0,278.0,-1.7,2.3,-4.0,106.3,108.1,-1.8,109.4,103.6,5.8,-3.1,4.5,-7.6
Denver Nuggets,"Beasley, Malik",20.0,23,-3.0,167.0,937.0,-770.0,2.3,-0.6,2.9,103.4,107.6,-4.2,103.5,107.9,-4.4,-0.2,-0.3,0.1
Denver Nuggets,"Chandler, Wilson",19.0,23,-4.0,573.0,531.0,42.0,-0.1,-0.3,0.2,107.9,106.0,1.9,105.2,109.5,-4.3,2.6,-3.5,6.1
Denver Nuggets,"Craig, Torrey",1.0,23,-22.0,6.0,1098.0,-1092.0,-38.8,0.0,-38.8,58.9,107.2,-48.3,120.0,107.2,12.8,-61.1,0.0,-61.1
Denver Nuggets,"Faried, Kenneth",20.0,23,-3.0,291.0,813.0,-522.0,-5.8,1.8,-7.6,105.2,107.6,-2.4,110.9,106.0,4.9,-5.7,1.6,-7.3
Denver Nuggets,"Harris, Gary",21.0,23,-2.0,700.0,404.0,296.0,5.3,-9.7,15.0,110.6,101.0,9.6,104.2,112.4,-8.2,6.3,-11.4,17.7
Denver Nuggets,"Hernangomez, Juan",12.0,23,-11.0,183.0,921.0,-738.0,1.3,-0.5,1.8,109.4,106.5,2.9,109.6,106.8,2.8,-0.2,-0.3,0.1
Denver Nuggets,"Jefferson, Richard",8.0,23,-15.0,56.0,1048.0,-992.0,-29.0,1.4,-30.4,85.3,108.1,-22.8,118.6,106.6,12.0,-33.3,1.5,-34.8
Denver Nuggets,"Jokic, Nikola",21.0,23,-2.0,618.0,486.0,132.0,5.9,-7.9,13.8,108.4,105.2,3.2,103.2,112.4,-9.2,5.2,-7.2,12.4
Denver Nuggets,"Lydon, Tyler",1.0,23,-22.0,2.0,1102.0,-1100.0,-132.9,0.1,-133.0,104.2,107.0,-2.8,225.0,107.0,118.0,-120.8,-0.1,-120.7
Denver Nuggets,"Lyles, Trey",18.0,23,-5.0,207.0,897.0,-690.0,-4.9,0.9,-5.8,104.7,107.5,-2.8,111.6,106.2,5.4,-6.9,1.3,-8.2
Denver Nuggets,"Millsap, Paul",16.0,23,-7.0,475.0,629.0,-154.0,3.7,-3.1,6.8,109.1,105.4,3.7,104.6,109.2,-4.6,4.5,-3.8,8.3
Denver Nuggets,"Mudiay, Emmanuel",23.0,23,0.0,497.0,607.0,-110.0,-10.6,8.4,-19.0,100.6,112.4,-11.8,111.2,103.9,7.3,-10.6,8.5,-19.1
Denver Nuggets,"Murray, Jamal",23.0,23,0.0,627.0,477.0,150.0,4.0,-5.6,9.6,110.7,102.3,8.4,106.5,108.1,-1.6,4.1,-5.9,10.0
Denver Nuggets,"Plumlee, Mason",23.0,23,0.0,403.0,701.0,-298.0,-3.8,1.9,-5.7,105.3,108.0,-2.7,109.6,105.8,3.8,-4.3,2.2,-6.5
Golden State Warriors,"Bell, Jordan",19.0,25,-6.0,193.0,1012.0,-819.0,18.4,9.9,8.5,122.2,113.1,9.1,101.8,101.7,0.1,20.4,11.4,9.0
Golden State Warriors,"Casspi, Omri",21.0,25,-4.0,306.0,899.0,-593.0,8.2,12.3,-4.1,109.3,116.3,-7.0,99.6,102.4,-2.8,9.7,13.9,-4.2
Golden State Warriors,"Cook, Quinn",3.0,25,-22.0,19.0,1186.0,-1167.0,-5.1,11.5,-16.6,113.5,114.6,-1.1,120.6,101.4,19.2,-7.1,13.2,-20.3
Golden State Warriors,"Curry, Stephen",23.0,25,-2.0,750.0,455.0,295.0,17.0,1.9,15.1,118.9,106.7,12.2,102.3,100.6,1.7,16.6,6.1,10.5
Golden State Warriors,"Durant, Kevin",20.0,25,-5.0,682.0,523.0,159.0,11.9,10.5,1.4,117.4,110.8,6.6,104.5,98.0,6.5,12.9,12.8,0.1
Golden State Warriors,"Green, Draymond",24.0,25,-1.0,767.0,438.0,329.0,13.1,8.0,5.1,114.3,115.1,-0.8,99.7,105.4,-5.7,14.6,9.7,4.9
Golden State Warriors,"Iguodala, Andre",21.0,25,-4.0,545.0,660.0,-115.0,4.3,17.0,-12.7,109.7,118.6,-8.9,102.8,100.8,2.0,6.9,17.7,-10.8
Golden State Warriors,"Livingston, Shaun",22.0,25,-3.0,334.0,871.0,-537.0,15.5,9.6,5.9,114.4,114.7,-0.3,95.6,104.0,-8.4,18.7,10.7,8.0
Golden State Warriors,"Looney, Kevon",18.0,25,-7.0,188.0,1017.0,-829.0,8.2,11.8,-3.6,111.9,115.1,-3.2,101.7,101.7,0.0,10.2,13.3,-3.1
Golden State Warriors,"McCaw, Patrick",23.0,25,-2.0,305.0,900.0,-595.0,0.9,14.8,-13.9,112.8,115.2,-2.4,107.3,99.9,7.4,5.5,15.3,-9.8
Golden State Warriors,"McGee, JaVale",22.0,25,-3.0,171.0,1034.0,-863.0,7.0,12.0,-5.0,120.5,113.6,6.9,111.8,100.0,11.8,8.7,13.6,-4.9
Golden State Warriors,"Pachulia, Zaza",24.0,25,-1.0,354.0,851.0,-497.0,21.3,7.1,14.2,117.0,113.6,3.4,96.3,104.0,-7.7,20.7,9.6,11.1
Golden State Warriors,"Thompson, Klay",25.0,25,0.0,827.0,378.0,449.0,10.8,12.2,-1.4,113.6,116.7,-3.1,101.5,102.3,-0.8,12.2,14.4,-2.2
Golden State Warriors,"West, David",23.0,25,-2.0,274.0,931.0,-657.0,10.3,11.5,-1.2,109.2,116.0,-6.8,95.2,103.5,-8.3,14.0,12.5,1.5
Golden State Warriors,"Young, Nick",24.0,25,-1.0,312.0,893.0,-581.0,3.7,13.9,-10.2,111.6,115.6,-4.0,105.8,100.3,5.5,5.7,15.3,-9.6
Houston Rockets,"Anderson, Ryan",21.0,22,-1.0,612.0,444.0,168.0,11.7,10.9,0.8,114.1,110.0,4.1,102.8,98.3,4.5,11.3,11.7,-0.4
Houston Rockets,"Ariza, Trevor",20.0,22,-2.0,679.0,377.0,302.0,13.3,7.9,5.4,114.9,107.7,7.2,102.2,98.7,3.5,12.8,9.0,3.8
Houston Rockets,"Black, Tarik",17.0,22,-5.0,149.0,907.0,-758.0,-3.9,13.9,-17.8,102.9,113.9,-11.0,104.4,100.4,4.0,-1.6,13.6,-15.2
Houston Rockets,"Brown, Bobby",16.0,22,-6.0,102.0,954.0,-852.0,-21.3,14.8,-36.1,93.2,114.4,-21.2,112.9,99.7,13.2,-19.8,14.7,-34.5
Houston Rockets,"Canaan, Isaiah",1.0,22,-21.0,4.0,1052.0,-1048.0,-12.2,11.5,-23.7,118.0,112.4,5.6,152.3,100.8,51.5,-34.3,11.6,-45.9
Houston Rockets,"Capela, Clint",22.0,22,0.0,565.0,491.0,74.0,7.4,16.0,-8.6,111.3,113.7,-2.4,104.0,97.5,6.5,7.3,16.2,-8.9
Houston Rockets,"Gordon, Eric",20.0,22,-2.0,630.0,426.0,204.0,18.5,0.8,17.7,115.1,108.3,6.8,96.9,107.0,-10.1,18.3,1.3,17.0
Houston Rockets,"Harden, James",22.0,22,0.0,790.0,266.0,524.0,13.7,4.3,9.4,115.5,102.9,12.6,102.3,96.8,5.5,13.2,6.1,7.1
Houston Rockets,"Jackson, Demetrius",12.0,22,-10.0,63.0,993.0,-930.0,-19.2,13.3,-32.5,80.3,114.3,-34.0,97.4,101.1,-3.7,-17.1,13.1,-30.2
Houston Rockets,"Mbah a Moute, Luc",20.0,22,-2.0,531.0,525.0,6.0,14.5,8.2,6.3,111.5,113.3,-1.8,96.2,105.7,-9.5,15.3,7.6,7.7
Houston Rockets,Nene,16.0,22,-6.0,230.0,826.0,-596.0,24.4,7.7,16.7,118.6,110.6,8.0,93.7,103.1,-9.4,24.9,7.6,17.3
Houston Rockets,"Paul, Chris",8.0,22,-14.0,230.0,826.0,-596.0,17.1,9.8,7.3,117.1,111.1,6.0,101.0,100.9,0.1,16.1,10.2,5.9
Houston Rockets,"Tucker, PJ",22.0,22,0.0,606.0,450.0,156.0,13.0,9.2,3.8,112.2,112.6,-0.4,99.2,103.4,-4.2,13.1,9.2,3.9
Houston Rockets,"Weber, Briante",4.0,22,-18.0,14.0,1042.0,-1028.0,-98.6,12.8,-111.4,53.8,113.1,-59.3,142.4,100.4,42.0,-88.6,12.8,-101.4
Houston Rockets,"Williams, Troy",4.0,22,-18.0,17.0,1039.0,-1022.0,-59.4,12.5,-71.9,73.0,113.0,-40.0,132.3,100.4,31.9,-59.4,12.6,-72.0
Houston Rockets,Zhou Qi,11.0,22,-11.0,58.0,998.0,-940.0,-28.3,13.7,-42.0,80.9,114.1,-33.2,105.8,100.7,5.1,-24.9,13.5,-38.4
LA Clippers,"Beverley, Patrick",11.0,22,-11.0,334.0,727.0,-393.0,3.7,-5.5,9.2,109.9,103.8,6.1,105.4,109.5,-4.1,4.5,-5.7,10.2
LA Clippers,"Dekker, Sam",19.0,22,-3.0,201.0,860.0,-659.0,-13.1,-0.1,-13.0,95.7,108.0,-12.3,105.9,108.8,-2.9,-10.2,-0.8,-9.4
LA Clippers,"Evans, Jawun",15.0,22,-7.0,189.0,872.0,-683.0,-5.6,-1.9,-3.7,101.2,106.6,-5.4,105.0,109.0,-4.0,-3.7,-2.4,-1.3
LA Clippers,"Gallinari, Danilo",9.0,22,-13.0,287.0,774.0,-487.0,6.0,-5.8,11.8,106.6,105.3,1.3,101.5,110.7,-9.2,5.1,-5.4,10.5
